crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,102991863,10262010,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521
LARCENY-NON VEHICLE,102992478,10262010,565 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74651,-84.40675
AGG ASSAULT,102981961,10252010,438 VINE ST NW,103,English Avenue,L,33.76666,-84.40784
AUTO THEFT,102980771,10252010,1660 PEACHTREE ST. NW.,502,Midtown,E,33.79874,-84.39164
LARCENY-FROM VEHICLE,102981273,10252010,207 PEACHTREE CENTER AVE NE,509,Downtown,M,33.7602,-84.38554
BURGLARY-RESIDENCE,102971155,10242010,367 ILLINOIS,303,Mechanicsville,V,33.73736,-84.40024
ROBBERY-PEDESTRIAN,102971788,10242010,960 EAST PACES FERRY ROAD,210,Buckhead Heights,B,33.84691,-84.35618
AGG ASSAULT,102970772,10242010,BOLTON RD NW / I-285 NB EXPY NW,113,Chattahoochee,G,33.80053,-84.48793
AUTO THEFT,102961157,10232010,PIEDMONT AVE NE / 7TH ST NE,505,Midtown,E,33.77833,-84.38122
LARCENY-FROM VEHICLE,102961585,10232010,955 FOUNDERS DR SW,104,Harris Chiles,T,33.74467,-84.41955
LARCENY-FROM VEHICLE,102960519,10232010,840 BECKWITH ST SW,101,Atlanta University Center,T,33.75207,-84.41501
LARCENY-FROM VEHICLE,102952832,10222010,HOWELL MILL RD NW / 11TH ST NW,501,Home Park,E,33.78287,-84.41164
LARCENY-FROM VEHICLE,102950637,10222010,1095 APOLLO DR SW,412,Midwest Cascade,Q,33.72746,-84.53643
BURGLARY-NONRES,102951288,10222010,4076 BLANTON AVE SW,413,Fairburn,P,33.69063,-84.52179
LARCENY-NON VEHICLE,102951948,10222010,1801 HOWELL MILL RD,204,Berkeley Park,D,33.80388,-84.41278
AGG ASSAULT,102940445,10212010,962 HOBSON ST SW,302,Pittsburgh,V,33.72867,-84.4056
BURGLARY-RESIDENCE,102941110,10212010,289 ANDERSON AVE,108,Dixie Hills,J,33.76289,-84.45091
AGG ASSAULT,102941900,10212010,955 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68849,-84.35838
LARCENY-NON VEHICLE,102931393,10202010,3050 MARTIN LUTHER KING,405,Harland Terrace,I,33.75177,-84.4857
LARCENY-FROM VEHICLE,102932181,10202010,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79652,-84.36967
AUTO THEFT,102930834,10202010,1031 DELAWARE AVE S.E.,607,Ormewood Park,W,33.73093,-84.35404
LARCENY-FROM VEHICLE,102938014,10202010,6023 NORTH TERMINAL PARKWAY,50,,,33.64069,-84.44388
LARCENY-FROM VEHICLE,102920732,10192010,1401 W PACES FERRY RD NW,201,Paces,A,33.84869,-84.43182
BURGLARY-RESIDENCE,102921570,10192010,1580 MONTREAT AVE SW,403,Cascade Avenue/Road,S,33.73024,-84.4396
BURGLARY-RESIDENCE,102922520,10192010,540 HUMPHRIES ST SW,303,Mechanicsville,V,33.7399,-84.40488
AUTO THEFT,102911598,10182010,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
BURGLARY-NONRES,102911214,10182010,950 GARIBALDI ST SW,302,Pittsburgh,V,33.72889,-84.3991
LARCENY-NON VEHICLE,102910524,10182010,74 NORTHSIDE DR SW,507,Castleberry Hill,M,33.75267,-84.40252
ROBBERY-PEDESTRIAN,102911050,10182010,321 LAWTON ST SW,104,West End,T,33.74633,-84.4234
LARCENY-FROM VEHICLE,102900455,10172010,ELLIS ST NE / PEACHTREE CENTER AVE NE,510,Downtown,M,33.75841,-84.38608
LARCENY-NON VEHICLE,102901224,10172010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-FROM VEHICLE,102891483,10162010,413 8TH ST NE,506,Midtown,E,33.77927,-84.37359
AUTO THEFT,102890228,10162010,1320 NORTH AVE NW,106,Bankhead,K,33.76789,-84.43015
LARCENY-FROM VEHICLE,102891025,10162010,17 BAKER ST NW,508,Downtown,M,33.76235,-84.38819
LARCENY-NON VEHICLE,102882027,10152010,42 RAWSON ST SE,605,Capitol Gateway,V,33.74447,-84.38604
BURGLARY-NONRES,102880583,10152010,1382 PEACHTREE ST NE,502,Midtown,E,33.79217,-84.38665
BURGLARY-RESIDENCE,102881387,10152010,2001 MARTIN L KING JR DR NW,108,,I,33.75011,-84.45285
AGG ASSAULT,102870592,10142010,2265 PERRY BLVD NW,110,Scotts Crossing,G,33.80595,-84.46416
LARCENY-NON VEHICLE,102871207,10142010,2483 MEMORIAL DRIVE S.E.,611,East Lake,O,33.74703,-84.30573
AUTO THEFT,102871797,10142010,2470 MARTIN LUTHER KING JR DRIVE ,405,Harland Terrace,I,33.75206,-84.46843
LARCENY-FROM VEHICLE,102872641,10142010,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574
BURGLARY-RESIDENCE,102862060,10132010,2430 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.82149,-84.35161
BURGLARY-NONRES,102860376,10132010,3548 BOULDER PARK DR SW,407,Fairburn Mays,H,33.74964,-84.50388
LARCENY-NON VEHICLE,102851091,10132010,207 PEACHTREE ST,512,Downtown,M,33.74906,-84.39503
LARCENY-NON VEHICLE,102851589,10122010,1664 N ROCK SPRINGS RD NE,213,Morningside/Lenox Park,F,33.80003,-84.36316
AGG ASSAULT,102852203,10122010,727 MARTIN ST SE,304,Summerhill,V,33.7344,-84.38417
LARCENY-FROM VEHICLE,102850545,10122010,671 HOBART AVE SE,607,Boulevard Heights,W,33.72403,-84.36607
LARCENY-NON VEHICLE,102851076,10122010,165 COURTLAND ST NE,510,Downtown,M,33.75895,-84.3834
ROBBERY-PEDESTRIAN,102840577,10112010,818 POLLARD BLVD SW,304,Summerhill,V,33.73249,-84.39017
LARCENY-NON VEHICLE,102841120,10112010,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
LARCENY-NON VEHICLE,102841640,10112010,590 CASCADE AVE SW,402,West End,T,33.73856,-84.43407
LARCENY-FROM VEHICLE,103441403,10102010,1801 HOWELL MILL ROAD,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,102831491,10102010,1975 SYLVAN RD SW,306,Sylvan Hills,X,33.70053,-84.41905
ROBBERY-PEDESTRIAN,102830371,10102010,150 FORSYTH ST SW,512,Downtown,M,33.75029,-84.39505
BURGLARY-NONRES,102820595,10092010,1193 LEE ST SW,403,Oakland City,S,33.72261,-84.42302
BURGLARY-RESIDENCE,102821330,10092010,2355 HILL ST NW,109,Almond Park,G,33.78,-84.46474
HOMICIDE,102811297075,10082010,2070 RIDGEDALE RD NE,610,Kirkwood,O,33.7534,-84.31982
AGG ASSAULT,102811938,10082010,3572 FAIRBURN PL NW,114,Fairburn Heights,H,33.77185,-84.50411
BURGLARY-RESIDENCE,102810039,10082010,114 DOGWOOD DR NW,112,Collier Heights,I,33.78072,-84.49525
LARCENY-FROM VEHICLE,102800535,10072010,800 WILDWOOD RD NE,213,Morningside/Lenox Park,F,33.80392,-84.36135
BURGLARY-RESIDENCE,102801244,10072010,647 IRA ST SW,303,Mechanicsville,V,33.73727,-84.40024
BURGLARY-RESIDENCE,102802134,10072010,147 26TH ST NW,207,Brookwood,E,33.80251,-84.39773
BURGLARY-RESIDENCE,102790699,10062010,2074 CHILDRESS DR SW,409,Southwest,R,33.69887,-84.48573
BURGLARY-RESIDENCE,102791357,10062010,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70087,-84.46574
AGG ASSAULT,102792352,10062010,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
LARCENY-FROM VEHICLE,102780644,10052010,517 W WHITEHALL ST SW,401,West End,T,33.74088,-84.41236
LARCENY-FROM VEHICLE,102781282,10052010,3910 CAMPBELLTON RD SW,413,,P,33.69141,-84.51637
LARCENY-FROM VEHICLE,102782054,10052010,1025 HOWELL MILL RD NW,501,Home Park,E,33.78285,-84.41126
BURGLARY-RESIDENCE,102770974,10042010,668 S ELIZABETH PL,107,Grove Park,J,33.77328,-84.44802
LARCENY-NON VEHICLE,102771719,10042010,1690 MELROSE DR SW,306,Sylvan Hills,X,33.70894,-84.42093
AUTO THEFT,102770577,10042010,717 LEE ST SW,401,West End,T,33.73516,-84.41421
LARCENY-FROM VEHICLE,102760580,10032010,2479 PEACHTREE RD NE,211,Peachtree Hills,B,33.8225,-84.38652
AUTO THEFT,102761375,10032010,248 TRINITY AVE SW,512,Downtown,M,33.75048,-84.39599
BURGLARY-RESIDENCE,102751521,10022010,2877 GRAND AVE SW,311,Hammond Park,X,33.67627,-84.40212
ROBBERY-PEDESTRIAN,102750169,10022010,595 PIEDMONT AVE NE,505,Downtown,M,33.77128,-84.38189
BURGLARY-RESIDENCE,102750846,10022010,136 POLAR ROCK RD SW,310,Polar Rock,Z,33.69589,-84.39307
BURGLARY-RESIDENCE,102742124,10012010,2095 CASCADE RD SW,409,Cascade Avenue/Road,S,33.72159,-84.45631
AUTO THEFT,102740633,10012010,1015 EDEN AVE SE,607,Ormewood Park,W,33.72987,-84.35449
LARCENY-NON VEHICLE,102741546,10012010,541 10TH ST NW,501,Home Park,E,33.78166,-84.40506
AUTO THEFT,113040697,10312011,1717 CENTRA VILLA DR SW,409,Adams Park,R,33.70928,-84.45571
LARCENY-NON VEHICLE,113041255,10312011,3465 HAMILTON BLVD SW,312,Glenrose Heights,Z,33.65949,-84.38976
LARCENY-NON VEHICLE,113041819,10312011,1455 MORELAND AVE SE,607,Custer/McDonough/Guice,W,33.71478,-84.35014
AUTO THEFT,113042298,10312011,926 EMERSON AVE SE,607,Ormewood Park,W,33.73324,-84.35747
AUTO THEFT,113030022,10302011,1345 DONNELLY AVE SW,402,West End,T,33.73601,-84.4316
AGG ASSAULT,113031258,10302011,608 MCDANIEL ST SW,303,Mechanicsville,V,33.73828,-84.40149
LARCENY-FROM VEHICLE,113021681,10292011,100 SPRING ST NW,508,Downtown,M,33.75789,-84.39192
LARCENY-FROM VEHICLE,113020630,10292011,4 WIEUCA TRCE NE,209,North Buckhead,B,33.86653,-84.37106
BURGLARY-RESIDENCE,113021350,10292011,1641 GLENWOOD AVE SE,612,East Atlanta,W,33.73977,-84.33407
BURGLARY-NONRES,113010828,10282011,145 NASSAU ST NW,508,Downtown,M,33.75841,-84.39171
AUTO THEFT,113011636,10282011,2492 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75174,-84.47488
AUTO THEFT,113000018,10272011,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299
LARCENY-FROM VEHICLE,113000723,10272011,1598 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77167,-84.4406
LARCENY-NON VEHICLE,113001456,10272011,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72055,-84.35045
AGG ASSAULT,113002407,10272011,1950 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80796,-84.41309
LARCENY-FROM VEHICLE,112991971,10262011,1217 CAROLINE ST NE,609,Edgewood,O,33.75786,-84.34875
LARCENY-FROM VEHICLE,112990678,10262011,101 ANDREW YOUNG INT'L BLVD,510,Downtown,M,33.75957,-84.38389
LARCENY-FROM VEHICLE,112991470,10262011,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996
BURGLARY-RESIDENCE,112980977,10252011,694 QUAKER ST SW,309,Perkerson,X,33.68565,-84.41124
LARCENY-NON VEHICLE,112981530,10252011,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051
LARCENY-NON VEHICLE,112970794,10252011,2535 CHANTILLY DRIVE,212,Old Fourth Ward,M,33.77326,-84.36889
LARCENY-NON VEHICLE,112971376,10242011,1197 PEACHTREE ST NE,502,Midtown,E,33.78742,-84.38333
AUTO THEFT,112970342,10242011,3030 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68066,-84.49371
LARCENY-NON VEHICLE,112971972,10242011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,112960312,10232011,850 OAK ST SW,401,West End,T,33.74057,-84.4168
LARCENY-FROM VEHICLE,112961029,10232011,1544 PIEDMONT AVE,213,Piedmont Heights,F,33.79789,-84.37101
LARCENY-NON VEHICLE,112961504,10232011,799 MARTIN L KING JR DR NW ,102,Vine City,L,33.75478,-84.41372
LARCENY-FROM VEHICLE,112952320,10222011,501 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75394,-84.371
AUTO THEFT,112951474,10222011,1527 WILLOWBROOK DR SW,408,Venetian Hills,S,33.71395,-84.44707
BURGLARY-RESIDENCE,112950733,10222011,955 JUNIPER ST NE,503,Midtown,E,33.78083,-84.38246
BURGLARY-NONRES,112940399,10212011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-NON VEHICLE,112941561,10212011,805 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73832,-84.41441
AUTO THEFT,112930535,10202011,317 STOVALL ST SE,606,Reynoldstown,N,33.7457,-84.35461
LARCENY-FROM VEHICLE,112931388,10202011,842 N HIGHLAND AVE NE,601,Virginia Highland,F,33.7775,-84.3529
BURGLARY-RESIDENCE,112931617,10202011,363 UTOY CIR SW,407,Ridgecrest Forest,H,33.74453,-84.52785
LARCENY-FROM VEHICLE,112921212,10192011,1001 PIEDMONT AVE NE,502,Midtown,E,33.78202,-84.38022
BURGLARY-RESIDENCE,112921997,10192011,3200 GLEN ECHO DR SW,409,Southwest,R,33.7112,-84.49221
AGG ASSAULT,112920183,10192011,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
LARCENY-FROM VEHICLE,112910278,10182011,251 PETERS ST SW,507,Castleberry Hill,M,33.74755,-84.40174
AGG ASSAULT,112911275,10182011,508 W KILDARE AVE NW,112,Collier Heights,I,33.76918,-84.48892
LARCENY-FROM VEHICLE,112911937,10182011,2680 FORREST PARK RD SE,313,South River Gardens,Z,33.6805,-84.35784
LARCENY-NON VEHICLE,112850726,10172011,906 MONROE DRIVE,506,Midtown,E,33.77936,-84.36968
AUTO THEFT,112900478,10172011,296 UPSHAW ST SW,307,Joyland,Y,33.71098,-84.39869
BURGLARY-RESIDENCE,112901240,10172011,1442 NORTH AVENUE,107,Grove Park,J,33.76777,-84.43481
AUTO THEFT,112902058,10172011,2000 FLATSHOALS RD.,612,East Atlanta,W,33.726,-84.32204
AUTO THEFT,112890782,10162011,I-75-85 SB EXPY SW / I-20 WB RAMP SW,512,Downtown,M,33.74564,-84.38949
BURGLARY-RESIDENCE,112891484,10162011,3942 BAKERS FERRY RD SW,407,Wilson Mill Meadows,H,33.75509,-84.51711
LARCENY-NON VEHICLE,112881967,10152011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,112880186,10152011,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
LARCENY-NON VEHICLE,112881333,10152011,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,112870609,10142011,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70341,-84.45489
LARCENY-FROM VEHICLE,112871837,10142011,3686 PEACHTREE RD NE;,209,Brookhaven,B,33.85545,-84.35422
BURGLARY-RESIDENCE,112860066,10132011,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79105,-84.47635
AGG ASSAULT,112861120,10132011,494 CLEVELAND AVE SW,311,Hammond Park,X,33.68101,-84.40483
LARCENY-NON VEHICLE,112861808,10132011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-FROM VEHICLE,112822175,10122011,24 FORSYTH ST,511,Downtown,M,33.75387,-84.39261
RAPE,112851155,10122011,960 ASHBY GRV SW,104,Ashview Heights,T,33.74972,-84.41907
LARCENY-FROM VEHICLE,112851706,10122011,1495 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80887,-84.43622
AUTO THEFT,112852390,10122011,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-NON VEHICLE,112841644,10112011,199 CHICAMAUGA AVE SW,104,Mozley Park,K,33.74971,-84.43244
LARCENY-FROM VEHICLE,112842399,10112011,1137 AVON AVE SW,403,Oakland City,S,33.72235,-84.4249
AUTO THEFT,112840979,10112011,1313 SYLVAN RD SW,301,Capitol View,X,33.71923,-84.41898
LARCENY-NON VEHICLE,112830663,10102011,384 NORTHYARDS BLVD NW,507,English Avenue,L,33.76907,-84.40326
LARCENY-FROM VEHICLE,112831240,10102011,3200 LENOX RD NE,210,Pine Hills,B,33.84221,-84.35822
AUTO THEFT,112831834,10102011,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
AUTO THEFT,112812692,10092011,768 MURPHY AVE SW,301,Adair Park,V,33.73401,-84.41219
LARCENY-FROM VEHICLE,112821606,10092011,2701 METROPOLITAN PKWY SW,309,Perkerson,X,33.68163,-84.40816
AUTO THEFT,112820371,10092011,65 IVAN ALLEN JR BLVD NW,504,Downtown,M,33.76477,-84.38955
AUTO THEFT,112811572,10082011,170 BOULEVARD SE,606,Grant Park,N,33.74865,-84.36887
LARCENY-NON VEHICLE,112812407,10082011,2 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.75491,-84.41773
LARCENY-FROM VEHICLE,112810451,10082011,648 ARGONNE DR NW,505,Midtown,E,33.77236,-84.37782
LARCENY-NON VEHICLE,112800580,10072011,1980 DELOWE DR SW,410,Campbellton Road,R,33.70121,-84.45724
LARCENY-NON VEHICLE,112801301,10072011,765 PEEPLES ST SW @APS BROWN MS,401,West End,T,33.7341,-84.42176
BURGLARY-RESIDENCE,112802102,10072011,2841 BROWNS MILL RD SE,312,Glenrose Heights,Z,33.67726,-84.38473
LARCENY-FROM VEHICLE,112791574,10072011,960 SPRING STREET,503,Midtown,E,33.78081,-84.38928
BURGLARY-RESIDENCE,112792207,10062011,324 W WIEUCA RD NE,209,North Buckhead,B,33.87529,-84.37683
AUTO THEFT,112790559,10062011,1220 GUN CLUB RD NW,110,Almond Park,G,33.78794,-84.45868
AUTO THEFT,112791534,10062011,2167 WORTHEM AVE SW,406,Cascade Avenue/Road,S,33.72595,-84.46155
ROBBERY-PEDESTRIAN,112780413,10052011,900 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70848,-84.35942
LARCENY-NON VEHICLE,112782056,10052011,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
AGG ASSAULT,112770978,10042011,425 CHAPPELL RD NW,106,Bankhead,K,33.76629,-84.43169
BURGLARY-RESIDENCE,112771608,10042011,2245 POLAR ROCK PL SW,310,Polar Rock,Z,33.6931,-84.39383
LARCENY-NON VEHICLE,112778025,10042011,6000 N TERMINAL PKWY,706,,,33.64069,-84.44388
AUTO THEFT,112760637,10032011,2097 HOSEA L WILLIAMS DR SE,610,Kirkwood,O,33.75079,-84.3191
BURGLARY-RESIDENCE,112761461,10032011,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-FROM VEHICLE,112762258,10032011,8 PEACHTREE BATTLE AVE NW @APS RIVERS ES,205,Peachtree Battle Alliance,C,33.81959,-84.38941
LARCENY-FROM VEHICLE,112752265,10022011,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
BURGLARY-RESIDENCE,112750933,10022011,861 ERIN AVE SW,301,Capitol View,X,33.71953,-84.41619
BURGLARY-RESIDENCE,112741559,10012011,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593
LARCENY-NON VEHICLE,112742566,10012011,188 14TH ST NE,502,Midtown,E,33.78647,-84.38312
LARCENY-FROM VEHICLE,112741410,10012011,1920 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.80733,-84.41318
LARCENY-NON VEHICLE,123051316,10312012,3040 HEADLAND DR SW,411,Greenbriar,R,33.68947,-84.48805
LARCENY-FROM VEHICLE,123052257,10312012,253 15TH ST NE,502,Ansley Park,E,33.78821,-84.37872
BURGLARY-RESIDENCE,123042812,10302012,1401 W PACES FERRY RD NW,201,Paces,A,33.84869,-84.43182
LARCENY-FROM VEHICLE,123040773,10302012,640 BERNE ST SE,605,Grant Park,W,33.737,-84.36638
LARCENY-FROM VEHICLE,123041798,10302012,920 SPRING ST NW,503,Midtown,E,33.77964,-84.38894
LARCENY-FROM VEHICLE,123032741,10292012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,123030970,10292012,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84641,-84.36838
LARCENY-NON VEHICLE,123032093,10292012,2436 BOLTON RD NW,201,,C,33.82126,-84.45414
LARCENY-NON VEHICLE,123021437,10282012,3315 ROSWELL RD NE,208,Buckhead Forest,B,33.84618,-84.38095
AUTO THEFT,123022404,10282012,950 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69323,-84.35918
AUTO THEFT,123021024,10282012,85 MOUNT ZION RD SW,312,Glenrose Heights,Z,33.67291,-84.39153
LARCENY-FROM VEHICLE,123011262,10272012,1599 MEMORIAL DR SE,610,Kirkwood,O,33.74614,-84.33607
ROBBERY-PEDESTRIAN,123012098,10272012,1575 MARTIN L KING JR DR NW @MOZLEY PARK,104,Mozley Park,K,33.7529,-84.43904
LARCENY-NON VEHICLE,123000039,10262012,971 BECKWITH ST SW,104,Ashview Heights,T,33.75265,-84.41935
LARCENY-NON VEHICLE,123001435,10262012,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
LARCENY-FROM VEHICLE,123002250,10262012,800 W MARIETTA ST NW,103,English Avenue,L,33.78022,-84.41514
LARCENY-NON VEHICLE,122990740,10252012,29 PEACHTREE PL,503,Midtown,E,33.7805,-84.38752
AUTO THEFT,122991516,10252012,3809 STONE RD SW,413,Ben Hill Pines,P,33.6843,-84.50981
BURGLARY-RESIDENCE,122992185,10252012,3044 PLYMSTOCK LN NW,201,Paces,A,33.83823,-84.45055
AUTO THEFT,122980597,10242012,505 PHARR RD,206,Garden Hills,B,33.83691,-84.37182
AUTO THEFT,122981528,10242012,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
AUTO THEFT,122982535,10242012,765 FORMWALT ST SW,303,Mechanicsville,V,33.73397,-84.3961
LARCENY-NON VEHICLE,122970532,10232012,3195 DONALD LEE HOLLOWELL PKWY,114,Brookview Heights,G,33.78659,-84.49148
BURGLARY-RESIDENCE,122971549,10232012,1599 BRAEBURN DR SE,612,East Atlanta,W,33.73485,-84.33548
AUTO THEFT,122972353,10232012,157 ROCKMART DR SW,104,Mozley Park,K,33.75074,-84.4302
BURGLARY-RESIDENCE,122961218,10222012,1767 CHURCH ST NW,110,Scotts Crossing,G,33.80398,-84.4685
LARCENY-NON VEHICLE,122962022,10222012,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72055,-84.35045
AUTO THEFT,122950102,10212012,717 LEE ST SW,401,West End,T,33.73516,-84.41421
LARCENY-NON VEHICLE,122951190,10212012,76 HAYGOOD AVE SE,304,Peoplestown,V,33.72662,-84.38553
AGG ASSAULT,122952142,10212012,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417
LARCENY-FROM VEHICLE,122941107,10202012,850 OAK ST SW,401,West End,T,33.74057,-84.4168
LARCENY-NON VEHICLE,122942462,10202012,3393 PEACHTREE RD NE ; ABERCROMBIE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,122931499,10192012,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
BURGLARY-RESIDENCE,122932566,10192012,2045 HATTERAS WAY NW,203,Whittier Mill Village,D,33.81032,-84.47963
LARCENY-NON VEHICLE,122921490,10182012,3275 PEACHTREE RD NE,208,Peachtree Park,B,33.84439,-84.36942
AUTO THEFT,122922551,10182012,600 PONCE DE LEON AVE NE,506,Midtown,E,33.77376,-84.36722
BURGLARY-RESIDENCE,122921333,10182012,628 JONES AVE NW,103,English Avenue,L,33.76405,-84.40805
ROBBERY-PEDESTRIAN,122910602,10172012,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
LARCENY-NON VEHICLE,122911528,10172012,1204 BARNES ST NW,501,Home Park,E,33.78764,-84.39473
AGG ASSAULT,122902113,10172012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,122900653,10162012,59 GAMMON AVE SE,305,South Atlanta,Y,33.71806,-84.38624
BURGLARY-RESIDENCE,122901278,10162012,721 MARTIN ST SE,304,Summerhill,V,33.73493,-84.38436
ROBBERY-PEDESTRIAN,122891519,10152012,484 MARTIN STREET SE,304,Summerhill,V,33.74145,-84.38382
LARCENY-FROM VEHICLE,122890725,10152012,801 FLAMINGO DR SW,406,Audobon Forest,I,33.73366,-84.46837
AUTO THEFT,122891989,10152012,1036 LYNHURST DR SW,406,Cascade Heights,I,33.72743,-84.48806
LARCENY-NON VEHICLE,122880001,10142012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
BURGLARY-NONRES,122881289,10142012,736 ECHO ST NW,103,English Avenue,L,33.77453,-84.41051
BURGLARY-RESIDENCE,122881879,10142012,2318 SANDHILL PL SW,412,Sandlewood Estates,P,33.70119,-84.54239
