crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,102932383,10202010,3717 ROSWELL RD NE,209,North Buckhead,B,33.85647,-84.38183
LARCENY-NON VEHICLE,102930999,10202010,105 COLLIER RD NW STE 1030,207,,E,33.80821,-84.39686
LARCENY-FROM VEHICLE,102932599,10202010,2184 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8145,-84.35375
BURGLARY-RESIDENCE,102920958,10192010,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75313,-84.4782
BURGLARY-RESIDENCE,102921768,10192010,2075 CLAUDE ST,203,Riverside,D,33.81203,-84.46582
LARCENY-NON VEHICLE,102918015,10182010,N TERM @6000 N TERMINAL PKWY ; AATC LOST N FOUND,50,,,33.64184,-84.4477
LARCENY-FROM VEHICLE,102911735,10182010,SPRING ST / 13TH ST,503,Midtown,E,33.78576,-84.38923
BURGLARY-RESIDENCE,102911349,10182010,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623
LARCENY-FROM VEHICLE,102910716,10182010,100 10TH ST NW,503,Midtown,E,33.78095,-84.39033
BURGLARY-RESIDENCE,102901695,10172010,42 WALTHALL ST NE,606,Reynoldstown,N,33.75476,-84.35224
AUTO THEFT,102900678,10172010,1348 LANSING ST SE;,305,South Atlanta,Y,33.71788,-84.38541
LARCENY-FROM VEHICLE,102901760,10172010,918 AUSTIN AVE NE,602,Inman Park,N,33.76204,-84.35725
LARCENY-FROM VEHICLE,102891773,10162010,CHARLES ALLEN DR NE / 8TH ST NE,506,Midtown,E,33.77949,-84.3728
AGG ASSAULT,102890475,10162010,1187 IRA ST.,403,Oakland City,S,33.71566,-84.42564
LARCENY-FROM VEHICLE,102892249,10162010,80 WALNUT ST,101,Atlanta University Center,T,33.75248,-84.40594
BURGLARY-RESIDENCE,102882390,10152010,629 AMAL DR SW,307,Amal Heights,Y,33.70827,-84.39759
LARCENY-NON VEHICLE,102880754,10152010,3581 FAIRBURN PL NW,114,Fairburn Heights,H,33.77214,-84.50472
LARCENY-NON VEHICLE,102862388,10142010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,102870724,10142010,250 PHARR RD NE,206,Buckhead Village,B,33.83732,-84.3786
LARCENY-FROM VEHICLE,102871447,10142010,2591 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36684
AGG ASSAULT,102872070,10142010,1277 OAK ST SW,401,West End,T,33.741,-84.42955
LARCENY-FROM VEHICLE,102861497,10132010,1820 MARY DELL DR SE,612,East Atlanta,W,33.72385,-84.32906
ROBBERY-COMMERCIAL,102862147,10132010,2779 LAKEWOOD AVE SW,306,Sylvan Hills,X,33.69729,-84.40943
AUTO THEFT,102860643,10132010,180 JACKSON ST NE;,604,Sweet Auburn,M,33.75932,-84.37442
LARCENY-FROM VEHICLE,102851101,10122010,800 PEACHTREE ST NE,505,Midtown,E,33.77659,-84.38459
LARCENY-FROM VEHICLE,102851769,10122010,1235 CAROLINE ST NE,609,Edgewood,O,33.75789,-84.34797
AGG ASSAULT,102850112,10122010,196 PEACHTREE WAY NE,206,Peachtree Heights East,B,33.82732,-84.38091
BURGLARY-RESIDENCE,102850779,10122010,1156 GREENWICH ST SW,401,West End,T,33.74352,-84.42559
AGG ASSAULT,102840058,10112010,628 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70477,-84.36495
LARCENY-NON VEHICLE,102840714,10112010,1719 BREWER BLVD,306,Sylvan Hills,X,33.70787,-84.41616
BURGLARY-RESIDENCE,102841257,10112010,3046 DAWSON LN SW,414,Princeton Lakes,P,33.67322,-84.50969
ROBBERY-PEDESTRIAN,102841952,10112010,145 LAWTON ST SW,104,Ashview Heights,T,33.75077,-84.42335
LARCENY-NON VEHICLE,102838005,10102010,11700 SPINE RD ;D34 RAMP LEVEL,50,,,33.64065,-84.42932
BURGLARY-RESIDENCE,102830831,10102010,975 HIGHTOWER RD,109,Carey Park,G,33.78182,-84.47395
LARCENY-FROM VEHICLE,102830611,10102010,186 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74952,-84.40352
BURGLARY-RESIDENCE,102820777,10092010,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
LARCENY-NON VEHICLE,102821537,10092010,425 CHAPPELL RD NW,106,Bankhead,K,33.76722,-84.43255
LARCENY-FROM VEHICLE,102811317,10082010,850 OAK ST SW,401,West End,T,33.74057,-84.4168
LARCENY-FROM VEHICLE,102812262,10082010,HOWELL MILL RD NW / 8TH ST NW,501,Home Park,E,33.77966,-84.41023
AGG ASSAULT,102810715,10082010,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
AUTO THEFT,102800709,10072010,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72856,-84.38064
AUTO THEFT,102801433,10072010,2625 PIEDMONT RD NE;,211,Lindbergh/Morosgo,B,33.82742,-84.36532
ROBBERY-PEDESTRIAN,102802443,10072010,1 HAYGOOD AVE,304,Peoplestown,V,33.72647,-84.38789
AUTO THEFT,102790947,10062010,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417
BURGLARY-RESIDENCE,102791724,10062010,1326 THURGOOD ST SW,104,Mozley Park,K,33.75267,-84.43095
AGG ASSAULT,102780136,10052010,1015 CALLAHAN ST NW,112,Collier Heights,I,33.78322,-84.48916
BURGLARY-RESIDENCE,102780797,10052010,1057 FAIR ST SW,104,Ashview Heights,T,33.74926,-84.42233
BURGLARY-NONRES,102781606,10052010,336 MCDANIEL ST SW,507,Castleberry Hill,M,33.74563,-84.40558
AUTO THEFT,102782255,10052010,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285
AUTO THEFT,102771106,10042010,1560 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.71194,-84.40422
LARCENY-NON VEHICLE,102771918,10042010,4030 GRANT DR SW,412,Ben Hill Terrace,P,33.70449,-84.5198
LARCENY-NON VEHICLE,102770807,10042010,610 NORTHSIDE DR NW,103,English Avenue,L,33.77111,-84.40717
LARCENY-FROM VEHICLE,102760815,10032010,175 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75708,-84.38166
LARCENY-FROM VEHICLE,102761585,10032010,100 LUCKIE ST NW,508,Downtown,M,33.7573,-84.38992
LARCENY-NON VEHICLE,102751905,10022010,1700 STANTON RD SW,408,,R,33.70907,-84.44364
LARCENY-FROM VEHICLE,102750317,10022010,10TH ST NE / SPRING ST,503,Midtown,E,33.78178,-84.38047
BURGLARY-RESIDENCE,102751000,10022010,3919 WISTERIA LN SW,407,Wisteria Gardens,H,33.75601,-84.50962
AUTO THEFT,102742482,10012010,707 ERIN AVE SW,301,Capitol View,X,33.71974,-84.41089
LARCENY-FROM VEHICLE,102740981,10012010,PRYOR ST SE / DECATUR ST SE ;UNDERGROUND PARKING DECK,510,Downtown,M,33.75388,-84.389
AGG ASSAULT,102741721,10012010,3080 FORREST PARK RD SE,313,South River Gardens,Z,33.67021,-84.35635
BURGLARY-RESIDENCE,113040881,10312011,4065 WISTERIA LN SW,407,Wisteria Gardens,H,33.76006,-84.50951
BURGLARY-RESIDENCE,113041415,10312011,335 FAIRBURN RD NW,111,Adamsville,H,33.76425,-84.50078
LARCENY-NON VEHICLE,113041945,10312011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,113030595,10302011,2041 DUNWOODY ST NE,610,Kirkwood,O,33.75208,-84.32085
ROBBERY-PEDESTRIAN,113030308,10302011,1394 MAY AVE SE,612,East Atlanta,W,33.73927,-84.34175
LARCENY-NON VEHICLE,113031592,10302011,1073 PIEDMONT AVE NE @PIEDMONT PARK,502,Midtown,E,33.78384,-84.37897
LARCENY-NON VEHICLE,113022013,10292011,831 LAKE AVE NE,602,Inman Park,N,33.7592,-84.36025
BURGLARY-RESIDENCE,113020837,10292011,3205 WOOD VALLEY RD NW,202,West Paces Ferry/Northside,A,33.84271,-84.41654
LARCENY-NON VEHICLE,113010077,10282011,30 NORTH AVE NE,505,Midtown,E,33.7716,-84.38643
AGG ASSAULT,113011043,10282011,54 BOULEVARD,604,Sweet Auburn,M,33.75582,-84.37224
LARCENY-NON VEHICLE,113011814,10282011,450 CAPITOL AVE SE,304,Summerhill,V,33.74206,-84.38768
BURGLARY-RESIDENCE,113000198,10272011,591 W PACES FERRY RD NW,202,Tuxedo Park,A,33.84799,-84.40675
LARCENY-FROM VEHICLE,113001099,10272011,296 MURRAY HILL AVE NE,610,Kirkwood,O,33.76165,-84.31643
LARCENY-NON VEHICLE,113001656,10272011,1296 NISKEY LAKE RD SW,412,Niskey Lake,P,33.71918,-84.53325
LARCENY-NON VEHICLE,112991513,10262011,2690 METROPOLITAN PKWY SW,309,Perkerson,X,33.68169,-84.40737
AUTO THEFT,112992304,10262011,220 SAMPSON ST NE,604,Old Fourth Ward,M,33.76014,-84.36573
AUTO THEFT,112990903,10262011,747 RALPH MCGILL BLVD,603,Old Fourth Ward,M,33.76685,-84.36242
BURGLARY-RESIDENCE,112980245,10252011,608 CAMERON M ALEXANDER BLVD NW,103,English Avenue,L,33.76805,-84.40734
BURGLARY-RESIDENCE,112981091,10252011,619 GLENWOOD AVE SE,605,Grant Park,W,33.74232,-84.36721
ROBBERY-PEDESTRIAN,112981679,10252011,91 BROAD ST SW,512,Downtown,M,33.7521,-84.39319
LARCENY-NON VEHICLE,112970978,10242011,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
BURGLARY-RESIDENCE,112971487,10242011,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634
LARCENY-FROM VEHICLE,112970552,10242011,184 ADELINE AVE NW,108,Dixie Hills,J,33.75951,-84.4494
LARCENY-FROM VEHICLE,112972189,10242011,3652 ROSWELL RD NW,202,Tuxedo Park,A,33.85409,-84.38301
AUTO THEFT,112960590,10232011,3200 LENOX RD NE,210,Pine Hills,B,33.84221,-84.35822
AGG ASSAULT,112961174,10232011,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
LARCENY-FROM VEHICLE,112961796,10232011,2110 PEACHTREE RD NW,207,,C,33.81203,-84.39274
LARCENY-NON VEHICLE,112951056,10222011,303 PARKWAY DR NE,604,Old Fourth Ward,M,33.76272,-84.37406
BURGLARY-RESIDENCE,112951810,10222011,3758 COLLIER DR NW,114,Old Gordon,H,33.76953,-84.51069
LARCENY-NON VEHICLE,112942536,10212011,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-FROM VEHICLE,112940814,10212011,3070 FAIRBURN RD SW ,414,Ben Hill,P,33.67138,-84.51315
ROBBERY-PEDESTRIAN,112941833,10212011,426 TODD ST SE,604,Sweet Auburn,M,33.75183,-84.37294
BURGLARY-RESIDENCE,112930926,10202011,488 ABERDEEN DR NW,109,Center Hill,J,33.76851,-84.45933
LARCENY-FROM VEHICLE,112931574,10202011,100 BAGLEY ST NE,206,Garden Hills,B,33.83629,-84.37391
BURGLARY-RESIDENCE,112931923,10202011,273 SCIPLE TER NW,102,Vine City,L,33.76214,-84.41488
ROBBERY-PEDESTRIAN,112921498,10192011,1258 PIEDMONT AVE NE,502,Ansley Park,E,33.7892,-84.37655
ROBBERY-PEDESTRIAN,112922149,10192011,978 AUSTIN AVE NE,602,Inman Park,N,33.76247,-84.35551
LARCENY-FROM VEHICLE,112920523,10192011,1049 HEMPHILL AVE NW,501,Home Park,E,33.78346,-84.40502
AUTO THEFT,112910724,10182011,3906 CORNELL BLVD SW,407,Baker Hills,H,33.75953,-84.51532
AUTO THEFT,112911428,10182011,950 MARIETTA ST NW,504,Marietta Street Artery,E,33.77689,-84.40807
AGG ASSAULT,112912255,10182011,496 ROY ST SW,302,Pittsburgh,V,33.72422,-84.40398
LARCENY-FROM VEHICLE,112902445,10172011,619 EDGEWOOD AVE SE,604,Old Fourth Ward,M,33.75412,-84.36717
AUTO THEFT,112900710,10172011,2811 ALSTON DR SE,611,East Lake,O,33.74453,-84.29489
AUTO THEFT,112901475,10172011,3766 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65208,-84.37765
BURGLARY-RESIDENCE,112890073,10162011,23 DOROTHY ST SE,305,South Atlanta,Y,33.71085,-84.38308
BURGLARY-RESIDENCE,112891099,10162011,855 PEACHTREE ST NE,505,Midtown,E,33.778,-84.38424
LARCENY-FROM VEHICLE,112891824,10162011,800 CHEROKEE AVE SE,605,Grant Park,W,33.7338,-84.37184
LARCENY-NON VEHICLE,112882165,10152011,2745 OLD HAPEVILLE RD SW,311,Glenrose Heights,Z,33.67992,-84.39348
ROBBERY-PEDESTRIAN,112880451,10152011,1022 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.77563,-84.35409
AUTO THEFT,112881536,10152011,4467 CAMPBELLTON RD SW,412,,P,33.69619,-84.5335
LARCENY-FROM VEHICLE,112870972,10142011,2020 HOWELL MILL RD NW,205,Wildwood (NPU-C),C,33.81022,-84.41347
AUTO THEFT,112872378,10142011,1780 TIGER FLOWERS DR NW,105,West Lake,J,33.75962,-84.44504
AUTO THEFT,112860522,10132011,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377
LARCENY-FROM VEHICLE,112861376,10132011,2970 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83547,-84.38225
LARCENY-NON VEHICLE,112861971,10132011,91 PEACHTREE ST NE,510,Downtown,M,33.75595,-84.38854
LARCENY-FROM VEHICLE,112850380,10122011,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
BURGLARY-RESIDENCE,112851330,10122011,2744 TEE RD SW,405,Harland Terrace,I,33.75054,-84.47871
LARCENY-NON VEHICLE,112851968,10122011,89 WOODWARD,605,Capitol Gateway,V,33.74555,-84.38495
AGG ASSAULT,112852506,10122011,544 ETHEL ST NW,501,Home Park,E,33.78432,-84.4052
LARCENY-NON VEHICLE,112841880,10112011,3730 CARMIA DR SW,414,Princeton Lakes,P,33.65528,-84.5102
AUTO THEFT,112840479,10112011,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76918,-84.51471
LARCENY-NON VEHICLE,112841243,10112011,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
AGG ASSAULT,112830820,10102011,994 HANK AARON DR SE,304,Peoplestown,V,33.72739,-84.38767
LARCENY-NON VEHICLE,112831390,10102011,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
BURGLARY-RESIDENCE,112831978,10102011,64 THAYER AVE SE,305,South Atlanta,Y,33.7157,-84.3863
AGG ASSAULT,112821196,10092011,61 BILL LUCAS DR SE,304,Summerhill,V,33.73432,-84.38592
ROBBERY-PEDESTRIAN,112821990,10092011,2870 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75415,-84.48169
AUTO THEFT,112820782,10092011,160 SPRING ST NW,508,Downtown,M,33.75934,-84.39009
LARCENY-NON VEHICLE,112811817,10082011,1400 NORTHSIDE DR NW,207,Berkeley Park,D,33.79289,-84.40821
ROBBERY-PEDESTRIAN,112812616,10082011,2103 CHIPLEY ST NE,609,Edgewood,O,33.75734,-84.33858
LARCENY-NON VEHICLE,112810866,10082011,3111 HICKMAN DR NW,111,,I,33.75454,-84.48899
AUTO THEFT,112800816,10072011,443 MAYNARD TER SE,612,East Atlanta,W,33.74184,-84.33511
LARCENY-NON VEHICLE,112801604,10072011,1660 JONESBORO RD SE,307,Lakewood Heights,Y,33.70665,-84.37927
AUTO THEFT,112802367,10072011,684 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75953,-84.36495
LARCENY-NON VEHICLE,112791640,10062011,2333 PEACHTREE RD NE,211,Peachtree Hills,B,33.81806,-84.38895
AGG ASSAULT,112792532,10062011,650 JETT ST NW,103,English Avenue,L,33.76707,-84.40868
BURGLARY-RESIDENCE,112791012,10062011,1227 WYLIE ST SE,609,Edgewood,O,33.75198,-84.34734
BURGLARY-RESIDENCE,112781316,10052011,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623
LARCENY-NON VEHICLE,112781011,10052011,2274 NELMS DR SW,310,Polar Rock,Z,33.69235,-84.40042
LARCENY-NON VEHICLE,112782393,10052011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,112771209,10042011,929 CHARLES ALLEN DR NE @APS GRADY HS,506,Midtown,E,33.78119,-84.37151
LARCENY-FROM VEHICLE,112771949,10042011,2799 NORTHSIDE DR NW,205,Wyngate,C,33.83107,-84.40651
LARCENY-FROM VEHICLE,112770569,10042011,2900 COURT SOUTH,206,Peachtree Heights West,B,33.83463,-84.38685
BURGLARY-RESIDENCE,112760897,10032011,1960 ALISON CT SW,410,Campbellton Road,R,33.7003,-84.4526
LARCENY-FROM VEHICLE,112761655,10032011,180 HARRIETT ST SE,305,South Atlanta,Y,33.71601,-84.38265
LARCENY-FROM VEHICLE,112762483,10032011,608 MCDANIEL ST SW,303,Mechanicsville,V,33.73828,-84.40149
LARCENY-FROM VEHICLE,112750182,10022011,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
LARCENY-FROM VEHICLE,112751245,10022011,550 LINDSAY ST NW,103,English Avenue,L,33.76977,-84.41676
LARCENY-NON VEHICLE,112741900,10012011,261 18TH ST NW ,501,Atlantic Station,E,33.79251,-84.39712
LARCENY-NON VEHICLE,112740459,10012011,159 EUHRLEE ST SW,101,Atlanta University Center,T,33.75036,-84.41634
LARCENY-NON VEHICLE,123050161,10312012,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
LARCENY-FROM VEHICLE,123051484,10312012,52 GLENN ST SE,304,Summerhill,V,33.73808,-84.38597
AUTO THEFT,123052471,10312012,1118 GARIBALDI ST SW,302,Pittsburgh,V,33.72453,-84.39913
BURGLARY-RESIDENCE,123042709,10302012,1443 OAKLAND DR SW,403,Oakland City,S,33.71556,-84.42786
BURGLARY-RESIDENCE,123041218,10302012,751 FAIRBURN RD SW,407,Fairburn Mays,H,33.73454,-84.51059
BURGLARY-RESIDENCE,123042041,10302012,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805
AGG ASSAULT,123030090,10292012,184 HUTCHINSON ST NE,609,Edgewood,O,33.75871,-84.34079
AUTO THEFT,123031306,10292012,1111 MORELAND AVE,607,Ormewood Park,W,33.7245,-84.34971
LARCENY-NON VEHICLE,123032430,10292012,1560 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.71194,-84.40422
AUTO THEFT,123021634,10282012,347 SINCLAIR AVE NE,602,Inman Park,N,33.7636,-84.35383
LARCENY-FROM VEHICLE,123020400,10282012,621 NORTH AVE NE,603,Old Fourth Ward,M,33.77028,-84.36712
ROBBERY-PEDESTRIAN,122932093,10272012,73 PEACHTREE STREET,511,Orchard Knob,Z,33.66726,-84.37811
LARCENY-NON VEHICLE,123011491,10272012,76 WALL ST SE,511,Downtown,M,33.75267,-84.38839
LARCENY-FROM VEHICLE,123012577,10272012,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051
AUTO THEFT,123000587,10262012,515 RALPH D ABERNATHY BLVD SW,302,Pittsburgh,V,33.73669,-84.40518
AUTO THEFT,123001648,10262012,131 PONCE DE LEON AV NW,505,Midtown,E,33.77244,-84.38108
AUTO THEFT,123002497,10262012,428 CONNELL AVE SW,309,Perkerson,X,33.68274,-84.40341
BURGLARY-RESIDENCE,122991034,10252012,4380 GARMON RD NW,202,Mt. Paran/Northside,A,33.87503,-84.4274
LARCENY-FROM VEHICLE,122991702,10252012,931 MONROE DR NE,506,Midtown,E,33.77909,-84.36717
LARCENY-NON VEHICLE,122992376,10252012,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736
LARCENY-FROM VEHICLE,122980918,10242012,2535 SUSAN LN SW,413,Mellwood,P,33.68555,-84.50801
ROBBERY-PEDESTRIAN,122981905,10242012,126 RENAISSANCE PKWY NE,509,Downtown,M,33.76872,-84.38303
AGG ASSAULT,122962664,10232012,437 MEMORIAL DR SE,605,Grant Park,W,33.74639,-84.37285
BURGLARY-RESIDENCE,122970911,10232012,1688 EVANS DR SW,306,Sylvan Hills,X,33.70898,-84.42367
LARCENY-NON VEHICLE,122971736,10232012,2685 METROPOLITAN PKWY SW ; KROGER,309,Perkerson,X,33.68274,-84.40902
AUTO THEFT,122960470,10222012,226 LYDIA DR SE,310,Browns Mill Park,Z,33.6867,-84.38207
LARCENY-FROM VEHICLE,122961319,10222012,2131 ADAMS DR NW,203,Bolton,D,33.81377,-84.4545
LARCENY-NON VEHICLE,122962250,10222012,395 PIEDMONT AVE NE @ATLANTA CIVIC CENTER,603,Old Fourth Ward,M,33.76501,-84.38137
LARCENY-FROM VEHICLE,122950538,10212012,1812 PEACHTREE ST NW,207,Ardmore,E,33.80426,-84.39375
LARCENY-NON VEHICLE,122951509,10212012,2178 CAMPBELLTON ROAD SW,409,Campbellton Road,R,33.70514,-84.45947
LARCENY-FROM VEHICLE,122940096,10202012,826 PIEDMONT AVE NE,505,Midtown,E,33.77733,-84.38142
LARCENY-NON VEHICLE,122941377,10202012,3330 PIEDMONT RD NE,208,Buckhead Forest,B,33.84564,-84.37462
LARCENY-FROM VEHICLE,122930305,10192012,1968 PEACHTREE RD,207,,E,33.80881,-84.3951
BURGLARY-RESIDENCE,122931685,10192012,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138
BURGLARY-RESIDENCE,122932856,10192012,3937 PRINCETON LAKES PASS SW,414,Princeton Lakes,P,33.65915,-84.51615
LARCENY-NON VEHICLE,122921740,10182012,48 FORSYTH ST NW,508,Downtown,M,33.75594,-84.39048
AGG ASSAULT,122920181,10182012,2000 NORTH AVE NW,107,Grove Park,J,33.76831,-84.45349
LARCENY-NON VEHICLE,122912846,10172012,4744 GREENBRIAR TRL SW,412,Greenbriar Village,P,33.70455,-84.5425
BURGLARY-RESIDENCE,122911018,10172012,82 W LAKE AVE SW,104,Mozley Park,K,33.75283,-84.44405
BURGLARY-RESIDENCE,122911967,10172012,3553 HIGHWOOD DR SW,412,Briar Glen,P,33.69556,-84.50485
LARCENY-FROM VEHICLE,122902313,10162012,35 JESSE HILL JR DR NE,510,Downtown,M,33.75529,-84.38014
AGG ASSAULT,122900832,10162012,1005 ASHBY TER NW,105,Washington Park,K,33.76254,-84.41959
LARCENY-FROM VEHICLE,122901553,10162012,3730 CARMIA DR SW,414,Princeton Lakes,P,33.65573,-84.5109
LARCENY-FROM VEHICLE,122891327,10152012,1317 MARTIN L KING JR DR NW,105,Hunter Hills,K,33.75397,-84.43058
LARCENY-NON VEHICLE,122891018,10152012,260 PEACHTREE ST NW,508,Downtown,M,33.76149,-84.38789
AGG ASSAULT,122892117,10152012,3324 WARD DR SW,312,Glenrose Heights,Z,33.66656,-84.39058
LARCENY-FROM VEHICLE,122880407,10142012,470 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74128,-84.34622
LARCENY-NON VEHICLE,122881395,10142012,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65654,-84.50697
