crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,102930645,10202010,374 E PACES FERRY RD.,206,Buckhead Village,B,33.83937,-84.37503
LARCENY-FROM VEHICLE,102931368,10202010,1874 PEACHTREE RD NW,207,Ardmore,E,33.80624,-84.3944
AUTO THEFT,102920576,10192010,411 HARDENDORF AVE NE,608,Lake Claire,N,33.76542,-84.33157
LARCENY-NON VEHICLE,102921527,10192010,454 CHEROKEE AVE SE,605,Grant Park,W,33.74038,-84.37393
AUTO THEFT,102922366,10192010,MARTIN L KING JR DR NW / HAMILTON E HOLMES DR NW,108,Florida Heights,I,33.75188,-84.46747
LARCENY-FROM VEHICLE,102912224,10182010,177 PETERS ST SW,507,Castleberry Hill,M,33.74988,-84.39897
AUTO THEFT,102911174,10182010,600 GARSON DR NE,211,Lindbergh/Morosgo,B,33.81907,-84.37069
AUTO THEFT,102910371,10182010,2909 CAMPBELLTON RD SW,409,Southwest,R,33.70003,-84.48394
LARCENY-NON VEHICLE,102911002,10182010,2125 DEFOORS FERRY RD,204,Cross Creek,C,33.81416,-84.42677
LARCENY-FROM VEHICLE,102900364,10172010,656 MELDRUM ST,103,English Avenue,L,33.76905,-84.40893
LARCENY-FROM VEHICLE,102901109,10172010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
AGG ASSAULT,102891383,10162010,436 MACEDONIA RD SE,312,Orchard Knob,Z,33.66378,-84.37514
LARCENY-FROM VEHICLE,102890032,10162010,MEMORIAL DR SE / GRANT ST SE,605,Grant Park,W,33.74683,-84.37667
LARCENY-NON VEHICLE,102890925,10162010,214 SOUTH AVE SE,304,Summerhill,V,33.73257,-84.38081
AUTO THEFT,102881956,10152010,374 CLEVELAND AVENUE,311,Hammond Park,X,33.67636,-84.4086
BURGLARY-NONRES,102880497,10152010,2399 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.81948,-84.36425
BURGLARY-RESIDENCE,102881302,10152010,1675 WILLIS MILL RD SW,409,Southwest,R,33.71028,-84.47058
LARCENY-FROM VEHICLE,102870454,10142010,55 MAPLE ST NW,102,Vine City,L,33.75569,-84.40528
BURGLARY-RESIDENCE,102871188,10142010,305 HOLDERNESS ST SW,104,West End,T,33.74675,-84.42725
LARCENY-NON VEHICLE,102871642,10142010,1005 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80083,-84.42084
LARCENY-NON VEHICLE,102872605,10142010,550 DUTCH VALLEY RD NE,213,Morningside/Lenox Park,F,33.79219,-84.36903
AUTO THEFT,102862036,10132010,1040 REUNION PL SW,412,Midwest Cascade,Q,33.7249,-84.52832
ROBBERY-PEDESTRIAN,102860103,10132010,900 JOSEPH E BOONE BLVD NW,102,Vine City,L,33.76337,-84.41688
AUTO THEFT,102861158,10132010,1079 MARIETTA BLVD NW,106,Knight Park/Howell Station,K,33.7839,-84.4285
LARCENY-NON VEHICLE,102851427,10122010,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
LARCENY-FROM VEHICLE,102852104,10122010,100 10TH ST NW,503,Midtown,E,33.78143,-84.39037
LARCENY-NON VEHICLE,102850486,10122010,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
LARCENY-NON VEHICLE,102851024,10122010,3377 PEACHTREE RD NE,210,Lenox,B,33.84779,-84.36633
AUTO THEFT,102840428,10112010,2041 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.7639,-84.45411
AUTO THEFT,102841078,10112010,2141 BEECHER CIR SW,406,Beecher Hills,I,33.73422,-84.45863
LARCENY-NON VEHICLE,102841528,10112010,PEACHTREE RD NE / PEACHTREE BATTLE AVE NW,205,,C,33.81966,-84.3885
LARCENY-NON VEHICLE,102842252,10112010,868 MCDONOUGH BLVD SE,607,Custer/McDonough/Guice,W,33.7082,-84.3584
BURGLARY-RESIDENCE,102831365,10102010,2100 CHICAGO AVE.,107,Grove Park,J,33.76525,-84.45297
BURGLARY-RESIDENCE,102830251,10102010,1175 FAYETTEVILLE RD SE,612,East Atlanta,W,33.72207,-84.32888
ROBBERY-RESIDENCE,102820535,10092010,1345 DONNELLY AVE SW,402,West End,T,33.73601,-84.4316
BURGLARY-RESIDENCE,102821199,10092010,487 ROY ST SW,302,Pittsburgh,V,33.72435,-84.40371
AGG ASSAULT,102822252,10092010,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751
LARCENY-NON VEHICLE,102811801,10082010,2237 CASCADE RD SW,406,Cascade Avenue/Road,S,33.72282,-84.46129
LARCENY-NON VEHICLE,102811175,10082010,3761 ADAMSVILLE DR SW,407,Adamsville,H,33.762,-84.51026
AUTO THEFT,102800492,10072010,873 WILDWOOD RD NE,213,Morningside/Lenox Park,F,33.80304,-84.35933
ROBBERY-PEDESTRIAN,102801149,10072010,PIEDMONT AVE SE / ARMSTRONG ST SE,510,Downtown,M,33.75357,-84.38316
LARCENY-NON VEHICLE,102801996,10072010,369 MCDANIEL ST SW,101,The Villages at Castleberry H,T,33.74505,-84.40523
LARCENY-FROM VEHICLE,102790564,10062010,1298 OAK ST SW,401,West End,T,33.74028,-84.43029
LARCENY-NON VEHICLE,102791268,10062010,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
LARCENY-FROM VEHICLE,102792173,10062010,1017 EDGEWOOD AVE NE,602,Inman Park,N,33.75678,-84.35438
LARCENY-FROM VEHICLE,102780568,10052010,211 N COLONIAL HOMES CIR NW,205,Colonial Homes,C,33.81518,-84.39602
LARCENY-FROM VEHICLE,102781184,10052010,750 SKIPPER DR NW,112,Collier Heights,I,33.77566,-84.49072
LARCENY-NON VEHICLE,102782002,10052010,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
BURGLARY-RESIDENCE,102770873,10042010,4114 E BROOKHAVEN DR NE,209,Brookhaven,B,33.86865,-84.34852
LARCENY-NON VEHICLE,102771561,10042010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,102770489,10042010,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563
AUTO THEFT,102760434,10032010,1913 BREWER BLVD SW,306,Sylvan Hills,X,33.70245,-84.41225
BURGLARY-RESIDENCE,102761239,10032010,2309 CAROLYN ST SW,413,Fairburn,P,33.69176,-84.52637
AUTO THEFT,102752461,10022010,1870 MYRTLE DR SW,410,Campbellton Road,R,33.7043,-84.45487
LARCENY-NON VEHICLE,102750117,10022010,2185 MARTIN LUTHER KING JR DR SW,407,Wilson Mill Meadows,H,33.75561,-84.51454
BURGLARY-RESIDENCE,102750820,10022010,803 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41403
LARCENY-NON VEHICLE,102742001,10012010,1451 EASON ST NW,105,Hunter Hills,K,33.75761,-84.43554
BURGLARY-NONRES,102740277,10012010,470 16TH ST NW,501,Home Park,E,33.78786,-84.40436
BURGLARY-RESIDENCE,102741467,10012010,2432 SAINT PAUL AVE NW,113,Carey Park,G,33.78964,-84.46794
AUTO THEFT,113040613,10312011,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.37857
BURGLARY-RESIDENCE,113041233,10312011,3092 DELMAR LN NW,111,,I,33.75546,-84.48849
AUTO THEFT,113041705,10312011,621 NORTH AVE NE,603,Old Fourth Ward,M,33.77103,-84.36662
AUTO THEFT,113042247,10312011,826 WOODBOURNE DR SW,306,Sylvan Hills,X,33.70941,-84.4158
HOMICIDE,113030373069,10302011,226 SAMPSON ST NE,604,Old Fourth Ward,M,33.76031,-84.36575
BURGLARY-RESIDENCE,113031230,10302011,677 TERRY ST SE,304,Summerhill,V,33.73614,-84.38505
ROBBERY-PEDESTRIAN,113021549,10292011,545 HILL ST SE,605,Summerhill,V,33.73945,-84.38153
AUTO THEFT,113020498,10292011,3908 FLAGSTONE CT SW,407,Wildwood (NPU-H),H,33.74589,-84.51632
BURGLARY-RESIDENCE,113021287,10292011,1004 REDFORD DR SE,308,Rebel Valley Forest,Z,33.68823,-84.35679
AUTO THEFT,113010750,10282011,47 ANDERSON AVE NW,108,Penelope Neighbors,J,33.75359,-84.44634
AGG ASSAULT,113011589,10282011,589 BOULEVARD NE,603,Old Fourth Ward,M,33.77059,-84.37169
BURGLARY-RESIDENCE,113012289,10282011,2202 NOBLE CREEK DR NW,204,Cross Creek,C,33.81531,-84.42564
BURGLARY-NONRES,113000684,10272011,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
LARCENY-NON VEHICLE,113001386,10272011,225 HAMILTON E HOLMES DR NW ,108,Center Hill,J,33.76115,-84.4682
BURGLARY-RESIDENCE,113002284,10272011,1381 KIMBERLY RD SW,412,Ashley Courts,P,33.71857,-84.52151
LARCENY-NON VEHICLE,112991898,10262011,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68992,-84.48917
LARCENY-FROM VEHICLE,112990633,10262011,300 MARTIN L KING JR DR SE,605,Oakland,W,33.74749,-84.37762
LARCENY-FROM VEHICLE,112991293,10262011,300 PEACHTREE ST NE,508,Downtown,M,33.76293,-84.38714
AUTO THEFT,112980862,10252011,555 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76363,-84.40564
BURGLARY-RESIDENCE,112981463,10252011,194 WELLINGTON ST SW,104,Mozley Park,K,33.74998,-84.438
LARCENY-NON VEHICLE,112971787,10252011,200 CENTINNIAL OLYMPIC PARK DRIVE,508,Downtown,M,33.76113,-84.39313
AUTO THEFT,112971327,10242011,222 TUSKEGEE ST SE,304,Peoplestown,V,33.72856,-84.38064
LARCENY-FROM VEHICLE,112970217,10242011,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849
LARCENY-FROM VEHICLE,112971886,10242011,1874 PEACHTREE RD NW,207,Ardmore,E,33.80624,-84.3944
BURGLARY-RESIDENCE,112960191,10232011,3584 COLLIER DR NW,114,Fairburn Heights,H,33.7679,-84.50481
AUTO THEFT,112960927,10232011,15 HABERSHAM RD,206,South Tuxedo Park,B,33.85329,-84.38269
AUTO THEFT,112961438,10232011,500 CLEVELAND AVE SE,310,Browns Mill Park,Z,33.68149,-84.36933
LARCENY-NON VEHICLE,112952241,10222011,1136 CRESCENT AVE,503,Midtown,E,33.78575,-84.38451
LARCENY-NON VEHICLE,112951404,10222011,338 LAKEMOORE DR NE,209,North Buckhead,B,33.86652,-84.37646
ROBBERY-PEDESTRIAN,112950451,10222011,188 HUNNICUTT ST NW,504,Downtown,M,33.76654,-84.39384
LARCENY-NON VEHICLE,112940241,10212011,1327 ROBERTS DR SE,305,Chosewood Park,Y,33.71876,-84.36969
LARCENY-NON VEHICLE,112941337,10212011,665 JONES AVE NW,103,English Avenue,L,33.76444,-84.40929
LARCENY-NON VEHICLE,112921286,10202011,782 MYRTLE STREET NE,505,Midtown,E,33.77602,-84.38028
LARCENY-NON VEHICLE,112931323,10202011,1606 JOSEPH E BOONE BLVD NW,105,West Lake,J,33.76332,-84.44043
LARCENY-FROM VEHICLE,112932770,10202011,602 N HIGHLAND AVE NE,602,Poncey-Highland,N,33.77082,-84.35274
LARCENY-NON VEHICLE,112921075,10192011,882 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77432,-84.35853
BURGLARY-RESIDENCE,112921853,10192011,1985 MARVIN LN SW,410,Campbellton Road,R,33.70088,-84.47333
BURGLARY-RESIDENCE,112920062,10192011,600 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.7461,-84.40787
LARCENY-NON VEHICLE,112881652,10182011,1281 CAROLINE ST NE,609,Edgewood,O,33.7583,-84.3462
LARCENY-NON VEHICLE,112911173,10182011,1342 MONTREAT AVE SW,402,Oakland City,S,33.72909,-84.43155
ROBBERY-PEDESTRIAN,112911896,10182011,2975 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872
LARCENY-FROM VEHICLE,112912581,10182011,597 TENNELLE ST SE,606,Cabbagetown,N,33.7507,-84.36782
AGG ASSAULT,112900235,10172011,308 KELLY ST,605,Grant Park,W,33.74636,-84.38017
LARCENY-FROM VEHICLE,112901117,10172011,301 COURTLAND ST NE,509,Downtown,M,33.76257,-84.38404
LARCENY-NON VEHICLE,112901941,10172011,3242 PEACHTREE RD NE,208,Buckhead Forest,B,33.84425,-84.37311
AGG ASSAULT,112890636,10162011,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81039,-84.36748
AGG ASSAULT,112891469,10162011,236 STAFFORD ST NW,105,Hunter Hills,K,33.76147,-84.42528
BURGLARY-RESIDENCE,112881911,10152011,377 WESTCHESTER BLVD NW ;E1,107,Grove Park,J,33.76571,-84.4532
AUTO THEFT,112880105,10152011,178 MEADOR WAY SE,307,Lakewood Heights,Y,33.69819,-84.38228
LARCENY-NON VEHICLE,112881280,10152011,1055 ADA AVE NW,109,Almond Park,G,33.78341,-84.46378
LARCENY-NON VEHICLE,112870341,10142011,182 MITCHELL ST SW,512,Downtown,M,33.75117,-84.39365
LARCENY-NON VEHICLE,112871571,10142011,3405 LENOX RD NE,210,Lenox,B,33.848,-84.35947
LARCENY-NON VEHICLE,112930376,10142011,801 GLENWOOD AVE,605,Grant Park,W,33.73958,-84.36161
ROBBERY-RESIDENCE,112861033,10132011,1150 ASTOR AVE SW,306,Sylvan Hills,X,33.70137,-84.42678
LARCENY-NON VEHICLE,112861757,10132011,1968 PEACHTREE RD NW,207,,E,33.80881,-84.3951
LARCENY-FROM VEHICLE,112862722,10132011,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
LARCENY-NON VEHICLE,112851109,10122011,879 IRA ST SW,302,Pittsburgh,V,33.73077,-84.40014
AUTO THEFT,112851574,10122011,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76685,-84.36242
ROBBERY-PEDESTRIAN,112852339,10122011,1518 JONESBORO RD SE,305,South Atlanta,Y,33.71288,-84.38223
LARCENY-FROM VEHICLE,112841522,10112011,768 MARIETTA ST NW,504,Marietta Street Artery,E,33.77331,-84.40403
LARCENY-FROM VEHICLE,112842313,10112011,935 MARIETTA ST NW,504,Marietta Street Artery,E,33.77795,-84.40849
AUTO THEFT,112840930,10112011,1560 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.71312,-84.40782
LARCENY-NON VEHICLE,112830543,10102011,40 PEACHTREE VALLEY RD. NE,207,,E,33.81142,-84.38798
LARCENY-NON VEHICLE,112831200,10102011,926 MARTIN ST SE,304,Peoplestown,V,33.72926,-84.38304
LARCENY-NON VEHICLE,112831732,10102011,391 17TH ST NW,501,Atlantic Station,E,33.79109,-84.40088
ROBBERY-PEDESTRIAN,112822126,10102011,165 PEACHTREE ST SW,512,Downtown,M,33.75022,-84.39372
LARCENY-FROM VEHICLE,112821526,10092011,3660 CAMP CREEK PKWY SW,414,Princeton Lakes,P,33.65486,-84.50787
AGG ASSAULT,112820310,10092011,3130 ROSWELL RD NW,206,South Tuxedo Park,B,33.84075,-84.37977
LARCENY-FROM VEHICLE,112822286,10092011,531 LUCKIE ST NW,504,Downtown,M,33.7697,-84.39524
LARCENY-FROM VEHICLE,112812317,10082011,2002 LAKEWOOD WAY SW @LAKEWOOD AMPHITHEAT,307,Lakewood Heights,Y,33.70226,-84.39452
BURGLARY-RESIDENCE,112810364,10082011,1652 BURTON ST SE,305,South Atlanta,Y,33.70936,-84.38328
LARCENY-FROM VEHICLE,112800131,10072011,550 AMSTERDAM AVE NE,213,Morningside/Lenox Park,F,33.78858,-84.36891
AUTO THEFT,112801277,10072011,543 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76949,-84.41241
LARCENY-NON VEHICLE,112802024,10072011,2099 PEACHTREE RD NE,207,,E,33.81155,-84.39217
LARCENY-FROM VEHICLE,112803046,10072011,765 NORTH AVE NE,602,Poncey-Highland,N,33.77104,-84.3619
ROBBERY-PEDESTRIAN,112792124,10062011,2400 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82006,-84.36502
LARCENY-FROM VEHICLE,112792911,10062011,908 PIEDMONT AVE NE ,505,Midtown,E,33.77942,-84.38146
LARCENY-NON VEHICLE,112791434,10062011,3725 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65777,-84.50877
ROBBERY-PEDESTRIAN,112780088,10052011,2670 BURTON RD NW,111,Westhaven,I,33.75578,-84.4691
BURGLARY-RESIDENCE,112781893,10052011,3048 EASTBROOK TER SW,414,Princeton Lakes,P,33.67199,-84.5071
LARCENY-FROM VEHICLE,112770912,10042011,1517 RALPH D ABERNATHY BLVD SW,404,Westview,T,33.74284,-84.43709
LARCENY-NON VEHICLE,112771503,10042011,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
AUTO THEFT,112772540,10042011,1408 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77082,-84.43435
LARCENY-NON VEHICLE,112760610,10032011,3327 ROSWELL RD NE,208,Buckhead Forest,B,33.84548,-84.38067
LARCENY-FROM VEHICLE,112761422,10032011,4415 ROSWELL RD NE,209,North Buckhead,B,33.87509,-84.38064
BURGLARY-RESIDENCE,112762181,10032011,4786 APACHE TRL SW,413,Arlington Estates,P,33.68563,-84.54509
AGG ASSAULT,112752184,10022011,821 COLEMAN ST SW,302,Pittsburgh,V,33.73251,-84.404
AUTO THEFT,112750782,10022011,180 NORTHSIDE DR SW,507,Castleberry Hill,M,33.74947,-84.404
AUTO THEFT,112751824,10022011,170 WELLINGTON ST SW,104,Mozley Park,K,33.75051,-84.43799
AGG ASSAULT,112742451,10012011,882 FOX ST NW,103,English Avenue,L,33.77209,-84.41619
LARCENY-NON VEHICLE,112741351,10012011,1001 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7734,-84.35467
LARCENY-NON VEHICLE,123051155,10312012,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
BURGLARY-RESIDENCE,123052095,10312012,3020 DELMAR LN NW,111,,I,33.75527,-84.48577
LARCENY-NON VEHICLE,123042772,10302012,1398 WICHITA DR SW,408,Venetian Hills,S,33.7172,-84.44187
LARCENY-FROM VEHICLE,123040553,10302012,1484 ATLANTA INDUSTRIAL WAY NW,114,Atlanta Industrial Park,G,33.79719,-84.49184
LARCENY-NON VEHICLE,123041672,10302012,959 MCDANIELS ST SW,302,Pittsburgh,V,33.72874,-84.40173
AUTO THEFT,123042505,10302012,303 PARKWAY DR NE,604,Old Fourth Ward,M,33.76286,-84.37405
LARCENY-NON VEHICLE,123030849,10292012,680 GREENWOOD AVE NE,601,Virginia Highland,F,33.77714,-84.36514
LARCENY-NON VEHICLE,123031877,10292012,101 MARIETTA ST NW,508,Downtown,M,33.75666,-84.3922
AUTO THEFT,123021387,10282012,394 GRANT PARK PL SE,605,Grant Park,W,33.73271,-84.37489
ROBBERY-PEDESTRIAN,123022214,10282012,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262
LARCENY-NON VEHICLE,123020976,10282012,1328 PEACHTREE ST NE,502,Midtown,E,33.79087,-84.38612
BURGLARY-RESIDENCE,123011176,10272012,2467 PEACHTREE RD NE,211,Peachtree Hills,B,33.82184,-84.3877
LARCENY-NON VEHICLE,123012020,10272012,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355
AUTO THEFT,123003033,10262012,1344 METROPOLITAN PKWY ,301,Capitol View Manor,X,33.71827,-84.40785
LARCENY-FROM VEHICLE,123001235,10262012,1050 NORTH AVE NW,106,Bankhead,K,33.76842,-84.42182
LARCENY-FROM VEHICLE,123002130,10262012,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
ROBBERY-PEDESTRIAN,122990488,10252012,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206
LARCENY-FROM VEHICLE,122991407,10252012,75 14TH ST NE,503,Midtown,E,33.78656,-84.38548
LARCENY-NON VEHICLE,122992115,10252012,2350 CHESHIRE BRIDGE RD NE,212,Lindridge/Martin Manor,F,33.8195,-84.35199
AUTO THEFT,122980501,10242012,943 HALL ST SW,402,Oakland City,S,33.72935,-84.42588
ROBBERY-PEDESTRIAN,122981455,10242012,2630 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75377,-84.47405
AGG ASSAULT,122982452,10242012,3200 STONE RD SW,411,Greenbriar,R,33.6697,-84.49403
AGG ASSAULT,122970141,10232012,422 VINE ST NW,103,English Avenue,L,33.76615,-84.40793
LARCENY-NON VEHICLE,122971431,10232012,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,122972277,10232012,49 BOULEVARD SE,604,Sweet Auburn,M,33.75275,-84.37186
BURGLARY-RESIDENCE,122961175,10222012,21 HOLLY DOWNS CT NW,501,Home Park,E,33.78492,-84.3963
BURGLARY-NONRES,122961706,10222012,391 17TH ST NW,501,Atlantic Station,E,33.79109,-84.40088
HOMICIDE,122961769067,10222012,1572 DONALD LE HOLLOWELL PKWY NW,107,Grove Park,J,33.77139,-84.44004
ROBBERY-PEDESTRIAN,122951077,10212012,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
ROBBERY-COMMERCIAL,122952080,10212012,1219 METROPOLITAN PKWY SW,301,Adair Park,V,33.72142,-84.40796
LARCENY-FROM VEHICLE,122940965,10202012,27 CLIFTON ST NE,609,Kirkwood,O,33.75423,-84.33146
AUTO THEFT,122942395,10202012,102 OLLIE ST NW,105,Washington Park,K,33.75799,-84.42287
AUTO THEFT,122931270,10192012,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-NON VEHICLE,122932364,10192012,850 OAK ST SW,401,West End,T,33.74057,-84.4168
ROBBERY-PEDESTRIAN,122921464,10182012,1522 WOODLAND AVE SE,607,Custer/McDonough/Guice,W,33.71307,-84.35231
LARCENY-NON VEHICLE,122922391,10182012,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
LARCENY-FROM VEHICLE,122921188,10182012,732 JOSEPH E LOWERY BLVD NW,106,Bankhead,K,33.7744,-84.41801
LARCENY-FROM VEHICLE,122910543,10172012,503 STERLING ST NE,608,Candler Park,N,33.76755,-84.34453
BURGLARY-RESIDENCE,122911485,10172012,722 FLORENCE PL NW,110,Grove Park,J,33.77471,-84.44221
BURGLARY-RESIDENCE,122912651,10172012,1716 FAIRBANKS ST SW,306,Sylvan Hills,X,33.70842,-84.41528
LARCENY-FROM VEHICLE,122900520,10162012,1505 HOWELL MILL RD NW,207,Berkeley Park,D,33.79584,-84.41532
LARCENY-NON VEHICLE,122901181,10162012,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751
BURGLARY-RESIDENCE,122891478,10152012,1363 JONESBORO RD SE,305,South Atlanta,Y,33.71732,-84.38453
BURGLARY-NONRES,122890636,10152012,1056 SAINT CHARLES AVE NE,601,Virginia Highland,F,33.7755,-84.35318
LARCENY-NON VEHICLE,122891927,10152012,261 19TH ST NW,501,Atlantic Station,E,33.79371,-84.39677
LARCENY-FROM VEHICLE,122892746,10152012,1190 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78709,-84.35544
AGG ASSAULT,122881096,10142012,2277 PEACHTREE RD,211,,E,33.81595,-84.39051
