crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
ROBBERY-PEDESTRIAN,102960497,10232010,485 FLAT SHOALS AVE SE ;EASTSIDE LOUNGE,612,East Atlanta,W,33.74097,-84.34645
AGG ASSAULT,102952820,10222010,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84743,-84.37089
LARCENY-FROM VEHICLE,102950596,10222010,3671 SOUTHSIDE INDUSTRIAL PKWY SE @FIRE STATION 34,313,Blair Villa/Poole Creek,Z,33.65449,-84.37443
LARCENY-NON VEHICLE,102951271,10222010,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
BURGLARY-RESIDENCE,102951937,10222010,1939 W KIMBERLY RD SW,412,Ben Hill Terrace,P,33.70226,-84.52504
LARCENY-FROM VEHICLE,102940359,10212010,141 WALTON ST NW,508,Downtown,M,33.75823,-84.39236
LARCENY-NON VEHICLE,102941109,10212010,815 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77688,-84.36339
BURGLARY-RESIDENCE,102941895,10212010,4321 CLUB DR NE,209,Brookhaven,B,33.87279,-84.35611
LARCENY-FROM VEHICLE,102931390,10202010,450 16TH ST NW,501,Home Park,E,33.78852,-84.40344
LARCENY-FROM VEHICLE,102932173,10202010,384 WOODWARD WAY NW,205,,C,33.81596,-84.4035
LARCENY-NON VEHICLE,102930823,10202010,854 OAK ST SW,401,West End,T,33.74057,-84.41685
LARCENY-NON VEHICLE,102911514,10202010,120 RALPH MCGILL BLVD,310,Lakewood,Z,33.69445,-84.37527
AUTO THEFT,102920650,10192010,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815
LARCENY-NON VEHICLE,102921554,10192010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
LARCENY-FROM VEHICLE,102922486,10192010,870 MAYSON TURNER RD NW,102,Vine City,L,33.756,-84.41629
LARCENY-NON VEHICLE,102911562,10182010,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294
AUTO THEFT,102911193,10182010,1422 W PEACHTREE ST,502,Midtown,E,33.79345,-84.3882
BURGLARY-NONRES,102910502,10182010,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623
AUTO THEFT,102911027,10182010,2788 DEFOORS FERRY RD NW,201,,C,33.81987,-84.4446
ROBBERY-PEDESTRIAN,102900420,10172010,CHESTER AVE SE / WYLIE ST SE,606,Reynoldstown,N,33.75256,-84.35907
LARCENY-FROM VEHICLE,102901196,10172010,6TH ST NE / PEACHTREE ST NE,505,Midtown,E,33.77736,-84.38442
LARCENY-NON VEHICLE,102891471,10162010,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915
AGG ASSAULT,102890192,10162010,486 DECATUR ST SE,604,Sweet Auburn,M,33.75126,-84.37207
LARCENY-FROM VEHICLE,102891014,10162010,8TH ST NE / VEDADO WAY NE,506,Midtown,E,33.7795,-84.37113
AUTO THEFT,102882001,10152010,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017
LARCENY-FROM VEHICLE,102880574,10152010,747 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76685,-84.36242
LARCENY-FROM VEHICLE,102881363,10152010,445 CAPITOL AVE SW,304,Summerhill,V,33.74245,-84.38909
LARCENY-FROM VEHICLE,102870579,10142010,636 ATLANTA AVE SE,605,Grant Park,W,33.73059,-84.36657
BURGLARY-RESIDENCE,102871202,10142010,1187 MONTREAT AVE SW,402,Oakland City,S,33.72991,-84.42657
LARCENY-NON VEHICLE,102871769,10142010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-FROM VEHICLE,102872633,10142010,RANDOLPH ST NE / HIGHLAND AVE NE,603,Old Fourth Ward,M,33.76132,-84.36784
ROBBERY-PEDESTRIAN,102862058,10132010,1635 OAK KNOLL CIR SE,307,Lakewood Heights,Y,33.70951,-84.37753
LARCENY-FROM VEHICLE,102860354,10132010,190 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75945,-84.38617
LARCENY-NON VEHICLE,102861263,10132010,69 MELDON AVE SE,305,South Atlanta,Y,33.71128,-84.3862
LARCENY-NON VEHICLE,102851498,10122010,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544
LARCENY-FROM VEHICLE,102852189,10122010,19 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.75522,-84.41743
LARCENY-FROM VEHICLE,102850536,10122010,1821 DELOWE DR SW,410,Campbellton Road,R,33.70531,-84.45739
LARCENY-FROM VEHICLE,102851070,10122010,384 WOODWARD WAY,205,,C,33.81596,-84.4035
AUTO THEFT,102840572,10112010,2034 BEECHER RD SW,406,Cascade Avenue/Road,S,33.7336,-84.45469
BURGLARY-NONRES,102841114,10112010,1610 HOSEA L WILLIAMS DR NE,609,Edgewood,O,33.75383,-84.33531
LARCENY-NON VEHICLE,102841599,10112010,3400 AROUND LENOX DR NE,210,Lenox,B,33.84578,-84.36489
HOMICIDE,102830439077,10102010,2905 SPRINGDALE RD SW,311,Hammond Park,X,33.67597,-84.41601
BURGLARY-RESIDENCE,102831461,10102010,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77248,-84.37857
LARCENY-NON VEHICLE,102830329,10102010,901 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76375,-84.41708
BURGLARY-RESIDENCE,102820589,10092010,258 BURBANK DR NW,105,Hunter Hills,K,33.76221,-84.42952
LARCENY-NON VEHICLE,102821289,10092010,3500 PEACHTREE RD,208,North Buckhead,B,33.85302,-84.36278
HOMICIDE,102822089076,10092010,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644
LARCENY-NON VEHICLE,102811859,10082010,23 LARKIN PL SW,507,Castleberry Hill,M,33.74749,-84.40414
LARCENY-NON VEHICLE,102811215,10082010,1001 HUBBARD ST SW,302,Pittsburgh,V,33.72757,-84.40263
AUTO THEFT,102800529,10072010,1900 PERRY BLVD NW,110,West Highlands,G,33.79508,-84.45037
BURGLARY-RESIDENCE,102801243,10072010,4010 ANNECY DR SW,412,,P,33.70298,-84.52692
LARCENY-NON VEHICLE,102802127,10072010,JOSEPH E BOONE BLVD NW / JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.76347,-84.41747
AGG ASSAULT,102790667,10062010,1999 BENT CREEK WAY SW,410,Campbellton Road,R,33.70166,-84.46412
BURGLARY-RESIDENCE,102791340,10062010,1401 DONALD LEE HOLLOWELL PKWY NW ,106,,J,33.77141,-84.43377
BURGLARY-RESIDENCE,102792300,10062010,902 OAKLAND DR SW,402,Oakland City,S,33.73048,-84.42694
LARCENY-FROM VEHICLE,102780635,10052010,1620 HOLLYWOOD RD NW,113,Scotts Crossing,G,33.79988,-84.47023
LARCENY-NON VEHICLE,102781212,10052010,1097 2ND ST NW,109,Carey Park,G,33.78497,-84.46788
BURGLARY-RESIDENCE,102782037,10052010,1185 COLLIER RD NW,204,,C,33.81136,-84.42537
LARCENY-NON VEHICLE,102770950,10042010,1831 WESTWOOD AVE SW,404,Westwood Terrace,I,33.73907,-84.44744
AUTO THEFT,102771704,10042010,PRYOR ST SE / WALL ST SE,511,Downtown,M,33.75328,-84.38948
AGG ASSAULT,102770566,10042010,180 FIRST ST SW,104,Ashview Heights,T,33.74982,-84.42526
LARCENY-FROM VEHICLE,102760499,10032010,1783 JOHNSON RD NW,110,Rockdale,G,33.78541,-84.44539
LARCENY-FROM VEHICLE,102761292,10032010,1225 CHATTAHOOCHEE AVE NW,204,Underwood Hills,D,33.80252,-84.4277
AUTO THEFT,102751516,10022010,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116
BURGLARY-RESIDENCE,102750153,10022010,2950 SPRINGDALE RD SW,311,Hammond Park,X,33.67443,-84.41557
LARCENY-FROM VEHICLE,102750842,10022010,868 ARGONNE AVE NE,505,Midtown,E,33.77831,-84.37788
AUTO THEFT,102742098,10012010,311 SPELMAN LN SW / GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74647,-84.40954
LARCENY-FROM VEHICLE,102740492,10012010,831 GREENWOOD AVE NE,601,Virginia Highland,F,33.77642,-84.36013
LARCENY-NON VEHICLE,102741523,10012010,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-NON VEHICLE,113040660,10312011,1086 GRANT TER SE,304,Peoplestown,V,33.72458,-84.37955
BURGLARY-RESIDENCE,113041246,10312011,3728 LANDAU LN SW,412,Cascade Green,P,33.71374,-84.50347
LARCENY-FROM VEHICLE,113041811,10312011,872 CASCADE AVE SW,403,Cascade Avenue/Road,S,33.73151,-84.43915
BURGLARY-RESIDENCE,113042281,10312011,1770 RICHMOND CIR SE,307,Lakewood Heights,Y,33.70695,-84.37414
AUTO THEFT,113030006,10302011,914 COLLIER RD NW,205,Wildwood (NPU-C),C,33.8092,-84.41512
LARCENY-FROM VEHICLE,113031255,10302011,98 SPRING ST NW,508,Downtown,M,33.7575,-84.39209
AUTO THEFT,113021648,10292011,1336 MARTIN L KING JR DR SW,104,Mozley Park,K,33.75348,-84.43125
AUTO THEFT,113020601,10292011,3440 BOULDER PARK DR SW,407,Mays,H,33.75004,-84.50063
LARCENY-NON VEHICLE,113021328,10292011,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-NON VEHICLE,113010814,10282011,1206 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.7633,-84.42694
ROBBERY-PEDESTRIAN,113011605,10282011,1734 PRYOR ROAD SW,307,Betmar LaVilla,Y,33.70762,-84.39615
LARCENY-NON VEHICLE,112681570,10282011,436 GARTRELL ST,604,Sweet Auburn,M,33.75309,-84.37324
LARCENY-FROM VEHICLE,113000719,10272011,711 CONFEDERATE AVE SE,605,Grant Park,W,33.73472,-84.36609
AUTO THEFT,113001419,10272011,2 WILLIAMS ST NW ,508,Downtown,M,33.76403,-84.39036
LARCENY-FROM VEHICLE,113002403,10272011,979 LANIER BLVD NE,601,Virginia Highland,F,33.78144,-84.35244
LARCENY-NON VEHICLE,112991968,10262011,265 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39694
LARCENY-FROM VEHICLE,112990663,10262011,825 HIGHLAND LN NE,601,Virginia Highland,F,33.7743,-84.36025
LARCENY-NON VEHICLE,112991429,10262011,1610 WOODLAND AVE S.E.,607,Custer/McDonough/Guice,W,33.71071,-84.35237
BURGLARY-RESIDENCE,112980931,10252011,2530 OMAHA RD SW,413,Arlington Estates,P,33.69108,-84.54404
LARCENY-NON VEHICLE,112981512,10252011,630 ETHERIDGE ST NW,106,Bankhead,K,33.77167,-84.42153
LARCENY-NON VEHICLE,112971324,10252011, 210 WALKER STREET SW,507,Castleberry Hill,M,33.74875,-84.40194
LARCENY-FROM VEHICLE,112971375,10242011,BROAD ST NW / MARIETTA ST NW,508,Downtown,M,33.75492,-84.39054
AUTO THEFT,112970341,10242011,1960 RAMBLING DR SW,306,Sylvan Hills,X,33.70056,-84.40509
AGG ASSAULT,112971971,10242011,4372 KIMBALL RD SW,413,Elmco Estates,P,33.68871,-84.53132
LARCENY-FROM VEHICLE,112960308,10232011,6 13TH ST,503,Midtown,E,33.78572,-84.38782
LARCENY-FROM VEHICLE,112961025,10232011,3565 MARTIN L KING JR DR NW,111,Adamsville,H,33.7601,-84.50466
LARCENY-FROM VEHICLE,112961500,10232011,1408 BLASHFIELD ST SE,305,South Atlanta,Y,33.7159,-84.37969
ROBBERY-RESIDENCE,112952306,10222011,1660 KENMORE ST SW,403,Cascade Avenue/Road,S,33.72598,-84.4428
AUTO THEFT,112951473,10222011,20 BROWNLEE RD AT MLK JR DR,111,Adamsville,H,33.75571,-84.50016
AUTO THEFT,112950720,10222011,3961 CORNELL BLVD SW,407,Baker Hills,H,33.75903,-84.51707
LARCENY-NON VEHICLE,112940397,10212011,371 BOULEVARD SE,605,Grant Park,W,33.7445,-84.3687
LARCENY-FROM VEHICLE,112941517,10212011,384 WOODWARD WAY NW @BOBBY JONES GOLF CO,205,Peachtree Battle Alliance,C,33.81729,-84.4008
AUTO THEFT,112930500,10202011,1002 COURTENAY DR NE,213,Morningside/Lenox Park,F,33.79,-84.35431
LARCENY-NON VEHICLE,112931358,10202011,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,112932797,10202011,1000 MARIETTA ST NW,504,Marietta Street Artery,E,33.77914,-84.41116
BURGLARY-RESIDENCE,112921205,10192011,2909 CAMPBELLTON RD SW,409,Southwest,R,33.69869,-84.48265
BURGLARY-RESIDENCE,112921893,10192011,1587 CHILDRESS DR SW,409,Southwest,R,33.71204,-84.49081
LARCENY-NON VEHICLE,112920181,10192011,371 BOULEVARD NE,603,Old Fourth Ward,M,33.76454,-84.37155
LARCENY-NON VEHICLE,112910134,10182011,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-NON VEHICLE,112911249,10182011,2176 DONALD LEE HOLLOWELL PKWY,109,Grove Park,J,33.77548,-84.4574
BURGLARY-RESIDENCE,112911933,10182011,699 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.7733,-84.36439
LARCENY-NON VEHICLE,112851565,10182011,18 MITCHELL ST,507,Downtown,M,33.75458,-84.39942
LARCENY-FROM VEHICLE,112900477,10172011,1040 BOULDERCREST DR SE,612,East Atlanta,W,33.72594,-84.33236
LARCENY-NON VEHICLE,112901194,10172011,3050 PEACHTREE RD,206,Peachtree Heights West,B,33.83846,-84.3808
LARCENY-FROM VEHICLE,112902044,10172011,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779
BURGLARY-RESIDENCE,112890767,10162011,585 MCWILLIAMS RD SE,310,Browns Mill Park,Z,33.68869,-84.36881
LARCENY-FROM VEHICLE,112891481,10162011,218 TRINITY AVE,512,Downtown,M,33.7505,-84.39677
LARCENY-NON VEHICLE,112881928,10152011,2539 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82403,-84.36328
LARCENY-FROM VEHICLE,112880163,10152011,1226 SPRING ST NW,502,Midtown,E,33.78818,-84.38938
AGG ASSAULT,112881326,10152011,1855 S GORDON ST SW,404,Westwood Terrace,I,33.73603,-84.44739
AGG ASSAULT,112870381,10142011,180 RALPH D ABERNATHY BLVD SW,303,Mechanicsville,V,33.73656,-84.39376
ROBBERY-PEDESTRIAN,112871780,10142011,902 DILL AVE,301,Capitol View,X,33.71803,-84.41768
BURGLARY-RESIDENCE,112860062,10132011,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70439,-84.4634
LARCENY-FROM VEHICLE,112861094,10132011,745 HANSELL ST SE;,605,Grant Park,W,33.73881,-84.36334
LARCENY-NON VEHICLE,112861777,10132011,455 NORTH AVE NE,603,Old Fourth Ward,M,33.77066,-84.37225
LARCENY-NON VEHICLE,112781643,10132011,1245 MELBENAN DR SW,409,Horseshoe Community,I,33.72192,-84.49838
AUTO THEFT,112851140,10122011,2800 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75413,-84.47934
LARCENY-NON VEHICLE,112851670,10122011,3110 DELMAR LN NW,111,,I,33.75552,-84.48909
AGG ASSAULT,112852389,10122011,691 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75934,-84.36477
LARCENY-FROM VEHICLE,112841572,10112011,2453 CORONET WAY NW,201,,C,33.8209,-84.44958
BURGLARY-RESIDENCE,112842389,10112011,2637 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68294,-84.39417
LARCENY-FROM VEHICLE,112840971,10112011,889 PARSONS ST SW,101,Atlanta University Center,T,33.75079,-84.41656
AUTO THEFT,112830579,10102011,670 DELBRIDGE ST NW,102,Vine City,L,33.75744,-84.40953
LARCENY-NON VEHICLE,112831237,10102011,3565 PARC CIR SW,409,Southwest,R,33.69994,-84.49761
AUTO THEFT,112831822,10102011,1272 CALHOUN TER SW,104,Mozley Park,K,33.74849,-84.4293
AGG ASSAULT,112812643,10092011,265 PEACHTREE CENTER AVE ,509,Downtown,M,33.76161,-84.38592
LARCENY-FROM VEHICLE,112821600,10092011,MITCHELL ST SW / MANGUM ST SW,507,Castleberry Hill,M,33.75352,-84.3997
LARCENY-FROM VEHICLE,112820334,10092011,185 LARKIN STREET,507,Castleberry Hill,M,33.74799,-84.40384
AGG ASSAULT,112811557,10082011,800 JOSEPH E BOONE BLVD NW,102,Vine City,L,33.76318,-84.41358
LARCENY-NON VEHICLE,112812378,10082011,2959 CAMPBELLTON RD SW,409,Southwest,R,33.69731,-84.48504
BURGLARY-NONRES,112810438,10082011,370 TARRAGON WAY SW,407,Wilson Mill Meadows,H,33.75238,-84.51609
AUTO THEFT,112800459,10072011,2 SPRINGSIDE DR SW,312,Glenrose Heights,Z,33.67762,-84.39113
LARCENY-NON VEHICLE,112801297,10072011,1890 DONALD LEE HOLLOWELL PKWY NW @APS THE BEST MS,107,Grove Park,J,33.77462,-84.44885
LARCENY-NON VEHICLE,112802100,10072011,1241 MORELAND AVE SE,607,Woodland Hills,W,33.72055,-84.35045
LARCENY-NON VEHICLE,112808064,10072011,6000 N TERMINAL PKWY,705,,,33.64184,-84.4477
AUTO THEFT,112792195,10062011,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73365,-84.40221
AGG ASSAULT,112790555,10062011,190 PIEDMONT AVE NE,509,Downtown,M,33.75984,-84.38229
LARCENY-NON VEHICLE,112791517,10062011,1210 MENLO DR NW,203,Blandtown,D,33.78744,-84.42407
LARCENY-NON VEHICLE,112780211,10052011,1117 LEE ST SW,402,Oakland City,S,33.72459,-84.42107
LARCENY-NON VEHICLE,112782031,10052011,1700 GIBEN RD SW,307,Amal Heights,Y,33.70882,-84.39936
LARCENY-NON VEHICLE,112770975,10042011,1177 CONSTITUTION RD SE,308,Leila Valley,Z,33.69298,-84.35166
LARCENY-NON VEHICLE,112771595,10042011,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
BURGLARY-RESIDENCE,112772637,10042011,616 CENTER HILL AVE NW,109,Center Hill,J,33.77194,-84.46459
LARCENY-FROM VEHICLE,112760623,10032011,1903 DREW DR NW,110,West Highlands,G,33.79214,-84.44947
LARCENY-FROM VEHICLE,112761452,10032011,2661 BEELER DR SW,309,Perkerson,X,33.68233,-84.40162
LARCENY-NON VEHICLE,112762253,10032011,992 IRA ST SW,302,Pittsburgh,V,33.7278,-84.39981
LARCENY-FROM VEHICLE,112752258,10022011,708 SPRING ST NW,505,Midtown,E,33.77402,-84.3892
LARCENY-NON VEHICLE,112750894,10022011,2020 CAMPBELLTON RD SW,409,Adams Park,R,33.70653,-84.45745
BURGLARY-RESIDENCE,112741534,10012011,703 DECKNER AVE.,301,Capitol View,X,33.71448,-84.40838
AUTO THEFT,112742523,10012011,1919 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.70278,-84.41017
BURGLARY-RESIDENCE,112741398,10012011,332 OAK DR SE,312,Glenrose Heights,Z,33.66839,-84.38257
BURGLARY-RESIDENCE,123051279,10312012,481 GRIFFIN ST NW,103,English Avenue,L,33.76772,-84.41096
BURGLARY-RESIDENCE,123052204,10312012,1050 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77392,-84.35296
AUTO THEFT,123042809,10302012,1150 WESTVIEW DR SW,104,West End,T,33.7468,-84.4254
BURGLARY-RESIDENCE,123040749,10302012,2273 BAYWOOD DR SE,310,Swallow Circle/Baywood,Z,33.69216,-84.38774
BURGLARY-RESIDENCE,123041783,10302012,3909 CAMPBELLTON RD SW,412,Kings Forest,P,33.69557,-84.51495
ROBBERY-COMMERCIAL,123032718,10302012,725 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77343,-84.36351
BURGLARY-RESIDENCE,123030907,10292012,117 ATLANTA AVE.,304,Peoplestown,V,33.73013,-84.38407
LARCENY-NON VEHICLE,123032051,10292012,1734 HADLOCK ST SW,408,,R,33.70815,-84.44603
LARCENY-NON VEHICLE,123021421,10282012,1000 PEACHTREE PARK DR NE,207,,E,33.81348,-84.38955
BURGLARY-RESIDENCE,123022371,10282012,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204
LARCENY-FROM VEHICLE,123021020,10282012,76 4TH ST NW,505,Midtown,E,33.77487,-84.38975
BURGLARY-RESIDENCE,123011250,10272012,736 JONES AVE,103,English Avenue,L,33.76407,-84.4115
BURGLARY-RESIDENCE,123012095,10272012,954 WILLIS MILL RD SW,406,Audobon Forest,I,33.72971,-84.46912
LARCENY-NON VEHICLE,122992605,10262012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,123001370,10262012,1015 IRA ST SW,302,Pittsburgh,V,33.72717,-84.40019
LARCENY-FROM VEHICLE,123002236,10262012,435 MCWILLIAMS AVE SE,612,East Atlanta,W,33.74193,-84.33632
LARCENY-FROM VEHICLE,122990670,10252012,2612 FORREST WAY NE,206,Peachtree Heights East,B,33.82584,-84.37982
LARCENY-NON VEHICLE,122991490,10252012,1733 EVANS DR SW,306,Sylvan Hills,X,33.70748,-84.42386
LARCENY-NON VEHICLE,122992168,10252012,12 BROAD ST SW,511,Downtown,M,33.7532,-84.39201
LARCENY-NON VEHICLE,122980576,10242012,470 16TH ST NW,501,Home Park,E,33.78747,-84.40479
LARCENY-NON VEHICLE,122981495,10242012,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,122982515,10242012,1032 BIRCH ST SW,306,Sylvan Hills,X,33.70521,-84.42205
ROBBERY-PEDESTRIAN,122970489,10232012,383 JAMES P BRAWLEY DR NW,103,English Avenue,L,33.7651,-84.41241
AUTO THEFT,122971533,10232012,1225 CAROLINE ST NE,609,Edgewood,O,33.75605,-84.34813
LARCENY-NON VEHICLE,122972322,10232012,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
BURGLARY-RESIDENCE,122961214,10222012,901 MARGARET PL NW,110,Grove Park,J,33.77913,-84.44907
LARCENY-FROM VEHICLE,122961911,10222012,868 YORK AVE SW,401,West End,T,33.73679,-84.41619
AUTO THEFT,122950090,10212012,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67299,-84.39626
ROBBERY-RESIDENCE,122951170,10212012,1797 EVANS DR SW,306,Sylvan Hills,X,33.7058,-84.42284
BURGLARY-RESIDENCE,122952133,10212012,775 BELLEMEADE AVE NW,204,Berkeley Park,D,33.8005,-84.41412
AUTO THEFT,122941083,10202012,928 CHEROKEE AVE SE,605,Grant Park,W,33.72917,-84.37336
LARCENY-FROM VEHICLE,122942457,10202012,2000 BRIAR TRAIL CT SW,412,Briar Glen,P,33.69696,-84.50138
AUTO THEFT,122931415,10192012,3901 CAMPBELLTON RD SW,412,Kings Forest,P,33.69493,-84.51559
LARCENY-FROM VEHICLE,122932560,10192012,384 WOODWARD WAY NW,205,Peachtree Battle Alliance,C,33.81729,-84.4008
LARCENY-NON VEHICLE,122921485,10182012,2060 DODSON DR SW,410,Campbellton Road,R,33.69914,-84.47478
LARCENY-FROM VEHICLE,122922543,10182012,3160 NORTHSIDE PKWY NW,201,,C,33.8413,-84.42223
BURGLARY-RESIDENCE,122921330,10182012,499 NORTHSIDE CIR,207,Loring Heights,E,33.79826,-84.40526
AUTO THEFT,122910595,10172012,1876 AKRON DR SE,308,Thomasville Heights,Z,33.7025,-84.3542
LARCENY-FROM VEHICLE,122911511,10172012,141 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75701,-84.3831
BURGLARY-RESIDENCE,122912711,10172012,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563
LARCENY-FROM VEHICLE,122900577,10162012,1417 WESSYNGTON RD NE,213,Morningside/Lenox Park,F,33.79335,-84.3553
LARCENY-FROM VEHICLE,122901243,10162012,15 PEACHTREE ST SW,511,Downtown,M,33.75369,-84.39043
LARCENY-NON VEHICLE,122891495,10152012,387 CLEVELAND AVE SW,309,Perkerson,X,33.6816,-84.40215
AUTO THEFT,122890710,10152012,1115 PONCE DE LEON AVE NE ,602,Poncey-Highland,N,33.77345,-84.35097
AUTO THEFT,122891979,10152012,1280 CAROLINE ST NE,609,Edgewood,O,33.75957,-84.34602
AUTO THEFT,122892824,10152012,213 FAIRBURN RD,111,Adamsville,H,33.76132,-84.50395
