crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AUTO THEFT,160321173,02012016,3665 MARTIN L KING JR DR NW,111,Adamsville,H,33.76248,-84.50791
BURGLARY-RESIDENCE,160322420,02012016,1550 STOKES AVE SW,405,Westview,T,33.74069,-84.43764
AUTO THEFT,170590797,02282017,1646 N PELHAM RD NE,213,Morningside/Lenox Park,F,33.79939,-84.36003
AGG ASSAULT,170592387,02282017,3150 MIDDLETON RD NW,111,,I,33.7519,-84.49058
LARCENY-NON VEHICLE,170581253,02272017,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805
LARCENY-FROM VEHICLE,170582498,02272017,3201 MARTIN L KING JR DR NW ,111,,I,33.75428,-84.49165
LARCENY-NON VEHICLE,170572227,02262017,288 MILLEDGE AVE SE,605,Grant Park,W,33.73914,-84.37824
LARCENY-FROM VEHICLE,170560852,02252017,135 ANDREW YOUNG INTERNA BLVD NW ,508,Downtown,M,33.75973,-84.39207
BURGLARY-RESIDENCE,170562047,02252017,837 SKIPPER DR NW,112,Collier Heights,I,33.77812,-84.48978
BURGLARY-RESIDENCE,170551396,02242017,1047 HILBURN DR SE,612,East Atlanta,W,33.72633,-84.32614
BURGLARY-RESIDENCE,170540263,02232017,1051 VILLA CT SE,607,Boulevard Heights,W,33.72542,-84.3591
LARCENY-FROM VEHICLE,170542177,02232017,3340 PEACHTREE RD NE ,208,North Buckhead,B,33.84743,-84.37089
BURGLARY-RESIDENCE,170530935,02222017,2255 RIDGEDALE RD NE,610,Kirkwood,O,33.75298,-84.31374
ROBBERY-COMMERCIAL,170532569,02222017,969 MARIETTA ST NW,504,Marietta Street Artery,E,33.77828,-84.4091
LARCENY-FROM VEHICLE,170520313,02212017,1590 HUBER ST NW,203,Blandtown,D,33.79837,-84.42382
AUTO THEFT,170521692,02212017,104 JOSEPH E LOWERY BLVD SW,101,Atlanta University Center,T,33.75188,-84.41742
AUTO THEFT,170510717,02202017,370 NORTHSIDE DR NW,103,English Avenue,L,33.76507,-84.4042
LARCENY-FROM VEHICLE,170511892,02202017,3255 PEACHTREE RD NE ,208,Peachtree Park,B,33.84391,-84.37083
LARCENY-FROM VEHICLE,170502460,02192017,1600 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79816,-84.36838
LARCENY-FROM VEHICLE,170501159,02192017,850 PIEDMONT AVE NE,505,Midtown,E,33.77778,-84.38137
LARCENY-FROM VEHICLE,170490718,02182017,2416 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82098,-84.3685
LARCENY-FROM VEHICLE,170492024,02182017,3833 PRINCETON LAKES CT SW,414,Princeton Lakes,P,33.65684,-84.51316
BURGLARY-NONRES,170481086,02172017,1449 DONNELLY AVE SW,402,West End,T,33.73818,-84.43483
LARCENY-FROM VEHICLE,170482091,02172017,304 OAKLAND AVE SE,605,Grant Park,W,33.74638,-84.37466
BURGLARY-NONRES,170470886,02162017,720 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76626,-84.36428
LARCENY-FROM VEHICLE,170472511,02162017,842 LAKE AVE NE,602,Inman Park,N,33.76004,-84.35986
AGG ASSAULT,170460828,02152017,232 FORSYTH ST SW @GREYHOUND BUS DEPOT,512,Downtown,M,33.74852,-84.39636
LARCENY-FROM VEHICLE,170462402,02152017,1467 MONROE DR NE,213,Morningside/Lenox Park,F,33.7946,-84.36621
AUTO THEFT,170450586,02142017,712 SYMPHONY LN NW,112,Collier Heights,I,33.7742,-84.48273
LARCENY-FROM VEHICLE,170452062,02142017,94 HIGHLAND DR NE,211,Peachtree Park,B,33.84451,-84.3649
LARCENY-FROM VEHICLE,170442822,02132017,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996
LARCENY-NON VEHICLE,170441377,02132017,2619 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77579,-84.47254
LARCENY-FROM VEHICLE,170442362,02132017,2555 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82559,-84.36381
LARCENY-NON VEHICLE,170431620,02122017,3334 PEACHTREE RD NE ,208,North Buckhead,B,33.84911,-84.37075
LARCENY-NON VEHICLE,170420271,02112017,887 SPRING ST NW,505,Midtown,E,33.77909,-84.38836
LARCENY-NON VEHICLE,170422060,02112017,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,170411438,02102017,2841 GREENBRIAR PKWY SW ,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,170413061,02102017,2555 BOLTON RD NW ,201,,C,33.82028,-84.45188
AGG ASSAULT,170401437,02092017,1118 FAITH AVE SE,606,Ormewood Park,W,33.74356,-84.35059
LARCENY-FROM VEHICLE,170402854,02092017,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498
LARCENY-NON VEHICLE,170392424,02082017,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70405,-84.45488
LARCENY-FROM VEHICLE,170381011,02072017,395 PRYOR ST SW,303,Mechanicsville,V,33.74382,-84.39459
LARCENY-NON VEHICLE,170382169,02072017,595 RALPH D ABERNATHY BLVD SW,303,Pittsburgh,V,33.73796,-84.40707
LARCENY-FROM VEHICLE,170370384,02062017,2  DANIEL ST SE,604,Old Fourth Ward,M,33.7541,-84.37111
LARCENY-FROM VEHICLE,170371337,02062017,765 COLEMAN ST SW,302,Pittsburgh,V,33.73406,-84.40403
LARCENY-FROM VEHICLE,170360058,02052017,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
LARCENY-FROM VEHICLE,170361527,02052017,732 9TH ST NW ,501,Home Park,E,33.78053,-84.41097
LARCENY-FROM VEHICLE,170350119,02042017,759 POLLARD BLVD SW ,304,Summerhill,V,33.73405,-84.39127
LARCENY-NON VEHICLE,170351994,02042017,748 LAVERNE DR NW,112,Collier Heights,I,33.77549,-84.48813
AGG ASSAULT,170341834,02032017,673 RHODES ST NW,102,Vine City,L,33.75704,-84.40961
LARCENY-NON VEHICLE,170331450,02032017,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214
LARCENY-FROM VEHICLE,170331447,02022017,1760 CAHOON ST SW,306,Sylvan Hills,X,33.70821,-84.411
LARCENY-FROM VEHICLE,170333032,02022017,821 RALPH MCGILL BLVD NE,602,Poncey-Highland,N,33.76792,-84.35911
LARCENY-NON VEHICLE,170321378,02012017,878 NORWOOD RD SE,308,Norwood Manor,Z,33.697,-84.36061
LARCENY-FROM VEHICLE,170323322,02012017,1827 HONEYSUCKLE LN SW,410,Campbellton Road,R,33.70625,-84.45359
BURGLARY-NONRES,90590740,02282009,857 COLLIER RD NW STE 10,205,Wildwood (NPU-C),C,33.81036,-84.41606
ROBBERY-PEDESTRIAN,90591693,02282009,101 HAMILTON E HOLMES DR NW,108,Westhaven,I,33.75558,-84.46807
AGG ASSAULT,90580342,02272009,1560 S. GORDON ST.,404,Westview,T,33.7395,-84.43886
BURGLARY-RESIDENCE,90580910,02272009,175 HEMPHILL SCHOOL RD NW,111,Oakcliff,H,33.76026,-84.50047
BURGLARY-RESIDENCE,90581678,02272009,1644 EMERALD AVE SW,404,Westview,T,33.74215,-84.44161
BURGLARY-NONRES,90570537,02262009,536 BOLTON RD NW,114,Old Gordon,H,33.76882,-84.50889
LARCENY-NON VEHICLE,90572137,02262009,1994 BENT CREEK WAY SW,410,Campbellton Road,R,33.7011,-84.46631
BURGLARY-RESIDENCE,90571225,02262009,1179 MILMAR DR NW,201,Westminster/Milmar,C,33.83459,-84.42622
BURGLARY-RESIDENCE,90560488,02252009,2345 PINE GROVE DR,201,,C,33.81948,-84.44775
BURGLARY-NONRES,90560990,02252009,1380 DONALD L. HOLLOWELL PKWY,106,Bankhead,K,33.77116,-84.43292
LARCENY-NON VEHICLE,90561487,02252009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,90551495,02242009,3343 PEACHTREE RD NE,208,Lenox,B,33.84748,-84.36737
BURGLARY-RESIDENCE,90550085,02242009,87 NORWOOD AVE NE,610,Kirkwood,O,33.75438,-84.31988
LARCENY-NON VEHICLE,90550932,02242009,KENNEDY ST NW / JAMES P BRAWLEY DR NW,103,English Avenue,L,33.76821,-84.41259
BURGLARY-RESIDENCE,90541074,02232009,2406 SANDFALL CT SW,412,Sandlewood Estates,P,33.70536,-84.54368
AUTO THEFT,90541780,02232009,1140 CRESCENT AVE NE,503,Midtown,E,33.78588,-84.38448
AGG ASSAULT,90540931,02232009,483 LINDSAY ST NW,103,English Avenue,L,33.76797,-84.41628
BURGLARY-RESIDENCE,90530405,02222009,1017 WESTVIEW DR SW,104,Ashview Heights,T,33.74771,-84.42066
LARCENY-FROM VEHICLE,90531053,02222009,360 PHARR RD NE,206,Buckhead Village,B,33.83752,-84.37574
ROBBERY-PEDESTRIAN,90520178,02212009,2115 FAULKNER RD NE,213,Lindridge/Martin Manor,F,33.81148,-84.35523
LARCENY-FROM VEHICLE,90520687,02212009,1051 GLENWOOD AVE SE,607,Ormewood Park,W,33.73997,-84.3529
AGG ASSAULT,90521627,02212009,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
ROBBERY-RESIDENCE,90511173,02202009,1316 WICHITA DR SW,408,Venetian Hills,S,33.71985,-84.44177
LARCENY-FROM VEHICLE,90510826,02202009,488 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74098,-84.34589
BURGLARY-RESIDENCE,90511089,02202009,391 BELGARDE PL SE,312,Orchard Knob,Z,33.66439,-84.37716
LARCENY-FROM VEHICLE,90501374,02192009,180 PRYOR STREET,512,Downtown,M,33.74975,-84.39214
LARCENY-NON VEHICLE,90502143,02192009,785 LEE ST SW,401,West End,T,33.73386,-84.41422
AUTO THEFT,90491094,02182009,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
LARCENY-FROM VEHICLE,90491842,02182009,1959 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.7008,-84.41018
LARCENY-NON VEHICLE,90490472,02182009,600 W PEACHTREE ST NW,509,Downtown,M,33.77037,-84.38753
HOMICIDE,90491800012,02182009,345 WHITEHALL ST SW,507,Castleberry Hill,M,33.74582,-84.39954
ROBBERY-PEDESTRIAN,90480516,02172009,OAKHILL AVE SW / LILLIAN AVE SW,301,Adair Park,V,33.73117,-84.40931
LARCENY-FROM VEHICLE,90480919,02172009,331 BROOKS AVE NE,608,Candler Park,N,33.76325,-84.33381
LARCENY-NON VEHICLE,90471073,02162009,3393 PEACHTREE RD,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,90470032,02162009,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65774,-84.50897
LARCENY-FROM VEHICLE,90470786,02162009,950 E PACES FERRY RD NE,210,Buckhead Heights,B,33.84666,-84.35722
LARCENY-NON VEHICLE,90460759,02152009,333 W PEACHTREE ST NE,508,Downtown,M,33.76376,-84.38742
LARCENY-FROM VEHICLE,90461310,02152009,800 MIAMI CIR NE,211,Lindbergh/Morosgo,B,33.83098,-84.36329
ROBBERY-PEDESTRIAN,90451039,02142009,2402 HERRING RD SW,406,Cascade Avenue/Road,S,33.72385,-84.46279
LARCENY-NON VEHICLE,90450184,02142009,219 10TH ST NE,503,Midtown,E,33.78169,-84.38011
BURGLARY-NONRES,90440441,02132009,3707 ROSWELL RD.,209,North Buckhead,B,33.85661,-84.38226
BURGLARY-RESIDENCE,90440848,02132009,3621 GINNIS CT SW,407,Fairburn Mays,H,33.73141,-84.51212
LARCENY-NON VEHICLE,90441655,02132009,1936 PIEDMONT CIR NE;,212,Piedmont Heights,F,33.80965,-84.36831
LARCENY-NON VEHICLE,90431944,02122009,3393 PEACHTREE RD NE ;MACY''S,210,Lenox,B,33.84676,-84.36212
ROBBERY-PEDESTRIAN,90430534,02122009,1700 GIBEN RD SW,307,Amal Heights,Y,33.70882,-84.39936
LARCENY-FROM VEHICLE,90431324,02122009,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80902,-84.41277
LARCENY-NON VEHICLE,90420703,02112009,100 CENTENNIAL OLYMPIC P DR NW @PHILLIPS ARENA,507,Downtown,M,33.75733,-84.39635
AUTO THEFT,90421293,02112009,755 HAMILTON AVE SE,607,Boulevard Heights,W,33.72551,-84.36328
LARCENY-FROM VEHICLE,90422054,02112009,560 LARKIN ST,101,The Villages at Castleberry H,T,33.74793,-84.40629
LARCENY-NON VEHICLE,90410480,02102009,250 BILL LUCAS DR SE,605,Grant Park,W,33.7344,-84.37951
AUTO THEFT,90411205,02102009,996 WASHITA AVE,602,Inman Park,N,33.76507,-84.35473
AGG ASSAULT,90412162,02102009,1473 CAMPBELLTON RD SW,408,Venetian Hills,S,33.71385,-84.43695
LARCENY-NON VEHICLE,90400985,02092009,265 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76158,-84.38496
LARCENY-NON VEHICLE,90401591,02092009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
AUTO THEFT,90400192,02092009,1890 MYRTLE DR SW,410,Campbellton Road,R,33.70405,-84.45488
BURGLARY-RESIDENCE,90391574,02082009,1545 PINE VIEW DR  SW,403,Cascade Avenue/Road,S,33.72897,-84.43831
LARCENY-NON VEHICLE,90390743,02082009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
AGG ASSAULT,90382038,02072009,3478 INGLEDALE DR SW,412,Heritage Valley,P,33.70482,-84.50033
LARCENY-FROM VEHICLE,90380694,02072009,2905 COLLIER DR NW,112,Collier Heights,I,33.7646,-84.482
AGG ASSAULT,90381594,02072009,454 OAK DR SE,312,Orchard Knob,Z,33.66754,-84.37872
LARCENY-FROM VEHICLE,90370421,02062009,ELLIS ST NE / PEACHTREE CENTER AVE NE,510,Downtown,M,33.75841,-84.38608
BURGLARY-RESIDENCE,90370898,02062009,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
LARCENY-NON VEHICLE,90371526,02062009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
ROBBERY-PEDESTRIAN,90360062,02052009,2690 METROPOLITAN PKWY SW,309,Perkerson,X,33.68169,-84.40737
BURGLARY-RESIDENCE,90360824,02052009,860 TIFT AVE SW,301,Adair Park,V,33.73163,-84.41035
BURGLARY-RESIDENCE,90361482,02052009,549 BLAKE AVE SE,612,East Atlanta,W,33.73916,-84.33966
AGG ASSAULT,90362269,02052009,262 19TH ST NW,501,Atlantic Station,E,33.79231,-84.39541
AGG ASSAULT,90351295,02042009,390 LINCOLN PL SW,307,Joyland,Y,33.71128,-84.40024
BURGLARY-RESIDENCE,90350834,02042009,492 PIERCE AVE NW,106,Bankhead,K,33.76929,-84.43139
LARCENY-NON VEHICLE,90341527,02032009,2685 METROPOLITAN PKWY,309,Perkerson,X,33.68274,-84.40902
ROBBERY-PEDESTRIAN,90342057,02032009,2338 CUSHMAN CIRCLE SW,406,,I,33.75085,-84.49311
LARCENY-NON VEHICLE,90340907,02032009,605 BOULEVARD NE,603,Old Fourth Ward,M,33.77097,-84.3714
AUTO THEFT,90330278,02022009,980 GLENWOOD AVE SE,606,Ormewood Park,W,33.73993,-84.35559
AGG ASSAULT,90330863,02022009,CUSHMAN CIR SW / BOULDER PARK DR SW,406,,I,33.75081,-84.49406
LARCENY-FROM VEHICLE,90331372,02022009,TRINITY AVE SW / FORSYTH ST SW,512,Downtown,M,33.75055,-84.39517
LARCENY-FROM VEHICLE,90321196,02012009,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
LARCENY-NON VEHICLE,90320294,02012009,2167 TIGER FLOWERS DR NW,108,Dixie Hills,J,33.7609,-84.45842
BURGLARY-RESIDENCE,90320770,02012009,1231 AVONWOOD CIR SW,408,Venetian Hills,S,33.72162,-84.44392
AUTO THEFT,100900599,03312010,201 MOURY AVE SW,305,The Villages at Carver,Y,33.71691,-84.39276
AUTO THEFT,100901491,03312010,650 PONCE DE LEON AVE NE,506,Midtown,E,33.77469,-84.36561
LARCENY-FROM VEHICLE,100902621,03312010,2300 LAVISTA WALK NE,212,Lindridge/Martin Manor,F,33.81701,-84.35035
LARCENY-FROM VEHICLE,100891053,03302010,2870 ARDEN RD NW,205,Castlewood,C,33.83349,-84.409
LARCENY-NON VEHICLE,100891886,03302010,RALPH D ABERNATHY BLVD SW / CASCADE AVE SW,404,Westview,T,33.73882,-84.43354
LARCENY-NON VEHICLE,100880083,03292010,159 WALTHALL,609,Edgewood,O,33.75546,-84.33644
LARCENY-FROM VEHICLE,100880987,03292010,30 BROMACK DR SW,310,Swallow Circle/Baywood,Z,33.68924,-84.38945
AUTO THEFT,100881726,03292010,751 FAIRBURN RD SW,407,Fairburn Mays,H,33.73454,-84.51059
LARCENY-FROM VEHICLE,100871140,03282010,561 FORMWALT ST SW,303,Mechanicsville,V,33.73929,-84.39588
AGG ASSAULT,100870383,03282010,1112 OAK KNOLL TER SE,307,Lakewood Heights,Y,33.70836,-84.3766
ROBBERY-PEDESTRIAN,100860215,03272010,2640 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70252,-84.47475
AUTO THEFT,100861176,03272010,161 PEACHTREE CENTER AVE NE,510,Downtown,M,33.75889,-84.38596
LARCENY-NON VEHICLE,100862059,03272010,275 10TH ST NE,503,Midtown,E,33.78169,-84.37842
AGG ASSAULT,100850310,03262010,241 FORSYTH ST SW @MAGIC CITY,512,Downtown,M,33.74827,-84.39732
LARCENY-NON VEHICLE,100851120,03262010,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
LARCENY-FROM VEHICLE,100851958,03262010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,100840935,03252010,54 GLENN ST SE,304,Summerhill,V,33.73809,-84.38589
LARCENY-FROM VEHICLE,100841574,03252010,1049 N VIRGINIA AVE NE,601,Virginia Highland,F,33.78327,-84.34919
LARCENY-NON VEHICLE,100832080,03242010,1111 OGLETHORPE AVE SW,402,West End,T,33.736,-84.42422
AUTO THEFT,100830234,03242010,36 DANIEL ST SE,604,Old Fourth Ward,M,33.75339,-84.3708
LARCENY-NON VEHICLE,100830973,03242010,3755 CARMIA DR SW,414,Princeton Lakes,P,33.65571,-84.50908
LARCENY-NON VEHICLE,93421285,03242010,3450 BENJAMIN E MAYS DRIVE,407,Mays,H,33.73364,-84.50386
BURGLARY-RESIDENCE,100822223,03232010,186 LE BRUN RD NE,209,East Chastain Park,B,33.86153,-84.38197
BURGLARY-RESIDENCE,100820969,03232010,45 OAKRIDGE AVE NE,611,East Lake,O,33.75281,-84.29328
BURGLARY-RESIDENCE,100810717,03222010,3634 HAMPSHIRE PARK WAY SW,413,Ben Hill Pines,P,33.68242,-84.50762
BURGLARY-NONRES,100811374,03222010,1375 NORTHSIDE DR NW,207,Loring Heights,E,33.79215,-84.40774
LARCENY-FROM VEHICLE,100810141,03222010,95 MARTIN L KING JR DR SW,511,Downtown,M,33.75161,-84.39112
BURGLARY-RESIDENCE,100800303,03212010,787 LIBERTY COMMONS DR NW,102,Vine City,L,33.75611,-84.41475
LARCENY-FROM VEHICLE,100800967,03212010,1198 HOWELL MILL RD NW,203,Blandtown,D,33.78703,-84.41185
LARCENY-NON VEHICLE,100791323,03202010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AGG ASSAULT,100790288,03202010,2001 SYLVAN RD,510,Downtown,M,33.75168,-84.38198
AGG ASSAULT,100782026,03192010,3230 CUSHMAN CIR SW,406,,I,33.74904,-84.49356
LARCENY-NON VEHICLE,100781478,03192010,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79282,-84.39779
AUTO THEFT,100781002,03192010,2800 MARTIN LUTHER KING JR DRIVE S.W.,405,Harland Terrace,I,33.75431,-84.4793
BURGLARY-RESIDENCE,100771399,03182010,890 CENTERHILL AVE,109,Center Hill,J,33.7794,-84.46418
LARCENY-NON VEHICLE,100770850,03182010,3260 CUSHMAN CIRCLE S.W.,406,,I,33.74904,-84.49356
AGG ASSAULT,100772323,03182010,396 BROWNLEE RD SW,406,,I,33.74598,-84.49644
LARCENY-FROM VEHICLE,100761118,03172010,3098 SAINT ANNES LN NW,201,,C,33.83957,-84.41827
LARCENY-FROM VEHICLE,100762014,03172010,3223 HOWELL MILL RD NW,201,,C,33.84326,-84.42758
BURGLARY-RESIDENCE,100751088,03162010,1286 AVON AVE SW,403,Oakland City,S,33.72211,-84.43006
AGG ASSAULT,100752265,03162010,739 JOSEPH E BOONE BLVD NW ,102,English Avenue,L,33.76344,-84.41121
BURGLARY-RESIDENCE,100742131,03152010,2125 JOSEPH E BOONE BLVD NW ; COLLIER HEIGHTS,108,Center Hill,J,33.76479,-84.4579
LARCENY-FROM VEHICLE,100740241,03152010,CURRAN ST NW / HEMPHILL AVE NW,501,Home Park,E,33.78468,-84.40607
LARCENY-FROM VEHICLE,100740956,03152010,JESSE HILL JR DR NE / AUBURN AVE NE,510,Downtown,M,33.75554,-84.38025
AUTO THEFT,100730381,03142010,1273 GUN CLUB RD NW,110,Almond Park,G,33.78936,-84.45976
LARCENY-NON VEHICLE,100730942,03142010,2176 DONALD LEE HOLLOWELL PKWY NW,109,Grove Park,J,33.77548,-84.4574
LARCENY-FROM VEHICLE,100721539,03132010,385 LEGACY DR SW,104,Harris Chiles,T,33.74492,-84.41931
LARCENY-FROM VEHICLE,100720550,03132010,2304 STRATHMORE DR NE,212,Lindridge/Martin Manor,F,33.81796,-84.35814
LARCENY-FROM VEHICLE,100721145,03132010,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
BURGLARY-RESIDENCE,100711980,03122010,504 E ONTARIO AVE SW,404,Westview,T,33.74142,-84.43786
ROBBERY-PEDESTRIAN,100710468,03122010,817 MAGNOLIA WAY NW,102,Vine City,L,33.75823,-84.41421
LARCENY-NON VEHICLE,100711211,03122010,300 WHITWORTH DR SW,407,Baker Hills,H,33.76167,-84.52167
BURGLARY-RESIDENCE,100701001,03112010,2115 BOLTON RD NW,203,Riverside,D,33.81315,-84.47007
AUTO THEFT,100701879,03112010,728 RALPH MCGILL BLVD NE,603,Old Fourth Ward,M,33.76626,-84.36428
LARCENY-NON VEHICLE,100690567,03102010,610 SPRING ST NW,509,Downtown,M,33.77101,-84.38895
LARCENY-NON VEHICLE,100691311,03102010,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
BURGLARY-RESIDENCE,100681933,03092010,2508 OLD HAPEVILLE RD SW,310,Browns Mill Park,Z,33.68603,-84.39152
AUTO THEFT,100680395,03092010,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697
BURGLARY-RESIDENCE,100681402,03092010,2210 MEADOWLANE DR SW,409,Southwest,R,33.69529,-84.49717
LARCENY-NON VEHICLE,100670741,03082010,659 PEACHTREE  ST NE,505,Midtown,E,33.77244,-84.38478
AGG ASSAULT,100671520,03082010,50 LOWER ALABAMA ST.,511,Downtown,M,33.75194,-84.38964
ROBBERY-COMMERCIAL,100661534,03072010,2889 MEMORIAL DR SE,611,East Lake,O,33.74678,-84.29238
ROBBERY-PEDESTRIAN,100660337,03072010,2095 METROPOLITAN PKWY SW,306,Sylvan Hills,X,33.69753,-84.4084
LARCENY-FROM VEHICLE,100650555,03062010,3060 DELMAR LN NW,111,,I,33.75537,-84.48672
LARCENY-FROM VEHICLE,100651306,03062010,18TH ST NW / STATE ST NW,501,Atlantic Station,E,33.79235,-84.3987
AGG ASSAULT,100640179,03052010,445 CLEVELAND AVE SE,312,Rosedale Heights,Z,33.68149,-84.37152
LARCENY-FROM VEHICLE,100641108,03052010,982 GILBERT ST SE,607,Ormewood Park,W,33.72773,-84.35046
LARCENY-FROM VEHICLE,100641881,03052010,729 IRA ST SW,303,Mechanicsville,V,33.73508,-84.39977
LARCENY-NON VEHICLE,100631015,03042010,683 JOSEPH E LOWERY BLVD SW,401,West End,T,33.73646,-84.41838
LARCENY-NON VEHICLE,100631881,03042010,3333 PEACHTREE ROAD,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,100620525,03032010,211 MEMORIAL DR SE,605,Capitol Gateway,V,33.74622,-84.38115
BURGLARY-RESIDENCE,100621251,03032010,1543 MCPHERSON AVE SE,612,East Atlanta,W,33.74384,-84.33704
LARCENY-FROM VEHICLE,100622071,03032010,415 MEMORIAL DR SE,605,Grant Park,W,33.74652,-84.37423
LARCENY-FROM VEHICLE,100611345,03022010,1198 HOWELL MILL RD NW,203,Blandtown,D,33.78703,-84.41185
LARCENY-NON VEHICLE,100610382,03022010,1930 HONEYSUCKLE LN SW,408,Venetian Hills,S,33.70876,-84.45373
AUTO THEFT,100600538,03012010,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697
BURGLARY-RESIDENCE,100601167,03012010,3135 TYLERTON DR SW,409,Southwest,R,33.70119,-84.49682
LARCENY-FROM VEHICLE,100601851,03012010,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521
ROBBERY-PEDESTRIAN,110900133,03312011,78 FAIRFIELD PL NW,108,Dixie Hills,J,33.75593,-84.46324
LARCENY-NON VEHICLE,110901082,03312011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,110901567,03312011,438 VINE ST NW,103,English Avenue,L,33.76666,-84.40784
LARCENY-FROM VEHICLE,110902419,03312011,2521 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82412,-84.36713
AUTO THEFT,110890689,03302011,2600 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.7535,-84.47273
BURGLARY-RESIDENCE,110891270,03302011,855 COMMODORE DR NW,109,Center Hill,J,33.77562,-84.45877
AGG ASSAULT,110891962,03302011,349 CLEVELAND AVE SW,309,Perkerson,X,33.68123,-84.40109
AGG ASSAULT,110880930,03292011,647 COOPER ST.,303,Downtown,M,33.74662,-84.39702
LARCENY-FROM VEHICLE,110881756,03292011,15TH ST NE / W PEACHTREE ST NE,502,Midtown,E,33.78881,-84.38779
AGG ASSAULT,110882454,03292011,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
LARCENY-FROM VEHICLE,110872114,03282011,1757 BREWER BLVD SW,306,Sylvan Hills,X,33.70634,-84.41484
LARCENY-FROM VEHICLE,110870816,03282011,565 GREENSFERRY AVE SW,101,The Villages at Castleberry H,T,33.74651,-84.40675
BURGLARY-RESIDENCE,110871371,03282011,1165 WEST AVE SW,302,Pittsburgh,V,33.72303,-84.3961
HOMICIDE,110870760016,03282011,2009 CASCADE RD SW,409,Cascade Avenue/Road,S,33.72191,-84.45358
AUTO THEFT,110860902,03272011,875 CREW ST SW,304,Peoplestown,V,33.731,-84.38955
LARCENY-NON VEHICLE,110861392,03272011,480 JOHN WESLEY DOBBS AVE NE,604,Old Fourth Ward,M,33.75961,-84.37127
LARCENY-NON VEHICLE,110850805,03262011,290 SCIPLE TER NW,102,Vine City,L,33.76259,-84.41534
LARCENY-FROM VEHICLE,110851419,03262011,226 COURTLAND ST,509,Downtown,M,33.76051,-84.38429
AUTO THEFT,110842827,03252011,40 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67285,-84.38729
LARCENY-FROM VEHICLE,110841069,03252011,3060 DELMAR LN NW,111,,I,33.75537,-84.48672
AGG ASSAULT,110842283,03252011,544 ETHEL ST NW,501,Home Park,E,33.78412,-84.40508
LARCENY-FROM VEHICLE,110831030,03242011,4 PENDLETON PL NE,209,East Chastain Park,B,33.87064,-84.38137
