crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,160030967,01032016,1677 RICHMOND AVE SE,307,Lakewood Heights,Y,33.70871,-84.37893
LARCENY-NON VEHICLE,160032182,01032016,900 NEW TOWN CIR SE,308,Benteen Park,W,33.70977,-84.36008
LARCENY-FROM VEHICLE,160021177,01022016,3255 PEACHTREE RD NE @CALL BOX 8,208,Peachtree Park,B,33.84391,-84.37083
AUTO THEFT,160022220,01022016,1938 GRANDVIEW AVE,203,Riverside,D,33.80821,-84.47137
LARCENY-FROM VEHICLE,160011010,01012016,2997 CAMPBELLTON RD SW ,409,Southwest,R,33.69596,-84.48623
AUTO THEFT,160012145,01012016,245 N HIGHLAND AVE NE,602,Inman Park,N,33.76194,-84.35948
ROBBERY-PEDESTRIAN,170310989,01312017,400 MERRITS AVE NE,603,Old Fourth Ward,M,33.76901,-84.37444
LARCENY-NON VEHICLE,170312559,01312017,2525 PIEDMONT RD NE @HOME DEPOT,211,Lindbergh/Morosgo,B,33.824,-84.36521
LARCENY-NON VEHICLE,170300742,01302017,2821 ALSTON DR SE,611,East Lake,O,33.74457,-84.29463
LARCENY-NON VEHICLE,170301614,01302017,556 FEDERAL TER SE,305,Chosewood Park,Y,33.71526,-84.36971
LARCENY-FROM VEHICLE,170290544,01292017,1008 BRADY AVE NW,501,Home Park,E,33.78251,-84.41436
AUTO THEFT,170291212,01292017,2290 COUNTY LINE RD SW,413,Elmco Estates,P,33.69253,-84.53363
ROBBERY-PEDESTRIAN,170282760,01282017,1245 FOWLER ST NW,501,Home Park,E,33.78891,-84.39313
AUTO THEFT,170281484,01282017,2285 METROPOLITAN PKWY SW,309,Perkerson,X,33.69231,-84.40826
AUTO THEFT,170280351,01282017,761 SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,211,Lindbergh/Morosgo,B,33.82545,-84.36218
BURGLARY-RESIDENCE,170271622,01272017,4265 CONWAY VALLEY RD NW,202,Mt. Paran/Northside,A,33.86866,-84.42313
LARCENY-FROM VEHICLE,170272966,01272017,134 5TH ST NE,505,Midtown,E,33.77605,-84.38296
LARCENY-FROM VEHICLE,170261369,01262017,1005 LINDBERGH DR NE,212,Lindridge/Martin Manor,F,33.81923,-84.35492
LARCENY-FROM VEHICLE,170263102,01262017,602 N HIGHLAND AVE NE @MANUELS,602,Poncey-Highland,N,33.77082,-84.35274
LARCENY-FROM VEHICLE,170251546,01252017,223 LINKWOOD RD NW,112,Collier Heights,I,33.76139,-84.48219
LARCENY-FROM VEHICLE,170252830,01252017,25 BRADLEY ST SE,604,Old Fourth Ward,M,33.75383,-84.36894
LARCENY-FROM VEHICLE,170241662,01242017,2300 JONESBORO RD SE,308,Leila Valley,Z,33.69226,-84.3644
LARCENY-FROM VEHICLE,170242877,01242017,1634 MCLENDON AVE NE,608,Candler Park,N,33.765,-84.33395
LARCENY-FROM VEHICLE,170231014,01232017,415 MCAFEE ST NW,504,Downtown,M,33.76565,-84.39446
LARCENY-NON VEHICLE,170231866,01232017,1275 CAROLINE ST NE @TARGET - CAROLINE,609,Edgewood,O,33.75674,-84.34619
LARCENY-FROM VEHICLE,170220184,01222017,34 E ANDREWS DR NW,206,South Tuxedo Park,B,33.8433,-84.38039
LARCENY-FROM VEHICLE,170221526,01222017,319 PARK AVE SE,605,Grant Park,W,33.74597,-84.3698
AUTO THEFT,170210579,01212017,2925 1ST AVE SW,311,Hammond Park,X,33.67498,-84.40085
LARCENY-FROM VEHICLE,170211771,01212017,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706
AUTO THEFT,170200596,01202017,444 CHARTER OAK DR SW,407,Wisteria Gardens,H,33.75873,-84.51066
BURGLARY-NONRES,170202148,01202017,2866 FORREST HILLS DR SW,311,Hammond Park,X,33.67725,-84.39889
BURGLARY-RESIDENCE,170190085,01192017,1700 NOBLE CREEK DR NW,204,Cross Creek,C,33.81482,-84.42295
LARCENY-NON VEHICLE,170191814,01192017,1336 BRIDGES AVE SW,403,Oakland City,S,33.72643,-84.43192
AGG ASSAULT,170182490,01182017,960 CONSTITUTION RD SE,308,Norwood Manor,Z,33.69307,-84.35805
AUTO THEFT,170180857,01182017,925 CANTERBURY RD NE,210,Pine Hills,B,33.8278,-84.3563
LARCENY-FROM VEHICLE,170170456,01172017,915 W PEACHTREE ST NE,503,Midtown,E,33.77975,-84.38698
ROBBERY-PEDESTRIAN,170171600,01172017,65 ELECTRIC AVE NW,102,Vine City,L,33.75645,-84.40438
LARCENY-FROM VEHICLE,170133081,01172017,585 WELLS ST SW,303,Pittsburgh,V,33.74023,-84.40742
LARCENY-FROM VEHICLE,170160942,01162017,1230 BRONX ST NW,105,Hunter Hills,K,33.75736,-84.42795
LARCENY-NON VEHICLE,170161766,01162017,3393 PEACHTREE RD NE @Multiple,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,170151220,01152017,2224 JAMES JACKSON PKWY NW,203,Whittier Mill Village,D,33.81607,-84.47941
AUTO THEFT,170152498,01152017,3041 LANDRUM DR SW,409,Southwest,R,33.70649,-84.48782
ROBBERY-PEDESTRIAN,170140468,01142017,747 GREENWOOD AVE NE,601,Virginia Highland,F,33.77651,-84.36259
AUTO THEFT,170142004,01142017,1130 KIPLING ST SE,308,Thomasville Heights,Z,33.7003,-84.35034
AGG ASSAULT,170133203,01132017,1778 BONN ST SE,307,Lakewood Heights,Y,33.70572,-84.38467
LARCENY-FROM VEHICLE,170131995,01132017,1086 ALCO ST,212,Lindridge/Martin Manor,F,33.81737,-84.35276
BURGLARY-NONRES,170120699,01122017,365 PEACHTREE HILLS AVE NE,211,Peachtree Hills,B,33.81808,-84.37491
LARCENY-NON VEHICLE,170122200,01122017,1827 MARTIN L KING JR DR NW,108,,I,33.75041,-84.44867
BURGLARY-NONRES,170110722,01112017,2185 VERBENA ST NW @VERBENA PLAYLOT,108,Dixie Hills,J,33.75528,-84.46015
LARCENY-FROM VEHICLE,170111657,01112017,3450 BROWNS MILL RD SE,313,Blair Villa/Poole Creek,Z,33.66108,-84.38408
LARCENY-NON VEHICLE,170101788,01102017,800 GLENWOOD AVE SE,605,Grant Park,W,33.74234,-84.36002
AUTO THEFT,170100084,01102017,806 MARIETTA ST NW,504,Marietta Street Artery,E,33.77409,-84.40601
AGG ASSAULT,170092721,01102017,544 GRANT ST SW,306,Sylvan Hills,X,33.70276,-84.4062
BURGLARY-RESIDENCE,170091349,01092017,46 DOROTHY ST SE,305,South Atlanta,Y,33.7103,-84.38386
ROBBERY-COMMERCIAL,170092629,01092017,1722 CAMPBELLTON RD SW,408,,R,33.71107,-84.44411
LARCENY-FROM VEHICLE,170081134,01082017,185 SOUTHSIDE INDUSTRIAL PKWY SE,313,Blair Villa/Poole Creek,Z,33.65077,-84.38283
AGG ASSAULT,170082065,01082017,278 EUGENIA ST SW,303,Mechanicsville,V,33.74315,-84.39706
LARCENY-FROM VEHICLE,170071078,01072017,15 WALL ST SE,511,Downtown,M,33.75359,-84.38986
LARCENY-NON VEHICLE,170061830,01062017,3334 PEACHTREE RD NE ,208,North Buckhead,B,33.84911,-84.37075
BURGLARY-RESIDENCE,170061077,01062017,385 LEGACY DR SW,104,Harris Chiles,T,33.74507,-84.41943
LARCENY-NON VEHICLE,170052934,01052017,2045 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.7774,-84.45214
AUTO THEFT,170051018,01052017,3113 LENOX RD NE,210,Pine Hills,B,33.83923,-84.358
LARCENY-FROM VEHICLE,170041412,01042017,1218 W PACES FERRY RD NW,202,West Paces Ferry/Northside,A,33.84942,-84.42752
LARCENY-NON VEHICLE,170042929,01042017,3393 PEACHTREE RD NE @LENOX MALL,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,170022169,01032017,2485 DONALD LEE HOLLOWELL PKWY NW,109,Center Hill,J,33.77609,-84.46692
LARCENY-FROM VEHICLE,170031637,01032017,274 FAIRBURN RD NW,111,Adamsville,H,33.76317,-84.50296
AUTO THEFT,170032848,01032017,356 MORELAND AVE SE,612,East Atlanta,W,33.74358,-84.34901
LARCENY-FROM VEHICLE,170020642,01022017,1870 CAMPBELLTON RD SW,408,,R,33.70939,-84.44964
AGG ASSAULT,170021702,01022017,630 SMITH ST SW,303,Mechanicsville,V,33.73776,-84.40062
LARCENY-NON VEHICLE,170012234,01012017,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
RAPE,170010999,01012017,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.78993,-84.47643
HOMICIDE,93341775074,11302009,3550 MARTIN L KING JR DR SW,111,Adamsville,H,33.75826,-84.50358
LARCENY-NON VEHICLE,93340708,11302009,1775 NORTHSIDE DR.,207,Loring Heights,E,33.79836,-84.40773
LARCENY-FROM VEHICLE,93341126,11302009,173 WOODWARD AVE SE,605,Capitol Gateway,V,33.74554,-84.38227
BURGLARY-RESIDENCE,93341532,11302009,165 MARION PL NE,609,Edgewood,O,33.75795,-84.34501
LARCENY-FROM VEHICLE,93348063,11302009,PRECINCT @6000 N TERMINAL PKWY,50,,,33.64184,-84.4477
LARCENY-FROM VEHICLE,93330306,11292009,PIEDMONT AVE NE / MONROE DR NE,213,Piedmont Heights,F,33.79709,-84.36899
AGG ASSAULT,93330911,11292009,166 ANDERSON AVE NW,108,Dixie Hills,J,33.75873,-84.45057
BURGLARY-RESIDENCE,93320751,11282009,762 BONNIE BRAE AVE SW,301,Adair Park,V,33.73008,-84.41267
ROBBERY-COMMERCIAL,93321300,11282009,363 HILL ST SE,605,Grant Park,W,33.74477,-84.37964
LARCENY-FROM VEHICLE,93321893,11282009,446 BRENTWOOD DR NE,206,Garden Hills,B,33.83177,-84.373
LARCENY-FROM VEHICLE,93320742,11282009,573 AMSTERDAM AVE NE,601,Virginia Highland,F,33.78798,-84.36829
AUTO THEFT,93310628,11272009,405 FAIRBURN RD SW,407,Wildwood (NPU-H),H,33.74367,-84.50959
BURGLARY-RESIDENCE,93311181,11272009,217 ROCKY FORD RD NE,610,Kirkwood,O,33.75884,-84.3186
LARCENY-FROM VEHICLE,93311628,11272009,PEACHTREE ST NE / 6TH ST NE,505,Midtown,E,33.77736,-84.38442
AUTO THEFT,93300756,11262009,2171 GOLDEN DAWN DR SW,409,Southwest,R,33.69617,-84.48974
LARCENY-NON VEHICLE,93290719,11252009,1494 ELLSWORTH INDUSTRIAL BLVD NW,203,Blandtown,D,33.79579,-84.42788
BURGLARY-RESIDENCE,93290952,11252009,328 CLIMAX ST SE,305,Chosewood Park,Y,33.72119,-84.3774
LARCENY-FROM VEHICLE,93291374,11252009,360 PONCE DE LEON AVE NE,506,Midtown,E,33.77241,-84.37548
BURGLARY-NONRES,93280191,11242009,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,93280928,11242009,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-NON VEHICLE,93281673,11242009,174 GEORGIA AVE SE,304,Summerhill,V,33.73724,-84.38221
LARCENY-NON VEHICLE,93282239,11242009,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84641,-84.36838
LARCENY-FROM VEHICLE,93271766,11232009,931 MONROE DR NE,506,Midtown,E,33.77973,-84.3676
LARCENY-FROM VEHICLE,93270289,11232009,318 CATIVO DR SW,405,Chalet Woods,I,33.74713,-84.47014
LARCENY-FROM VEHICLE,93270973,11232009,2850 CAMPBELLTON RD SW,410,Campbellton Road,R,33.69861,-84.48116
LARCENY-FROM VEHICLE,93261312,11222009,89 MANGUM ST SW,507,Castleberry Hill,M,33.75198,-84.40045
LARCENY-NON VEHICLE,93260739,11222009,120 RALPH MCGILL BLVD NE,509,Downtown,M,33.76435,-84.38301
LARCENY-FROM VEHICLE,93251483,11212009,130 ARIZONA AVE NE,609,Edgewood,O,33.75775,-84.33144
BURGLARY-NONRES,93250476,11212009,60 W WIEUCA RD NE,209,East Chastain Park,B,33.87791,-84.38552
LARCENY-NON VEHICLE,93250903,11212009,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-FROM VEHICLE,93241154,11202009,229 BRADBERRY ST SW,507,Castleberry Hill,M,33.74879,-84.40105
LARCENY-NON VEHICLE,93241578,11202009,1558 VENETIAN DR SW,408,Venetian Hills,S,33.71437,-84.43965
AUTO THEFT,93242301,11202009,1235 ALMONT DR SW,403,Oakland City,S,33.72609,-84.42825
LARCENY-NON VEHICLE,93240529,11202009,776 AYRSHIRE CIR NW,109,Center Hill,J,33.77274,-84.45819
AUTO THEFT,93231885,11192009,44 SPRINGSIDE DR SE,312,Glenrose Heights,Z,33.67654,-84.38809
BURGLARY-RESIDENCE,93231029,11192009,650 ELOISE ST SE,605,Grant Park,W,33.73579,-84.36263
LARCENY-NON VEHICLE,93231548,11192009,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,93230840,11192009,975 NATHAM DR SE,308,Rebel Valley Forest,Z,33.68919,-84.35807
LARCENY-FROM VEHICLE,93220557,11182009,170 NORTHSIDE DR SW,507,Castleberry Hill,M,33.7499,-84.40371
AUTO THEFT,93221172,11182009,160 SPRING ST NW,508,Downtown,M,33.75934,-84.39009
BURGLARY-RESIDENCE,93222086,11182009,1524 MURPHY AVE SW,306,Sylvan Hills,X,33.71328,-84.42585
LARCENY-NON VEHICLE,93200849,11172009,141 CANDLER RD,611,East Lake,O,33.74864,-84.2926
BURGLARY-RESIDENCE,93210529,11172009,2988 BESTO DR NW,113,Bolton Hills,G,33.79943,-84.48544
LARCENY-FROM VEHICLE,93210914,11172009,820 SIDNEY MARCUS BLVD.,211,Lindbergh/Morosgo,B,33.8257,-84.36113
LARCENY-FROM VEHICLE,93211204,11172009,55 MAPLE ST NW,102,Vine City,L,33.75569,-84.40528
BURGLARY-RESIDENCE,93211589,11172009,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
LARCENY-NON VEHICLE,93180879,11162009,581 PELHAM RD NE,213,Morningside/Lenox Park,F,33.7936,-84.3582
LARCENY-FROM VEHICLE,93200606,11162009,CHARLES ALLEN DR NE / 10TH ST NE,502,Midtown,E,33.78177,-84.37279
BURGLARY-RESIDENCE,93201041,11162009,424 TARRAGON WAY SW,407,Wilson Mill Meadows,H,33.75083,-84.51697
ROBBERY-RESIDENCE,93201677,11162009,1505 CHATTAHOOCHEE AVE NW,204,Bolton,D,33.80906,-84.43651
LARCENY-FROM VEHICLE,93190684,11152009,3398 PIEDMONT RD NE,208,Buckhead Forest,B,33.84712,-84.37385
LARCENY-FROM VEHICLE,93191312,11152009,1527 S PONCE DE LEON AVE NE,608,Druid Hills,N,33.77383,-84.33686
LARCENY-FROM VEHICLE,93180624,11142009,175 PIEDMONT AVE,510,Downtown,M,33.75902,-84.38134
AGG ASSAULT,93180207,11142009,1766 N. OLYMPIAN WAY,404,Westview,T,33.73609,-84.44552
AUTO THEFT,93181265,11142009,771 WOODSON ST SE,605,Grant Park,W,33.73346,-84.3794
LARCENY-FROM VEHICLE,93162435,11132009,600 MEANS ST NW,504,Marietta Street Artery,E,33.77451,-84.40731
BURGLARY-RESIDENCE,93172239,11132009,1619 STOKES AVE SW,404,Westview,T,33.74115,-84.44083
LARCENY-NON VEHICLE,93171377,11132009,2044 MOREHOUSE DR NW,108,Dixie Hills,J,33.76094,-84.45411
LARCENY-NON VEHICLE,93170713,11132009,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
BURGLARY-RESIDENCE,93161141,11122009,4212 NOTTING HILL DR SW,413,Arlington Estates,P,33.69418,-84.53447
LARCENY-FROM VEHICLE,93161721,11122009,860 PEACHTREE ST NE,505,Midtown,E,33.77831,-84.38533
AUTO THEFT,93160101,11122009,1118 OGLETHORPE AVE,402,West End,T,33.73569,-84.42444
LARCENY-FROM VEHICLE,93162373,11122009,1186 N HIGHLAND AVE NE,601,Virginia Highland,F,33.787,-84.35543
LARCENY-NON VEHICLE,93150904,11112009,1075 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295
LARCENY-NON VEHICLE,93151383,11112009,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116
LARCENY-FROM VEHICLE,93150449,11112009,201 MOURY AVE,305,The Villages at Carver,Y,33.71347,-84.39079
LARCENY-NON VEHICLE,93141482,11102009,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,93141288,11102009,1133 HUFF RD NW,203,Blandtown,D,33.78909,-84.42518
BURGLARY-NONRES,93140602,11102009,1917 PRYOR RD SW,307,Lakewood Heights,Y,33.70213,-84.39915
LARCENY-FROM VEHICLE,93130013,11092009,CENTENNIAL OLYMPIC P DR NW / HARRIS ST NW,508,Downtown,M,33.76099,-84.39205
LARCENY-FROM VEHICLE,93130683,11092009,784 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77602,-84.3638
LARCENY-FROM VEHICLE,93131184,11092009,80 JESSE HILL JR DR SE @GRADY,510,Downtown,M,33.75168,-84.38198
AGG ASSAULT,93131824,11092009,177 12TH ST NE,503,Midtown,E,33.78421,-84.38158
ROBBERY-PEDESTRIAN,93120211,11082009,645 STATE ST NW,504,Marietta Street Artery,E,33.77253,-84.39835
AGG ASSAULT,93120987,11082009,369 S BEND AVE SE,307,Lakewood Heights,Y,33.70482,-84.37647
LARCENY-FROM VEHICLE,93121559,11082009,4TH ST NE / PEACHTREE ST NE,505,Midtown,E,33.77368,-84.38477
AUTO THEFT,93110442,11072009,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697
BURGLARY-RESIDENCE,93111145,11072009,388 ELVIRA ST SE,305,Chosewood Park,Y,33.71675,-84.37519
LARCENY-NON VEHICLE,93111833,11072009,806 RALPH D ABERNATHY BLVD SW,401,West End,T,33.73794,-84.41433
AUTO THEFT,93100705,11062009,555 MCDANIEL STREET,303,Mechanicsville,V,33.7404,-84.4026
AUTO THEFT,93101732,11062009,878 NORWOOD RD SE,308,Norwood Manor,Z,33.69718,-84.36085
LARCENY-FROM VEHICLE,93100955,11062009,640 BONAVENTURE AVE NE,602,Poncey-Highland,N,33.77197,-84.36135
LARCENY-NON VEHICLE,93091320,11052009,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
AUTO THEFT,93092044,11052009,46 DOROTHY ST SE,305,South Atlanta,Y,33.7103,-84.38386
LARCENY-FROM VEHICLE,93091004,11052009,87 VERNON RD,206,Peachtree Heights West,B,33.82943,-84.39043
LARCENY-FROM VEHICLE,93080183,11042009,W PEACHTREE ST NE / 12TH ST NE,503,Midtown,E,33.78458,-84.38782
BURGLARY-NONRES,93080851,11042009,931 MONROE DR,506,Midtown,E,33.78031,-84.36902
AUTO THEFT,93081421,11042009,3006 DELMAR LN NW,111,,I,33.75524,-84.48543
RAPE,93082119,11042009,CENTRAL AVE AT I-20,303,Mechanicsville,V,33.74485,-84.39334
LARCENY-FROM VEHICLE,93071981,11032009,HIGHLAND AVE. @ RANDOLPH,604,Old Fourth Ward,M,33.76198,-84.36408
RAPE,93070702,11032009,477 PEACHTREE STREET,509,Downtown,M,33.76764,-84.38524
LARCENY-NON VEHICLE,93070429,11032009,786 THURMOND ST NW,102,Vine City,L,33.76023,-84.41314
LARCENY-NON VEHICLE,92931979,11032009,1968 PEACHTREE RD NW,207,,E,33.81,-84.39583
LARCENY-FROM VEHICLE,93060355,11022009,10 PARK CIR NE,211,Peachtree Park,B,33.84377,-84.36715
LARCENY-FROM VEHICLE,93060954,11022009,27 JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.75705,-84.38679
LARCENY-FROM VEHICLE,93061973,11022009,241 W WIEUCA RD NE,209,North Buckhead,B,33.87617,-84.37893
LARCENY-FROM VEHICLE,93050430,11012009,838 RIDGE AVE NW,109,Center Hill,J,33.77749,-84.46805
BURGLARY-RESIDENCE,93050871,11012009,1185 COLLIER RD NW,204,,C,33.81136,-84.42537
BURGLARY-RESIDENCE,93050959,11012009,303 JORDAN ST SE,307,Lakewood Heights,Y,33.70316,-84.37907
AUTO THEFT,103650558,12312010,615 WILSON MILL RD SW,407,Wildwood (NPU-H),H,33.74529,-84.51804
LARCENY-NON VEHICLE,103651145,12312010,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687
AUTO THEFT,103651789,12312010,329 EDGEWOOD AVE SE,604,Sweet Auburn,M,33.75428,-84.37691
LARCENY-NON VEHICLE,103641601,12302010,204 HARWELL PL NW,112,Collier Heights,I,33.7809,-84.49374
BURGLARY-RESIDENCE,103640184,12302010,2980 JONESBORO RD SE,313,South River Gardens,Z,33.67339,-84.37144
LARCENY-FROM VEHICLE,103640914,12302010,699 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77296,-84.36414
LARCENY-NON VEHICLE,103631167,12292010,685 NORTH AVE NE,603,Old Fourth Ward,M,33.77104,-84.36444
LARCENY-NON VEHICLE,103632321,12292010,507 JOSEPH E LOWERY BLVD SW,401,West End,T,33.74097,-84.41809
BURGLARY-RESIDENCE,103621154,12282010,2328 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70349,-84.46381
BURGLARY-RESIDENCE,103621872,12282010,1879 DETROIT AVE NW,107,Grove Park,J,33.76725,-84.44845
LARCENY-FROM VEHICLE,103620649,12282010,1225 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.77192,-84.42763
BURGLARY-RESIDENCE,103610942,12272010,139 FULTON WAY,304,Summerhill,V,33.74137,-84.383
LARCENY-NON VEHICLE,103611437,12272010,232 CHILDS DR NW,105,Hunter Hills,K,33.76138,-84.43676
LARCENY-FROM VEHICLE,103610811,12272010,1045 S RIVER INDUSTRIAL BLVD SE,313,South River Gardens,Z,33.6829,-84.35537
BURGLARY-NONRES,103600736,12262010,860 HANK AARON DR SE,304,Peoplestown,V,33.73121,-84.38764
ROBBERY-PEDESTRIAN,103601547,12262010,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507
AGG ASSAULT,103590315,12252010,1272 ALLENE AVE SW,301,Capitol View,X,33.72014,-84.41264
LARCENY-FROM VEHICLE,103580386,12242010,12TH ST NE / PEACHTREE ST NE,503,Midtown,E,33.78431,-84.38307
AGG ASSAULT,103581176,12242010,1163 FENWOOD ST SW,104,Ashview Heights,T,33.7508,-84.4257
ROBBERY-COMMERCIAL,103571580,12232010,1280 CAROLINE ST NE,609,Edgewood,O,33.75957,-84.34602
AGG ASSAULT,103571409,12232010,3041 LANDRUM DRIVE,409,Southwest,R,33.7064,-84.48853
LARCENY-FROM VEHICLE,103570636,12232010,4260 WIEUCA OVERLOOK NE,209,North Buckhead,B,33.87186,-84.37495
BURGLARY-RESIDENCE,103571263,12232010,216 ELM ST NW,102,Vine City,L,33.76057,-84.40905
BURGLARY-RESIDENCE,103560905,12222010,1087 HOBSON ST SW,302,Pittsburgh,V,33.72526,-84.40568
LARCENY-NON VEHICLE,103561484,12222010,1 BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075
LARCENY-NON VEHICLE,103551061,12212010,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,103550043,12212010,230 CLEVELAND AVE SW,311,Glenrose Heights,Z,33.68102,-84.39594
LARCENY-FROM VEHICLE,103542041,12212010,3180 MATHIESON DR NE,208,Buckhead Forest,B,33.84168,-84.37752
AGG ASSAULT,103542074,12202010,1431 HOLLYWOOD ROAD NW,110,West Highlands,G,33.79462,-84.4691
BURGLARY-RESIDENCE,103541983,12202010,91 CHESTER AVE SE,606,Reynoldstown,N,33.75145,-84.35952
BURGLARY-RESIDENCE,103540891,12202010,230 BILL LUCAS DR SE,304,Summerhill,V,33.73451,-84.38032
LARCENY-FROM VEHICLE,103530596,12192010,17 BAKER STREET,508,Downtown,M,33.76235,-84.38819
LARCENY-FROM VEHICLE,103531331,12192010,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671
ROBBERY-PEDESTRIAN,103520338,12182010,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262
AUTO THEFT,103521153,12182010,686 ALINE DR NW,112,Collier Heights,I,33.77393,-84.48941
AGG ASSAULT,103521862,12182010,LAWTON ST SW / DONNELLY AVE SW,402,Oakland City,S,33.73173,-84.42477
AGG ASSAULT,103512505,12172010,846 MIDWAY ST SE,308,Leila Valley,Z,33.69017,-84.3619
AUTO THEFT,103510785,12172010,887 W MARIETTA ST NW,103,English Avenue,L,33.78276,-84.41706
BURGLARY-RESIDENCE,103511479,12172010,881 FAIRBURN RD NW,114,Carroll Heights,H,33.77973,-84.50083
ROBBERY-COMMERCIAL,103502284,12162010,1634 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.70965,-84.37962
LARCENY-FROM VEHICLE,103501981,12162010,PEACHTREE ST NE / JOHN WESLEY DOBBS AVE NE,510,Downtown,M,33.7572,-84.38795
LARCENY-NON VEHICLE,103500894,12162010,1111 EUCLID AVE NE,602,Inman Park,N,33.764,-84.35057
LARCENY-NON VEHICLE,103491532,12152010,1285 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76368,-84.42962
LARCENY-FROM VEHICLE,103492642,12152010,2795 PEACHTREE RD NE,206,Garden Hills,B,33.83103,-84.38578
AUTO THEFT,103490929,12152010,2152 BOLTON DR NW,204,Bolton,D,33.81528,-84.44164
AUTO THEFT,103482353,12142010,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
LARCENY-FROM VEHICLE,103480841,12142010,3340 PEACHTREE RD NE,208,North Buckhead,B,33.84641,-84.36838
LARCENY-NON VEHICLE,103481344,12142010,10 NORTHSIDE DR NW,102,Vine City,L,33.75483,-84.40322
BURGLARY-RESIDENCE,103470886,12132010,105 DOGWOOD DR NW,112,Collier Heights,I,33.78241,-84.49389
AUTO THEFT,103471511,12132010,929 CHARLES ALLEN DR,506,Midtown,E,33.78119,-84.37151
LARCENY-NON VEHICLE,103460778,12122010,305 JOSEPH E LOWERY BLVD NW ; FAMILY DOLLAR,102,Vine City,L,33.763,-84.41736
LARCENY-NON VEHICLE,103461252,12122010,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
LARCENY-NON VEHICLE,103450168,12112010,BOULEVARD SE / DECATUR ST SE,604,Sweet Auburn,M,33.75146,-84.37117
LARCENY-NON VEHICLE,103451006,12112010,3728 ROSWELL RD,209,East Chastain Park,B,33.85694,-84.38229
LARCENY-FROM VEHICLE,103452070,12112010,180 WALKER ST SW,507,Castleberry Hill,M,33.74964,-84.40132
LARCENY-NON VEHICLE,103440905,12102010,540 CENTRAL AVE SW,303,Mechanicsville,V,33.74004,-84.39333
LARCENY-FROM VEHICLE,103441754,12102010,COURTLAND ST SE / GILMER ST SE,510,Downtown,M,33.75348,-84.38531
AGG ASSAULT,103422607,12092010,1676 LAKEWOOD AVE SE,307,Lakewood Heights,Y,33.7085,-84.37971
BURGLARY-NONRES,103431086,12092010,1958 PIEDMONT RD NE,212,Piedmont Heights,F,33.81096,-84.36706
LARCENY-FROM VEHICLE,103431812,12092010,75 PONCE DE LEON AVE NE,505,Midtown,E,33.77193,-84.38481
AGG ASSAULT,103420308,12082010,156 MOURY AVE SW,305,The Villages at Carver,Y,33.71265,-84.38851
BURGLARY-RESIDENCE,103420901,12082010,2254 CHILDRESS DR SW,411,Greenbriar,R,33.69402,-84.48538
LARCENY-FROM VEHICLE,103422075,12082010,544 N ANGIER AVE NE,603,Old Fourth Ward,M,33.76927,-84.36401
