crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AGG ASSAULT,102970312,10242010,GLENN ST SW / WINDSOR ST SW,303,Mechanicsville,V,33.73812,-84.39831
LARCENY-FROM VEHICLE,102970926,10242010,3300 PEACHTREE RD NE;,208,North Buckhead,B,33.84514,-84.37031
AUTO THEFT,102970955,10242010,2199 COLLEGE AVE NE,610,Kirkwood,O,33.76439,-84.31503
LARCENY-NON VEHICLE,102961328,10232010,2604 HIGHTOWER CT NW,112,Collier Heights,I,33.7617,-84.47241
BURGLARY-RESIDENCE,102961332,10232010,3443 KINGSBORO RD NE,210,Buckhead Heights,B,33.84984,-84.35795
LARCENY-NON VEHICLE,102962061,10232010,464 MORELAND AVE NE,602,Inman Park,N,33.76686,-84.34915
LARCENY-FROM VEHICLE,102962085,10232010,2980 PIEDMONT RD ,206,Garden Hills,B,33.82861,-84.3696
LARCENY-FROM VEHICLE,102960826,10232010,700 MCGRUDER ST NE,604,Old Fourth Ward,M,33.7586,-84.36513
LARCENY-FROM VEHICLE,102960875,10232010,1035 LINAM ST SE,304,Peoplestown,V,33.72616,-84.38624
AGG ASSAULT,102952777,10222010,82 JOSEPH E LOWERY BLVD SW,101,Atlanta University Center,T,33.7524,-84.41728
BURGLARY-RESIDENCE,102950008,10222010,1631 STANTON RD SW,408,,R,33.71076,-84.4438
AUTO THEFT,102950970,10222010,3481 LAKESIDE DR NE,210,Buckhead Heights,B,33.84899,-84.3574
ROBBERY-PEDESTRIAN,102950975,10222010,2310 CAREY DR SE,310,Lakewood,Z,33.69085,-84.36968
BURGLARY-RESIDENCE,102951493,10222010,1940 RAMBLING DR SW,306,Sylvan Hills,X,33.70152,-84.40678
LARCENY-FROM VEHICLE,102951496,10222010,1640 MAY AVE SE,612,East Atlanta,W,33.73911,-84.33405
AUTO THEFT,102952278,10222010,CLEVELAND AVE SE / BROWNS MILL RD SE,310,Browns Mill Park,Z,33.68104,-84.38432
AUTO THEFT,102952283,10222010,280 IRWIN STREET,604,Sweet Auburn,M,33.75764,-84.37794
BURGLARY-RESIDENCE,102940813,10212010,945 SMITH ST SW,302,Pittsburgh,V,33.72908,-84.40096
BURGLARY-RESIDENCE,102940854,10212010,3422 EISENHOWER CIR SE,313,South River Gardens,Z,33.65944,-84.35704
LARCENY-NON VEHICLE,102941408,10212010,3736 ADAMSVILLE DR SW,407,Adamsville,H,33.76152,-84.50977
LARCENY-NON VEHICLE,102941409,10212010,520 BOULEVARD SE,605,Grant Park,W,33.7407,-84.36764
BURGLARY-RESIDENCE,102942253,10212010,645 LEGEND CT SW,412,Midwest Cascade,Q,33.72466,-84.52455
AUTO THEFT,102942254,10212010,216 NELSON ST,512,Downtown,M,33.75104,-84.39479
LARCENY-FROM VEHICLE,102931698,10202010,58 6TH ST NE,505,Midtown,E,33.7775,-84.3853
BURGLARY-RESIDENCE,102931702,10202010,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
ROBBERY-COMMERCIAL,102921513,10202010,1715 HOWELL MILL ROAD,204,Berkeley Park,D,33.80089,-84.4157
LARCENY-FROM VEHICLE,102930026,10202010,43 WOODWARD AVE SE,605,Capitol Gateway,V,33.74556,-84.386
LARCENY-FROM VEHICLE,102931069,10202010,250 10TH ST NE,502,Midtown,E,33.78218,-84.37867
LARCENY-NON VEHICLE,102931091,10202010,1380 ATLANTIC DR NW,501,Atlantic Station,E,33.79293,-84.3975
AGG ASSAULT,102932645,10202010,1909 NORTH AVE NW,107,Grove Park,J,33.76871,-84.44986
ROBBERY-PEDESTRIAN,102932656,10202010,212 GIBSON ST SE,606,Reynoldstown,N,33.7483,-84.35539
BURGLARY-RESIDENCE,102921059,10192010,1032 EISENHOWER CT SE,313,South River Gardens,Z,33.66,-84.35608
AUTO THEFT,102921070,10192010,868 YORK AVE SW,401,West End,T,33.73679,-84.41619
BURGLARY-RESIDENCE,102921874,10192010,2950 SPRINGDALE RD SW,311,Hammond Park,X,33.67479,-84.41619
BURGLARY-RESIDENCE,102921900,10192010,1528 PINEVIEW TER SW,403,Cascade Avenue/Road,S,33.72833,-84.43802
LARCENY-NON VEHICLE,102901754,10182010,1197 PEACHTREE ST NE,502,Midtown,E,33.7891,-84.38414
AGG ASSAULT,102912101,10182010,798 ELOISE CT SE,605,Grant Park,W,33.73481,-84.36144
LARCENY-NON VEHICLE,102911843,10182010,807 CASCADE AVE SW,404,Cascade Avenue/Road,S,33.73323,-84.43795
LARCENY-FROM VEHICLE,102911880,10182010,MYRTLE ST NE / 8TH ST NE,505,Midtown,E,33.77953,-84.38109
LARCENY-NON VEHICLE,102911379,10182010,4573 DORAL DR SW,413,Fairway Acres,P,33.68857,-84.53729
LARCENY-NON VEHICLE,102911395,10182010,3040 HEADLAND DR SW,411,Greenbriar,R,33.68947,-84.48805
LARCENY-NON VEHICLE,102910784,10182010,80 JESSE HILL JR DR NE,510,Downtown,M,33.75657,-84.38034
BURGLARY-RESIDENCE,102910811,10182010,1004 ARDWICK CT SE,313,South River Gardens,Z,33.65556,-84.35257
LARCENY-NON VEHICLE,102901746,10172010,752 MCDONOUGH BLVD SE,607,Benteen Park,W,33.71108,-84.3622
LARCENY-FROM VEHICLE,102901753,10172010,PEACHTREE ST NE / 3RD ST NE,505,Midtown,E,33.77368,-84.38477
AUTO THEFT,102900732,10172010,1968 PEACHTREE RD NW @PIEDMONT HOSPITAL,207,,E,33.81,-84.39583
AUTO THEFT,102900737,10172010,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815
AUTO THEFT,102901804,10172010,675 METROPOLITAN PKWY SW,301,Adair Park,V,33.73657,-84.40824
ROBBERY-PEDESTRIAN,102901813,10172010,NORTH AVE NE / WILLOW ST NE,509,Midtown,E,33.77129,-84.38306
LARCENY-NON VEHICLE,102891814,10162010,231 18TH ST NW,501,Atlantic Station,E,33.79275,-84.39544
ROBBERY-PEDESTRIAN,102891823,10162010,2455 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82235,-84.36699
LARCENY-FROM VEHICLE,102890499,10162010,471 GLEN IRIS DR NE,603,Old Fourth Ward,M,33.76734,-84.36739
AUTO THEFT,102890528,10162010,405 FAIRBURN RD SW,407,Wildwood (NPU-H),H,33.74367,-84.50959
AGG ASSAULT,102892337,10162010,1825 CHARLES PL NW,110,Grove Park,J,33.78098,-84.44786
LARCENY-NON VEHICLE,102881607,10152010,1280 PEACHTREE ST NE,502,Midtown,E,33.78934,-84.38535
LARCENY-FROM VEHICLE,102882447,10152010,1811 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80461,-84.36712
AGG ASSAULT,102882546,10152010,2793 GRAND AVE SW,311,Hammond Park,X,33.67877,-84.4008
AUTO THEFT,102880845,10152010,48 PEACHTREE AVE NE,206,Garden Hills,B,33.83489,-84.38128
LARCENY-NON VEHICLE,102880910,10152010,4339 GARMON RD NW,202,Mt. Paran/Northside,A,33.87269,-84.42658
BURGLARY-NONRES,102870076,10142010,2141 JONESBORO RD SE,310,Lakewood,Z,33.6955,-84.36896
ROBBERY-PEDESTRIAN,102870100,10142010,1284 LOCKWOOD DR SW,403,Venetian Hills,S,33.72017,-84.43849
LARCENY-NON VEHICLE,102870784,10142010,2986 DEVONSHIRE PL NW,201,Westminster/Milmar,C,33.837,-84.42267
RAPE,102870789,10142010,1763 PIEDMONT AVE NE,213,Morningside/Lenox Park,F,33.80343,-84.36706
LARCENY-NON VEHICLE,102871471,10142010,104 BURBANK DR SW,104,Mozley Park,K,33.75192,-84.42831
BURGLARY-RESIDENCE,102871474,10142010,857 JOSEPH E BOONE BLVD NW,103,English Avenue,L,33.76364,-84.41551
BURGLARY-RESIDENCE,102872135,10142010,2149 ABNER PL NW,110,Carver Hills,G,33.80113,-84.45815
BURGLARY-RESIDENCE,102872138,10142010,2901 MACON DR SW,312,Glenrose Heights,Z,33.67561,-84.38909
BURGLARY-RESIDENCE,102861554,10132010,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
LARCENY-NON VEHICLE,102861611,10132010,2685 METROPOLITAN PKWY SW,309,Perkerson,X,33.68274,-84.40902
LARCENY-NON VEHICLE,102862167,10132010,3390 FAIRBURN RD. SW,414,Huntington,P,33.66257,-84.52847
LARCENY-FROM VEHICLE,102862168,10132010,668 GREENSFERRY AVE SW,101,Atlanta University Center,T,33.74688,-84.41003
LARCENY-NON VEHICLE,102860717,10132010,50 MT. ZION RD,312,Glenrose Heights,Z,33.67273,-84.39067
BURGLARY-RESIDENCE,102860788,10132010,1829 KING GEORGE LN SW,412,Kings Forest,P,33.70477,-84.5156
AUTO THEFT,102851154,10122010,749 JEFFERSON AVE,309,Perkerson,X,33.68582,-84.41351
LARCENY-NON VEHICLE,102851174,10122010,675 W PEACHTREE ST NE,505,Midtown,E,33.773,-84.38723
LARCENY-FROM VEHICLE,102851900,10122010,15TH ST NE / PIEDMONT AVE NE,502,,E,33.7882,-84.37753
BURGLARY-RESIDENCE,102851909,10122010,406 LINDSEY DR SE,310,Lakewood,Z,33.69489,-84.37574
BURGLARY-RESIDENCE,102850196,10122010,2640 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75381,-84.47425
BURGLARY-NONRES,102850210,10122010,1339 MARIETTA BLVD NW,203,Blandtown,D,33.79218,-84.43022
AUTO THEFT,102850810,10122010,380 MARTIN ST SE,605,Capitol Gateway,V,33.744,-84.38361
BURGLARY-RESIDENCE,102850812,10122010,3000 STONE HOGAN CONN SW,411,Greenbriar,R,33.67424,-84.49697
AUTO THEFT,102840106,10112010,2000 MONROE PL NE,212,Piedmont Heights,F,33.8103,-84.37025
LARCENY-NON VEHICLE,102701127,10112010,296 NORTHSIDE DR SW,507,Downtown,M,33.76247,-84.40261
BURGLARY-RESIDENCE,102840732,10112010,364 BROOKS AVE SW,405,Florida Heights,I,33.74575,-84.45861
AUTO THEFT,102840733,10112010,1877 SUMTER ST,203,Bolton,D,33.81499,-84.44988
LARCENY-NON VEHICLE,102841351,10112010,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
BURGLARY-RESIDENCE,102841355,10112010,93 CLIFTON ST SE,610,Kirkwood,O,33.75075,-84.33205
LARCENY-FROM VEHICLE,102842022,10112010,816 HANK AARON DR SE,304,Summerhill,V,33.73241,-84.38745
AUTO THEFT,102842042,10112010,38 FAIRBURN RD SW,407,Adamsville,H,33.7572,-84.50487
LARCENY-FROM VEHICLE,102831040,10102010,I-285 NB EXPY SW / ARTHUR LANGFORD EB PKWY SW,411,Greenbriar,R,33.69012,-84.49993
LARCENY-FROM VEHICLE,102831048,10102010,888 RALPH DAVID ABERNATHY BLVD.,401,West End,T,33.738,-84.41691
LARCENY-NON VEHICLE,102830929,10102010,1065 PEACHTREE ST NE,503,Midtown,E,33.78363,-84.38295
BURGLARY-RESIDENCE,102830936,10102010,3501 OAKSHIRE WAY SE,313,South River Gardens,Z,33.65518,-84.35555
LARCENY-FROM VEHICLE,102830709,10102010,AUBURN AVE NE / FORT ST NE,604,Sweet Auburn,M,33.75552,-84.37797
LARCENY-FROM VEHICLE,102830710,10102010,374 CLEVELAND AVE SW      ,311,Hammond Park,X,33.68076,-84.40126
LARCENY-FROM VEHICLE,102820827,10092010,1756 ELLEN ST NW,203,Hills Park,D,33.80331,-84.44552
LARCENY-FROM VEHICLE,102820851,10092010,892 MURPHY AVE SW,301,Adair Park,V,33.73054,-84.41401
BURGLARY-RESIDENCE,102821668,10092010,1401 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.77141,-84.43377
LARCENY-FROM VEHICLE,102821695,10092010,2277 PEACHTREE RD NE,211,,E,33.81595,-84.39051
ROBBERY-PEDESTRIAN,102811408,10082010,3000 CONTINENTAL COLONY PKWY SW,411,Greenbriar,R,33.68352,-84.4915
LARCENY-FROM VEHICLE,102811426,10082010,2525 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.824,-84.36521
LARCENY-FROM VEHICLE,102812382,10082010,300 OAKLAND AVE SE,605,Grant Park,W,33.74635,-84.37476
LARCENY-FROM VEHICLE,102812414,10082010,2565 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82494,-84.36708
AGG ASSAULT,102810767,10082010,330 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.7051,-84.35685
LARCENY-FROM VEHICLE,102810808,10082010,2810 REGINA DR NW,109,Center Hill,J,33.7772,-84.47324
LARCENY-FROM VEHICLE,102800772,10072010,48 MOURY AVE SE,305,South Atlanta,Y,33.71266,-84.385
LARCENY-FROM VEHICLE,102800797,10072010,2 COLLIER RD NW,207,Ardmore,E,33.8069,-84.39488
BURGLARY-RESIDENCE,102801507,10072010,707 ALINE DR NW,112,Collier Heights,I,33.7746,-84.48874
ROBBERY-PEDESTRIAN,102801510,10072010,319 LINCOLN ST SW,307,Joyland,Y,33.71324,-84.39937
LARCENY-FROM VEHICLE,102802494,10072010,2285 PEACHTREE RD,211,,E,33.81637,-84.38954
BURGLARY-RESIDENCE,102802496,10072010,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968
BURGLARY-NONRES,102790970,10062010,2440 BOLTON RD NW,201,,C,33.82115,-84.45357
LARCENY-NON VEHICLE,102790972,10062010,256 CLIFTON ST SE,610,Kirkwood,O,33.74598,-84.33114
BURGLARY-RESIDENCE,102791848,10062010,1385 NASH RD NW,114,English Park,G,33.7927,-84.49004
BURGLARY-RESIDENCE,102791867,10062010,178 MOURY AVE SW,305,The Villages at Carver,Y,33.71347,-84.39079
LARCENY-NON VEHICLE,102780192,10052010,387 HILL ST SE,605,Grant Park,W,33.74436,-84.37974
AGG ASSAULT,102780226,10052010,633 CASANOVA ST SE,607,Benteen Park,W,33.71577,-84.36744
BURGLARY-NONRES,102780860,10052010,1576 JOSEPH E. BOONE BLVD NW ,105,West Lake,J,33.76331,-84.43914
BURGLARY-RESIDENCE,102780861,10052010,2657 PEYTON RD NW,203,Riverside,D,33.80823,-84.47491
LARCENY-NON VEHICLE,102781669,10052010,3227 W SHADOWLAWN AVE NE,208,Buckhead Forest,B,33.84376,-84.37496
LARCENY-FROM VEHICLE,102781684,10052010,21 ELLIS ST,510,Downtown,M,33.75833,-84.38681
AGG ASSAULT,102782330,10052010,615 COMMERCIAL AVE NW,109,Center Hill,J,33.7721,-84.47109
LARCENY-FROM VEHICLE,102782338,10052010,470 FLATSHOALS AVE,612,East Atlanta,W,33.74128,-84.34622
AUTO THEFT,102771143,10042010,343 JOSEPH E LOWERY BLVD SW,104,Ashview Heights,T,33.74569,-84.41786
LARCENY-NON VEHICLE,102771195,10042010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
AGG ASSAULT,102771962,10042010,305 JOSEPH E LOWERY BLVD NW,102,Vine City,L,33.763,-84.41736
LARCENY-FROM VEHICLE,102771976,10042010,2255 PEACHTREE RD NE,211,,E,33.81563,-84.39093
AUTO THEFT,102752439,10032010,3398  PIEDMONT RD,208,Buckhead Forest,B,33.84712,-84.37385
LARCENY-FROM VEHICLE,102760006,10032010,1132 TECHWOOD DR NW,501,Home Park,E,33.7855,-84.39273
LARCENY-FROM VEHICLE,102760961,10032010,117 ARCADIA CIR NW,105,Hunter Hills,K,33.75859,-84.4274
LARCENY-FROM VEHICLE,102761022,10032010,40 PEACHTREE VALLEY RD NE,207,,E,33.81096,-84.39145
LARCENY-NON VEHICLE,102761635,10032010,452 MCAFEE ST NW,504,Downtown,M,33.76569,-84.39446
AUTO THEFT,102761636,10032010,914 COLLIER RD NW,205,Wildwood (NPU-C),C,33.80978,-84.41695
LARCENY-FROM VEHICLE,102751994,10022010,518 BECKWITH CT SW,101,Atlanta University Center,T,33.75194,-84.40489
LARCENY-FROM VEHICLE,102752013,10022010,349 DECATUR ST SE,604,Sweet Auburn,M,33.74993,-84.37706
BURGLARY-RESIDENCE,102750367,10022010,2700 COUNTY LINE RD SW,413,Wildwood Forest,P,33.68147,-84.53718
LARCENY-NON VEHICLE,102750369,10022010,1175 PEACHTREE ST NE,502,Midtown,E,33.78751,-84.38263
LARCENY-FROM VEHICLE,102751066,10022010,837 BERNE ST SE,605,Grant Park,W,33.73636,-84.3601
LARCENY-FROM VEHICLE,102751092,10022010,1206 METROPOLITAN AVE SE,612,East Atlanta,W,33.7419,-84.34814
LARCENY-FROM VEHICLE,102742541,10012010,475 MORELAND AVE SE,606,Ormewood Park,W,33.74112,-84.34961
BURGLARY-RESIDENCE,102742545,10012010,1809 KING ALFRED DR SW,412,Kings Forest,P,33.70533,-84.51296
BURGLARY-NONRES,102741078,10012010,3378 GREENBRIAR PKWY,413,,P,33.68299,-84.50129
BURGLARY-RESIDENCE,102741128,10012010,2446 BRANTLEY ST NW,203,Riverside,D,33.81091,-84.46841
LARCENY-NON VEHICLE,102741771,10012010,590 CASCADE AVE SW,402,West End,T,33.73812,-84.43276
BURGLARY-RESIDENCE,102741772,10012010,1232 SPRING PARK DR SW,406,Audobon Forest,I,33.72235,-84.47303
BURGLARY-RESIDENCE,113040948,10312011,132 ADAIR AVE SE,307,Lakewood Heights,Y,33.70639,-84.38389
LARCENY-NON VEHICLE,113040949,10312011,500 BISHOP ST NW,207,Loring Heights,E,33.7918,-84.40572
BURGLARY-RESIDENCE,113041478,10312011,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
BURGLARY-RESIDENCE,113041489,10312011,508 GLENWOOD PL SE,606,Ormewood Park,W,33.74034,-84.35506
AUTO THEFT,113042007,10312011,1270 W PEACHTREE ST,502,Midtown,E,33.79251,-84.38638
BURGLARY-RESIDENCE,113042032,10312011,415 ARMOUR DR NE,212,,F,33.81267,-84.37412
AUTO THEFT,113030651,10302011,1185 COLLIER RD NW,204,,C,33.81136,-84.4253
AUTO THEFT,113030694,10302011,3494 MEADOWRIDGE DR SW,414,Brentwood,P,33.67313,-84.50287
LARCENY-NON VEHICLE,113030926,10302011,3232 PEACHTREE RD NE,208,Buckhead Forest,B,33.84413,-84.37409
LARCENY-NON VEHICLE,113030928,10302011,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
BURGLARY-RESIDENCE,113031610,10302011,2140 BURROUGHS AVE SE,310,Lakewood,Z,33.69581,-84.37093
AGG ASSAULT,113031641,10302011,2500 CENTER ST NW,113,Carey Park,G,33.79092,-84.47306
AGG ASSAULT,113022144,10292011,1671 NEKOMA ST NW,107,Grove Park,J,33.76704,-84.44248
LARCENY-FROM VEHICLE,113022151,10292011,1991 DELOWE DR SW,410,Campbellton Road,R,33.70103,-84.45746
AGG ASSAULT,113020955,10292011,338 FLETCHER ST SW ,302,Pittsburgh,V,33.72568,-84.39924
BURGLARY-RESIDENCE,113020981,10292011,85 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67269,-84.38678
BURGLARY-RESIDENCE,113010277,10282011,1308 ELIZABETH AVE SW,403,Venetian Hills,S,33.719,-84.43529
LARCENY-NON VEHICLE,113010368,10282011,320 FAIRBURN RD SW,407,Fairburn Mays,H,33.7451,-84.50858
BURGLARY-RESIDENCE,113011113,10282011,4 WADLEY ST NW,108,Dixie Hills,J,33.75251,-84.45832
LARCENY-NON VEHICLE,113011171,10282011,1225 CAROLINE ST,609,Edgewood,O,33.75605,-84.34813
LARCENY-FROM VEHICLE,113011851,10282011,194 ROACH ST SW,101,The Villages at Castleberry H,T,33.74914,-84.40966
LARCENY-FROM VEHICLE,113011873,10282011,2975 HEADLAND DR SW,411,Greenbriar,R,33.69168,-84.4872
LARCENY-NON VEHICLE,113000357,10272011,1616 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79884,-84.36815
AUTO THEFT,113000383,10272011,3540 N CAMP CREEK PKWY SW,414,,P,33.67051,-84.50299
AUTO THEFT,113001145,10272011,537 OLIVER ST NW,103,English Avenue,L,33.76944,-84.41523
LARCENY-FROM VEHICLE,113001165,10272011,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,113001715,10272011,3393 PEACHTREE RD NE,210,Lenox,B,33.84676,-84.36212
LARCENY-NON VEHICLE,113001745,10272011,1 WALL ST SE,511,Downtown,M,33.75371,-84.39009
BURGLARY-RESIDENCE,112991576,10262011,2275 POLAR ROCK AVE SW,310,Polar Rock,Z,33.69234,-84.39628
AGG ASSAULT,112991608,10262011,902 BOLTON RD NW,114,Bankhead/Bolton,H,33.77967,-84.4991
AGG ASSAULT,112992349,10262011,86 ROCKMART DR NW,105,Hunter Hills,K,33.75738,-84.42951
ROBBERY-PEDESTRIAN,112992403,10262011,552 OAKSIDE DR SW,407,Wisteria Gardens,H,33.75598,-84.51212
ROBBERY-PEDESTRIAN,112990937,10262011,3202 MARTIN L KING JR DR SW,406,,I,33.75176,-84.49182
BURGLARY-RESIDENCE,112990972,10262011,962 SIMS ST SW,302,Pittsburgh,V,33.72864,-84.40307
LARCENY-NON VEHICLE,112980517,10252011,1627 JOBETH AVE SE,612,East Atlanta,W,33.73289,-84.33473
LARCENY-NON VEHICLE,112980603,10252011,4440 LOVERIDGE DR SW,413,Elmco Estates,P,33.69117,-84.53306
BURGLARY-RESIDENCE,112981196,10252011,739 BONAVENTURE AVE NE,601,Virginia Highland,F,33.77478,-84.36086
AGG ASSAULT,112981205,10252011,410 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.7061,-84.35817
LARCENY-NON VEHICLE,112981740,10252011,4304 NOTTING HILL DR SW,413,Arlington Estates,P,33.69498,-84.53492
LARCENY-FROM VEHICLE,112981766,10252011,2476 SANTA ROSA DR SW,413,Arlington Estates,P,33.68794,-84.54065
LARCENY-NON VEHICLE,112971043,10242011,683 JOSEPH E LOWERY BLVD SW ;BIG BEAR,401,West End,T,33.73646,-84.41838
BURGLARY-NONRES,112971048,10242011,1975 ALISON CT SW,410,Campbellton Road,R,33.70134,-84.45343
LARCENY-NON VEHICLE,112971574,10242011,236 AUBURN AVE NE,510,Downtown,M,33.75562,-84.37991
