crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
LARCENY-FROM VEHICLE,102861832,10132010,800 HALL ST NW,109,Center Hill,J,33.77693,-84.46616
ROBBERY-PEDESTRIAN,102862302,10132010,1360 SHARON ST NW,105,Hunter Hills,K,33.75453,-84.4318
LARCENY-NON VEHICLE,102861014,10132010,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
LARCENY-FROM VEHICLE,102851277,10122010,PEACHTREE ST NE / 3RD ST NE,505,Midtown,E,33.77368,-84.38477
LARCENY-FROM VEHICLE,102852007,10122010,61 ELLIOTT ST SW,507,Castleberry Hill,M,33.75299,-84.39847
BURGLARY-RESIDENCE,102850394,10122010,1095 WHITE OAK AVE SW,402,Oakland City,S,33.7258,-84.42324
LARCENY-FROM VEHICLE,102850931,10122010,755 HANK AARON DR SW @TURNER FIELD/BROWN LOT,304,Summerhill,V,33.73624,-84.389
LARCENY-NON VEHICLE,102840323,10112010,180 PONCE DE LEON,505,Midtown,E,33.77285,-84.38149
LARCENY-FROM VEHICLE,102840931,10112010,1254 MURPHY AVE SW ,301,Capitol View,X,33.72078,-84.42298
LARCENY-NON VEHICLE,102841451,10112010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
ROBBERY-PEDESTRIAN,102842136,10112010,811 GREENWOOD AVE NE,601,Virginia Highland,F,33.7764,-84.36084
LARCENY-FROM VEHICLE,102831162,10102010,3365 PIEDMONT RD NE,208,North Buckhead,B,33.84709,-84.37295
BURGLARY-RESIDENCE,102830995,10102010,1332 BENTEEN WAY SE,607,Benteen Park,W,33.71927,-84.36635
AGG ASSAULT,102820174,10092010,2801 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70717,-84.4553
LARCENY-FROM VEHICLE,102821025,10092010,15 PEACHTREE ST SW,511,Downtown,M,33.75328,-84.38948
AGG ASSAULT,102822007,10092010,2349 OMAHA RD SW,413,Arlington Estates,P,33.69139,-84.53809
LARCENY-FROM VEHICLE,102811580,10082010,1387 SUMMER LANE DR SE,607,Custer/McDonough/Guice,W,33.7157,-84.35192
BURGLARY-RESIDENCE,102810934,10082010,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
BURGLARY-NONRES,102800380,10072010,185 MONTAG CIR,602,Inman Park,N,33.76074,-84.36193
BURGLARY-RESIDENCE,102801044,10072010,25 BRADLEY ST SE,604,Old Fourth Ward,M,33.75351,-84.36894
BURGLARY-RESIDENCE,102801755,10072010,1700 NORTHSIDE DR NW,207,Berkeley Park,D,33.80121,-84.40791
BURGLARY-RESIDENCE,102790112,10062010,960 JETT STREET,106,Bankhead,K,33.76693,-84.41901
LARCENY-NON VEHICLE,102791128,10062010,1615 N PELHAM RD NE,213,Morningside/Lenox Park,F,33.79858,-84.3589
AGG ASSAULT,102791991,10062010,256 CLIFTON ST SE @CRIM HIGH SCHOOL,610,Kirkwood,O,33.74598,-84.33114
LARCENY-NON VEHICLE,102780436,10052010,1582 BENJAMIN W BICKERS DR SE,305,South Atlanta,Y,33.71156,-84.388
LARCENY-NON VEHICLE,102781014,10052010,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
LARCENY-NON VEHICLE,102781884,10052010,PONCE DE LEON AVE NE / PARKWAY DR NE,506,Midtown,E,33.77315,-84.3728
AUTO THEFT,102772188,10042010,1944 PIEDMONT CIR,212,Piedmont Heights,F,33.81069,-84.36785
AUTO THEFT,102771395,10042010,200 MEMORIAL DR SW,512,Downtown,M,33.74656,-84.39403
LARCENY-FROM VEHICLE,102770291,10042010,2060 ALISON CT,410,Campbellton Road,R,33.70062,-84.45594
AGG ASSAULT,102760147,10032010,810 WARNER ST SW,301,Oakland City,S,33.72418,-84.41454
AUTO THEFT,102761114,10032010,898 MCDANIEL ST SW,302,Pittsburgh,V,33.73041,-84.40144
ROBBERY-PEDESTRIAN,102761891,10032010,821 GREENHAVEN DR SE,611,The Villages at East Lake,O,33.74149,-84.31194
LARCENY-NON VEHICLE,102752190,10022010,1700 HOWELL MILL RD NW,204,Underwood Hills,D,33.80076,-84.41623
LARCENY-FROM VEHICLE,102750629,10022010,180 JACKSON ST NE,604,Sweet Auburn,M,33.7593,-84.37503
AUTO THEFT,102751497,10022010,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593
ROBBERY-RESIDENCE,102742713,10012010,200 PEYTON PL SW,405,Harland Terrace,I,33.7499,-84.47534
LARCENY-FROM VEHICLE,102741304,10012010,161 CARTER AVE SW.,611,East Lake,O,33.7482,-84.30542
LARCENY-NON VEHICLE,113040232,10312011,1184 SPRING ST NW,502,Midtown,E,33.78697,-84.38959
LARCENY-NON VEHICLE,113041112,10312011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
AUTO THEFT,113041629,10312011,201 COURTLAND ST NE,509,Downtown,M,33.75993,-84.38395
LARCENY-FROM VEHICLE,113042136,10312011,850 OAK ST SW @WEST END MALL,401,West End,T,33.74053,-84.41671
AUTO THEFT,113030825,10302011,626 DEKALB AVE SE,604,Old Fourth Ward,M,33.75283,-84.36687
BURGLARY-RESIDENCE,113031040,10302011,539 CAIRO ST NW,106,Bankhead,K,33.76954,-84.41945
LARCENY-FROM VEHICLE,113022346,10292011,2 FULTON ST SW,304,Summerhill,V,33.74178,-84.38823
AUTO THEFT,113020246,10292011,547 CHEROKEE AVE SE,605,Grant Park,W,33.73966,-84.37398
LARCENY-FROM VEHICLE,113021120,10292011,2275 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76632,-84.46151
LARCENY-FROM VEHICLE,113010602,10282011,1093 WEST AVE SW,302,Pittsburgh,V,33.72494,-84.39593
BURGLARY-NONRES,113011329,10282011,684 LAW ST NW,106,Bankhead,K,33.7735,-84.42432
AUTO THEFT,113012068,10282011,94 PEACHTREE CENTER AVE NE,510,Downtown,M,33.757,-84.38621
LARCENY-NON VEHICLE,113000536,10272011,545 BURROUGHS ST SE,305,Chosewood Park,Y,33.71767,-84.36999
LARCENY-NON VEHICLE,113001268,10272011,375 18TH ST NW,501,Atlantic Station,E,33.79163,-84.40099
BURGLARY-NONRES,113002135,10272011,375 LUCKIE ST NW,504,Downtown,M,33.76494,-84.39578
ROBBERY-COMMERCIAL,112991749,10262011,2310 MARTIN L KING JR DR SW,405,Florida Heights,I,33.75121,-84.46544
BURGLARY-RESIDENCE,112990380,10262011,1483 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71097,-84.39789
LARCENY-FROM VEHICLE,112991127,10262011,1935 ALISON CT SW,410,Fort Valley,R,33.70055,-84.45149
LARCENY-NON VEHICLE,112980785,10252011,476 BLAKE AVE SE,612,East Atlanta,W,33.74098,-84.33809
ROBBERY-PEDESTRIAN,112981304,10252011,4100 BAKERS FERRY RD SW ,407,Baker Hills,H,33.75451,-84.52178
LARCENY-FROM VEHICLE,112982111,10252011,482 EDGEWOOD AVE NE,604,Old Fourth Ward,M,33.75447,-84.37183
LARCENY-FROM VEHICLE,112971121,10242011,265 PONCE DE LEON AVE NE,505,Midtown,E,33.77206,-84.37869
LARCENY-FROM VEHICLE,112971654,10242011,1982 LOIS PL NW,110,Grove Park,J,33.78399,-84.45335
LARCENY-NON VEHICLE,112970741,10242011,242 FORSYTH ST SW,512,Downtown,M,33.74799,-84.39704
AUTO THEFT,112960045,10232011,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65806,-84.51051
LARCENY-FROM VEHICLE,112960819,10232011,130 W PACES FERRY RD NW,206,Peachtree Heights West,B,33.84192,-84.38627
LARCENY-FROM VEHICLE,112961321,10232011,790 BERNE ST SE,605,Grant Park,W,33.73663,-84.36166
BURGLARY-RESIDENCE,112951979,10222011,894 BRIARCLIFF TER NE,601,Virginia Highland,F,33.77905,-84.35035
LARCENY-FROM VEHICLE,112951287,10222011,950 W PEACHTREE ST NW,503,Midtown,E,33.7805,-84.38752
LARCENY-FROM VEHICLE,112950265,10222011,188 12TH ST NE,503,Midtown,E,33.78439,-84.3812
LARCENY-FROM VEHICLE,112943004,10212011,255 COURTLAND ST NE,509,Downtown,M,33.76157,-84.38314
LARCENY-NON VEHICLE,112941128,10212011,2339 ABNER PL NW,110,Carver Hills,G,33.80221,-84.46448
LARCENY-NON VEHICLE,112942167,10212011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,112931202,10202011,4786 APACHE TRL SW,413,Arlington Estates,P,33.68563,-84.54509
BURGLARY-RESIDENCE,112930263,10202011,1371 KIMBERLY WAY SW,412,Ashley Courts,P,33.71771,-84.52315
ROBBERY-PEDESTRIAN,112932580,10202011,2453 CORONET WAY NW,201,,C,33.82117,-84.44793
LARCENY-NON VEHICLE,112921698,10192011,2886 MEMORIAL DR SE,611,East Lake,O,33.74741,-84.29245
LARCENY-FROM VEHICLE,112922429,10192011,1374 WEST PEACHTREE ST,502,Midtown,E,33.79184,-84.38777
BURGLARY-RESIDENCE,112920733,10192011,480 THOMASVILLE BLVD SE,308,Thomasville Heights,Z,33.70596,-84.35986
AUTO THEFT,112911070,10182011,2500 CENTER ST NW,113,Carey Park,G,33.78999,-84.47156
AGG ASSAULT,112911593,10182011,183 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67268,-84.38507
BURGLARY-NONRES,112912506,10182011,1598 DONALD LEE HOLLOWELL PKWY NW,107,Grove Park,J,33.77167,-84.4406
LARCENY-FROM VEHICLE,112902692,10172011,448 MORELAND AVE NE,602,Inman Park,N,33.76654,-84.34916
LARCENY-NON VEHICLE,112900951,10172011,262 DANIEL AVE SE,611,East Lake,O,33.74565,-84.29898
BURGLARY-RESIDENCE,112901712,10172011,3783 HOGAN RD SW,414,Deerwood,P,33.67336,-84.51231
LARCENY-FROM VEHICLE,112890397,10162011,340 AUBURN AVE NE,604,Sweet Auburn,M,33.75565,-84.3764
AUTO THEFT,112891324,10162011,WICHITA DR SW / WILLOW TRL SW,408,Venetian Hills,S,33.72093,-84.43985
LARCENY-FROM VEHICLE,112898018,10162011,1 HARTSFIELD CTR PKWY,701,,X,33.65369,-84.42723
LARCENY-NON VEHICLE,112882629,10152011,2125 JOSEPH E BOONE BLVD NW,108,Center Hill,J,33.76479,-84.4579
BURGLARY-NONRES,112880942,10152011,2108 BOLTON DR NW,204,Bolton,D,33.81487,-84.44024
HOMICIDE,112881841067,10152011,842 MARTIN L KING JR DR SW,101,Atlanta University Center,T,33.75461,-84.4155
LARCENY-NON VEHICLE,112871363,10142011,195 FAIRBURN RD NW,111,Adamsville,H,33.76038,-84.50279
AGG ASSAULT,112872779,10142011,453 FORMWALT ST SW,303,Mechanicsville,V,33.74247,-84.39583
LARCENY-NON VEHICLE,112860898,10132011,1316 LAKEWOOD AVE SE;,305,South Atlanta,Y,33.71876,-84.38181
ROBBERY-PEDESTRIAN,112861607,10132011,15 PEACHTREE ST SW,511,Downtown,M,33.75369,-84.39043
LARCENY-NON VEHICLE,112862281,10132011,1572 HARDEE ST NE,609,Edgewood,O,33.75546,-84.33644
AUTO THEFT,112850856,10122011,2959 FORREST HILLS DR SW,311,Hammond Park,X,33.67403,-84.3995
BURGLARY-RESIDENCE,112851473,10122011,3282 ANNELAINE DR SW,406,West Manor,I,33.73568,-84.49646
LARCENY-FROM VEHICLE,112852140,10122011,931 MONROE DR NE,506,Midtown,E,33.77973,-84.3676
LARCENY-NON VEHICLE,112841361,10112011,197 WILBUR AVE SE,606,Reynoldstown,N,33.74861,-84.35316
BURGLARY-RESIDENCE,112842088,10112011,544 HOLDERNESS ST SW,401,West End,T,33.74032,-84.42708
LARCENY-NON VEHICLE,112840736,10112011,1398 WICHITA DR SW,408,Venetian Hills,S,33.7172,-84.44187
AUTO THEFT,112830215,10102011,100 10TH ST NW,503,Midtown,E,33.78143,-84.39037
LARCENY-FROM VEHICLE,112831017,10102011,1127 HILBURN DR SE,612,East Atlanta,W,33.7251,-84.32735
AUTO THEFT,112831613,10102011,1225 DONALD LEE HOLLOWELL PKWY NW,106,,J,33.77192,-84.42763
LARCENY-NON VEHICLE,112832138,10102011,399 BRENTWOOD DR NE,206,Garden Hills,B,33.83128,-84.3747
BURGLARY-RESIDENCE,112821345,10092011,866 PARSONS ST SW,101,Atlanta University Center,T,33.75064,-84.41594
BURGLARY-RESIDENCE,112820116,10092011,2171 WORTHEM AVE SW,406,Cascade Avenue/Road,S,33.72585,-84.46172
LARCENY-NON VEHICLE,112820996,10092011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
LARCENY-FROM VEHICLE,112812159,10082011,390 WILLIAMS ST NW,504,Downtown,M,33.76521,-84.39044
AUTO THEFT,112811418,10082011,1917 PRYOR RD SW,307,Lakewood Heights,Y,33.70213,-84.39915
ROBBERY-RESIDENCE,112810035,10082011,946 MYRTLE ST NE,503,Midtown,E,33.78027,-84.37957
LARCENY-FROM VEHICLE,112801057,10072011,130 JOSEPH E LOWERY BLVD SW,101,Atlanta University Center,T,33.75123,-84.41742
LARCENY-NON VEHICLE,112801861,10072011,3535 PEACHTREE RD NE,210,Lenox,B,33.85182,-84.3595
LARCENY-NON VEHICLE,112802614,10072011,961 CONFEDERATE CT SE,607,Ormewood Park,W,33.72854,-84.36218
LARCENY-NON VEHICLE,112791863,10062011,1704 SANDTOWN RD SW,408,Venetian Hills,S,33.717,-84.44449
LARCENY-FROM VEHICLE,112792777,10062011,3500 PEACHTREE RD NE @PHIPPS PLAZA,208,North Buckhead,B,33.85252,-84.36116
AGG ASSAULT,112791195,10062011,1266 ELIZABETH AVE SW,403,Venetian Hills,S,33.72047,-84.43529
LARCENY-NON VEHICLE,112781535,10052011,0 JOHN WESLEY DOBBS,510,Sweet Auburn,M,33.75768,-84.37851
BURGLARY-RESIDENCE,112781691,10052011,839 ORMEWOOD TER SE,607,Ormewood Park,W,33.73218,-84.35886
BURGLARY-RESIDENCE,112782692,10052011,1195 MILTON TER SE,305,Chosewood Park,Y,33.72186,-84.38105
LARCENY-NON VEHICLE,112771395,10042011,1275 CAROLINE ST NE,609,Edgewood,O,33.75674,-84.34619
LARCENY-NON VEHICLE,112772420,10042011,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
ROBBERY-PEDESTRIAN,112762662,10032011,232 FORSYTH ST SW,512,Downtown,M,33.74852,-84.39636
BURGLARY-NONRES,112761205,10032011,2770 CAMPBELLTON RD SW,410,Campbellton Road,R,33.70027,-84.47905
ROBBERY-PEDESTRIAN,112761983,10032011,848 OGLETHORPE AVE SW,401,West End,T,33.73545,-84.41562
HOMICIDE,112742281063,10032011,1033 HOLLYWOOD RD NW,110,Almond Park,G,33.78308,-84.45882
LARCENY-FROM VEHICLE,112750542,10022011,928 IMAGE AVE NW,501,Home Park,E,33.78072,-84.40995
BURGLARY-RESIDENCE,112751594,10022011,2842 GRAND AVE SW,311,Hammond Park,X,33.6773,-84.40119
BURGLARY-RESIDENCE,112742179,10012011,3804 MARTIN L KING JR DR SW,114,Old Gordon,H,33.76797,-84.51322
LARCENY-NON VEHICLE,112740840,10012011,1925 SYLVAN RIDGE DR SW,306,Sylvan Hills,X,33.70217,-84.42003
LARCENY-NON VEHICLE,123050835,10312012,1783 JOHNSON RD NW,110,Rockdale,G,33.78541,-84.44539
LARCENY-NON VEHICLE,123051908,10312012,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482
LARCENY-FROM VEHICLE,123052687,10312012,1061 PONCE DE LEON AVE NE,602,Poncey-Highland,N,33.77374,-84.35284
LARCENY-FROM VEHICLE,123040468,10302012,1454 NORTHSIDE DR NW,207,Berkeley Park,D,33.79421,-84.40848
BURGLARY-RESIDENCE,123041463,10302012,2780 EMERALD CT SW,405,Harland Terrace,I,33.75142,-84.47977
AUTO THEFT,123042330,10302012,3323 WARD DR SW,312,Glenrose Heights,Z,33.66699,-84.39057
BURGLARY-NONRES,123030707,10292012,1314 CHATTAHOOCHEE AVE NW,203,Hills Park,D,33.80135,-84.43096
AUTO THEFT,123031470,10292012,736 PONCE DE LEON AVE NE,601,Virginia Highland,F,33.77386,-84.3631
LARCENY-FROM VEHICLE,123021240,10282012,383 PAINES AVE NW,103,English Avenue,L,33.76511,-84.41449
AGG ASSAULT,123021959,10282012,3815 MARTIN L KING JR DR NW,114,Old Gordon,H,33.76867,-84.51363
LARCENY-FROM VEHICLE,123020774,10282012,2423 MARTIN L KING JR DR NW,108,Florida Heights,I,33.75183,-84.46623
AUTO THEFT,123010748,10272012,642 DARLINGTON RD NE,211,Peachtree Park,B,33.83265,-84.36645
LARCENY-NON VEHICLE,123011872,10272012,1943 PEACHTREE RD NE,207,Brookwood Hills,E,33.80799,-84.39355
AGG ASSAULT,123012775,10272012,514 FLAT SHOALS AVE SE,612,East Atlanta,W,33.74034,-84.34521
BURGLARY-NONRES,123000960,10262012,442 SCHOOL DR SE,312,Orchard Knob,Z,33.67245,-84.37509
AUTO THEFT,123001885,10262012,428 CONNELL AVE SW,309,Perkerson,X,33.68274,-84.40341
LARCENY-NON VEHICLE,123002833,10262012,2371 GLENWOOD AVE SE,611,East Lake,O,33.73966,-84.30934
BURGLARY-RESIDENCE,122991263,10252012,1212 JAMES JACKSON PKWY NW,113,Monroe Heights,G,33.79333,-84.47416
LARCENY-FROM VEHICLE,122992014,10252012,4469 STELLA DR,208,Chastain Park,A,33.87786,-84.39634
AUTO THEFT,122992659,10252012,1745 SANDTOWN RD SW,408,Venetian Hills,S,33.71785,-84.44552
LARCENY-NON VEHICLE,122981263,10242012,3772 CAMPBELLTON RD SW,413,,P,33.69032,-84.51228
LARCENY-FROM VEHICLE,122982215,10242012,595 PIEDMONT AVE NE,603,Old Fourth Ward,M,33.77067,-84.38023
AGG ASSAULT,122972785,10232012,665 HANDLEY AVE SW,404,Westwood Terrace,I,33.737,-84.45648
AGG ASSAULT,122971198,10232012,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033
LARCENY-NON VEHICLE,122971992,10232012,3030 HEADLAND DR SW,411,Greenbriar,R,33.68841,-84.48742
ROBBERY-COMMERCIAL,122960909,10222012,1188 GLENWOOD AVE SE,612,East Atlanta,W,33.74027,-84.3485
LARCENY-FROM VEHICLE,122961525,10222012,75 MARTIN L KING JR DR SW,511,Downtown,M,33.75119,-84.38996
ROBBERY-PEDESTRIAN,122962464,10222012,432 JOSEPH E LOWERY NW,106,Bankhead,K,33.76652,-84.41759
LARCENY-NON VEHICLE,122950885,10212012,1255 ALLENE AVE SW,301,Capitol View,X,33.72066,-84.41311
BURGLARY-RESIDENCE,122951818,10212012,1768 BEECHWOOD BLVD SW,408,Venetian Hills,S,33.71292,-84.44588
LARCENY-FROM VEHICLE,122940590,10202012,955 JUNIPER ST NE ,503,Midtown,E,33.78063,-84.38207
LARCENY-FROM VEHICLE,122942014,10202012,360 MARIETTA ST NW,507,Downtown,M,33.76269,-84.39702
LARCENY-NON VEHICLE,122931030,10192012,2074 CHILDRESS DR SW,409,Southwest,R,33.69887,-84.48573
LARCENY-FROM VEHICLE,122931984,10192012,2809 PEACHTREE RD NE,206,Garden Hills,B,33.83157,-84.38498
BURGLARY-RESIDENCE,122922889,10182012,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671
LARCENY-NON VEHICLE,122922075,10182012,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-NON VEHICLE,122920847,10182012,2900 PEACHTREE RD NW,206,Peachtree Heights West,B,33.83399,-84.3841
BURGLARY-RESIDENCE,122910172,10172012,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294
LARCENY-FROM VEHICLE,122911317,10172012,655 HIGHLAND AVE,603,Old Fourth Ward,M,33.76094,-84.36599
ROBBERY-PEDESTRIAN,122912328,10172012,83 FITZGERALD ST SE,604,Sweet Auburn,M,33.75208,-84.37251
BURGLARY-RESIDENCE,122900142,10162012,272 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.76227,-84.41772
LARCENY-NON VEHICLE,122901065,10162012,2625 PIEDMONT RD NE,211,Lindbergh/Morosgo,B,33.82742,-84.36532
ROBBERY-COMMERCIAL,122902019,10162012,2456 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75166,-84.46789
AGG ASSAULT,122890154,10152012,1064 BIRCH ST SW,306,Sylvan Hills,X,33.70521,-84.4231
AUTO THEFT,122891253,10152012,1296 MURPHY AVE SW,301,Capitol View,X,33.71984,-84.42301
BURGLARY-RESIDENCE,122892520,10152012,573 LOVEJOY ST NW,504,Downtown,M,33.7672,-84.39283
AUTO THEFT,122880705,10142012,786 MAGNOLIA WAY,102,Vine City,L,33.75805,-84.41381
