crime,number,date,location,beat,neighbourhood,npu,latitude,longitude
AGG ASSAULT,102981066,10252010,2877 DONALD LEE HOLLOWELL PKWY. NW,113,Brookview Heights,G,33.78028,-84.48032
LARCENY-FROM VEHICLE,102972025,10242010,W PEACHTREE ST NW / 4TH ST NW,505,Midtown,E,33.77509,-84.38732
LARCENY-FROM VEHICLE,102971408,10242010,326 NELSON ST,507,Castleberry Hill,M,33.75132,-84.39905
ROBBERY-PEDESTRIAN,102970356,10242010,310 SPRINGDALE DR NE,211,Peachtree Hills,B,33.822,-84.37756
LARCENY-FROM VEHICLE,102971030,10242010,36 DANIEL ST SE,604,Old Fourth Ward,M,33.75339,-84.3708
ROBBERY-COMMERCIAL,102961362,10232010,1139 MORELAND AVE SE,607,Woodland Hills,W,33.72328,-84.34982
AUTO THEFT,102962110,10232010,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,411,Greenbriar,R,33.68845,-84.49328
BURGLARY-RESIDENCE,102960904,10232010,3776 N STRATFORD RD NE;,209,North Buckhead,B,33.85842,-84.3683
LARCENY-FROM VEHICLE,102950054,10222010,101 MARIETTA ST NW,508,Downtown,M,33.75708,-84.39185
BURGLARY-NONRES,102950996,10222010,570 GLENN ST SW,303,Pittsburgh,V,33.73809,-84.40656
LARCENY-NON VEHICLE,102951515,10222010,1300 JOSEPH E BOONE BLVD NW,105,Hunter Hills,K,33.76204,-84.43066
LARCENY-FROM VEHICLE,102952324,10222010,1715 HOWELL MILL RD NW,204,Berkeley Park,D,33.80089,-84.4157
BURGLARY-RESIDENCE,102940887,10212010,407 NEW JERSEY AVE,107,Grove Park,J,33.76638,-84.4557
BURGLARY-RESIDENCE,102941426,10212010,2129 BOLTON DR NW,204,Bolton,D,33.81567,-84.44088
ROBBERY-PEDESTRIAN,102942391,10212010,LENOX RD NE / PEACHTREE RD NE,210,Lenox,B,33.84922,-84.36056
BURGLARY-RESIDENCE,102931738,10202010,2572 LENOX RD NE,210,Pine Hills,B,33.82467,-84.35248
BURGLARY-RESIDENCE,102930157,10202010,1483 ARTHUR LANGFORD JR PL SW,307,Joyland,Y,33.71408,-84.39805
BURGLARY-NONRES,102931110,10202010,75 BENNETT ST NW,207,,C,33.81197,-84.39498
LARCENY-FROM VEHICLE,102912058,10192010,2140 PEACHTREE RD NE,207,,C,33.81301,-84.3938
LARCENY-NON VEHICLE,102921135,10192010,55 TRINITY AVE SW,512,Downtown,M,33.74746,-84.38937
LARCENY-NON VEHICLE,102921990,10192010,240 N HIGHLAND AVE NE,602,Inman Park,N,33.76248,-84.35969
LARCENY-FROM VEHICLE,102912106,10182010,3RD ST NE / PEACHTREE ST NE,505,Midtown,E,33.77368,-84.38477
ROBBERY-PEDESTRIAN,102911934,10182010,41 IRBY AVE NW,206,South Tuxedo Park,B,33.84152,-84.38026
BURGLARY-RESIDENCE,102911489,10182010,123 ATLANTA AVE SE,304,Peoplestown,V,33.73014,-84.38391
BURGLARY-NONRES,102910814,10182010,3181 DONALD LEE HOLLOWELL PKWY. NW,113,Brookview Heights,G,33.78652,-84.49013
LARCENY-FROM VEHICLE,102900074,10172010,942 PARSONS ST SW,104,Ashview Heights,T,33.75094,-84.41835
LARCENY-FROM VEHICLE,102900777,10172010,3495 BUCKHEAD LOOP NE,208,North Buckhead,B,33.85209,-84.3645
LARCENY-FROM VEHICLE,102901846,10172010,W PEACHTREE ST NE / PONCE DE LEON AVE NE,505,Midtown,E,33.77229,-84.38735
LARCENY-FROM VEHICLE,102891888,10162010,248 OAKLAND AVE SE @OAKLAND CEMETARY,605,Grant Park,W,33.7478,-84.37498
LARCENY-NON VEHICLE,102890580,10162010,1314 DONALD LEE HOLLOWELL PKWY NW,106,Bankhead,K,33.77152,-84.43098
BURGLARY-RESIDENCE,102881627,10152010,1684 LAURELWOOD DR SW,409,Adams Park,R,33.70925,-84.46686
ROBBERY-PEDESTRIAN,102882555,10152010,2524 MARTIN L KING JR DR SW,405,Harland Terrace,I,33.75285,-84.47033
BURGLARY-RESIDENCE,102880918,10152010,282 ANDERSON AVE NW,108,Dixie Hills,J,33.76277,-84.45142
AUTO THEFT,102870177,10142010,205 LITTLE ST,304,Summerhill,V,33.73291,-84.38115
AUTO THEFT,102870822,10142010,860 PEACHTREE ST NE,505,Midtown,E,33.77831,-84.38533
BURGLARY-RESIDENCE,102871483,10142010,617 S ELIZABETH PL NW,107,Grove Park,J,33.7718,-84.44806
LARCENY-FROM VEHICLE,102872198,10142010,742 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77477,-84.36408
AUTO THEFT,102861635,10132010,541 10TH ST NW,501,Home Park,E,33.78166,-84.40506
LARCENY-FROM VEHICLE,102862182,10132010,PONCE DE LEON AVE NE / PENN AVE NE,505,Midtown,E,33.77258,-84.37904
AUTO THEFT,102860797,10132010,341 PONCE DE LEON AVE NE,603,Old Fourth Ward,M,33.77222,-84.37559
AGG ASSAULT,102851190,10122010,1336 WILLOW TRL SW,408,Venetian Hills,S,33.71894,-84.43953
AGG ASSAULT,102851919,10122010,1483 ARTHUR LANGFORD JR PL,307,Joyland,Y,33.71349,-84.3984
LARCENY-NON VEHICLE,102850230,10122010,1072 CASADE,403,Cascade Avenue/Road,S,33.72605,-84.44581
LARCENY-FROM VEHICLE,102850851,10122010,93 MARTIN AVE SE,305,South Atlanta,Y,33.71738,-84.3851
AUTO THEFT,102840148,10112010,409 W ONTARIO AVE SW,404,Westview,T,33.74395,-84.43977
BURGLARY-RESIDENCE,102840849,10112010,694 JEFFERSON ST NW,103,English Avenue,L,33.77598,-84.40955
ROBBERY-PEDESTRIAN,102841369,10112010,20 BROAD ST SW,511,Downtown,M,33.75312,-84.39208
LARCENY-FROM VEHICLE,102842069,10112010,842 PEACHTREE ST NE,505,Midtown,E,33.77756,-84.38482
BURGLARY-RESIDENCE,102831067,10102010,303 THORNTON ST SW,307,Joyland,Y,33.71198,-84.39885
BURGLARY-RESIDENCE,102830940,10102010,1156 7TH ST NW,113,Carey Park,G,33.78657,-84.47372
LARCENY-NON VEHICLE,102830724,10102010,1342 GLENWOOD AVE SE,612,East Atlanta,W,33.74042,-84.34359
AUTO THEFT,102820899,10092010,2400 PARKLAND DR NE,211,Lindbergh/Morosgo,B,33.82006,-84.36502
LARCENY-FROM VEHICLE,102821702,10092010,1391 BENTEEN PARK DR SE,607,Benteen Park,W,33.71384,-84.36177
BURGLARY-RESIDENCE,102811433,10082010,2282 SPRINGDALE RD SW,309,Perkerson,X,33.69242,-84.41387
BURGLARY-RESIDENCE,102812489,10082010,2190 BEECHER CIR SW,406,Beecher Hills,I,33.73372,-84.4603
LARCENY-FROM VEHICLE,102818055,10082010,N. ECONOMY @ 6011 N. TERMINAL BYWY,50,,,33.64216,-84.44756
LARCENY-FROM VEHICLE,102800818,10072010,218 PEACHTREE ST NW,508,Downtown,M,33.76028,-84.38768
LARCENY-NON VEHICLE,102801538,10072010,50 MOUNT ZION RD SE,312,Glenrose Heights,Z,33.67286,-84.38706
BURGLARY-NONRES,102802570,10072010,609 CASCADE AVE SW,404,Westview,T,33.73894,-84.43461
LARCENY-NON VEHICLE,102790994,10062010,580 MCDONOUGH BLVD SE,305,Chosewood Park,Y,33.71392,-84.36899
BURGLARY-RESIDENCE,102791872,10062010,2018 BEN HILL CT SW,412,Briar Glen,P,33.69877,-84.5059
ROBBERY-COMMERCIAL,102780284,10052010,520 BOULEVARD SE,605,Grant Park,W,33.7407,-84.36764
LARCENY-NON VEHICLE,102780890,10052010,3221 PEACHTREE RD NE,206,Buckhead Village,B,33.84218,-84.37344
LARCENY-NON VEHICLE,102781747,10052010,1544 PIEDMONT AVE NE,213,Piedmont Heights,F,33.79789,-84.37101
LARCENY-FROM VEHICLE,102782367,10052010,2285 PEACHTREE RD NE,211,,E,33.81637,-84.38954
BURGLARY-RESIDENCE,102771249,10042010,415 FAIRBURN RD SW,407,Fairburn Mays,H,33.74349,-84.50968
ROBBERY-PEDESTRIAN,102771987,10042010,2905 SPRINGDALE RD SW,311,Hammond Park,X,33.67546,-84.41793
LARCENY-FROM VEHICLE,102760033,10032010,887 W MARIETTA ST NW,103,English Avenue,L,33.78259,-84.41633
LARCENY-NON VEHICLE,102761075,10032010,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,208,North Buckhead,B,33.84911,-84.37075
LARCENY-FROM VEHICLE,102761638,10032010,872 VEDADO WAY NE,506,Midtown,E,33.77842,-84.37137
LARCENY-FROM VEHICLE,102752050,10022010,2798 PEEK RD NW,112,Collier Heights,I,33.77743,-84.47815
AUTO THEFT,102750399,10022010,100 10TH STREET ,503,Midtown,E,33.78151,-84.38917
LARCENY-NON VEHICLE,102751154,10022010,255 COURTLAND ST NE,509,Downtown,M,33.76157,-84.38314
BURGLARY-RESIDENCE,102742571,10012010,900 PAOLI AVE SE,612,East Atlanta,W,33.7296,-84.33108
BURGLARY-RESIDENCE,102741165,10012010,2448 LOWE ST NW,203,Riverside,D,33.81142,-84.46761
BURGLARY-RESIDENCE,113040027,10312011,1940 FISHER RD SE,607,Custer/McDonough/Guice,W,33.70979,-84.35849
AUTO THEFT,113041029,10312011,259 RICHARDSON ST SW,303,Mechanicsville,V,33.74083,-84.39654
BURGLARY-RESIDENCE,113041512,10312011,2249 LARCHWOOD RD SW,405,Florida Heights,I,33.7478,-84.46072
BURGLARY-RESIDENCE,113042040,10312011,961 CONLEY RD SE;,313,South River Gardens,Z,33.6499,-84.35843
LARCENY-FROM VEHICLE,113030710,10302011,221 PEACHTREE CENTER AVE NE,509,Downtown,M,33.76045,-84.38556
LARCENY-FROM VEHICLE,113030942,10302011,518 BOULEVARD,603,Old Fourth Ward,M,33.76842,-84.37188
AGG ASSAULT,113031774,10302011,826 PARSONS ST SW,101,Atlanta University Center,T,33.75069,-84.41457
ROBBERY-PEDESTRIAN,113022274,10292011,269 FAIRBURN RD NW,111,Adamsville,H,33.76228,-84.50259
LARCENY-FROM VEHICLE,113020998,10292011,275 BAKER ST NW,508,Downtown,M,33.76206,-84.39568
AUTO THEFT,113010447,10282011,1473 TALIA WOOD CIR NW,107,Grove Park,J,33.76403,-84.43534
LARCENY-FROM VEHICLE,113011250,10282011,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206
LARCENY-FROM VEHICLE,113011923,10282011,302 JOSEPH LOWERY BLVD,101,Atlanta University Center,T,33.74635,-84.41744
BURGLARY-RESIDENCE,113000435,10272011,766 JEFFERSON AVE SW;,309,Perkerson,X,33.68558,-84.41413
ROBBERY-PEDESTRIAN,113001192,10272011,1021 HARWELL PLACE,112,Collier Heights,I,33.78087,-84.49174
ROBBERY-PEDESTRIAN,113001865,10272011,612 ENGLISH AVE NW,103,English Avenue,L,33.77145,-84.41357
LARCENY-FROM VEHICLE,112991618,10262011,914 PINEHURST TER SW,402,Oakland City,S,33.7303,-84.43124
LARCENY-FROM VEHICLE,112992428,10262011,1000 MARIETTA ST NW,504,Marietta Street Artery,E,33.77914,-84.41116
BURGLARY-RESIDENCE,112991018,10262011,103 DOGWOOD DR NW,112,Collier Heights,I,33.78261,-84.49348
LARCENY-FROM VEHICLE,112980621,10252011,29 BURBANK DR NW,105,Hunter Hills,K,33.75575,-84.4279
LARCENY-NON VEHICLE,112981226,10252011,60 WALTON STREET,508,Downtown,M,33.75615,-84.39066
ROBBERY-PEDESTRIAN,112981783,10252011,540 CAMERON M ALEXANDER BLVD NW ,103,English Avenue,L,33.7682,-84.40484
BURGLARY-RESIDENCE,112971074,10242011,471 HEMLOCK CIR SE,606,Ormewood Park,W,33.74111,-84.35153
LARCENY-NON VEHICLE,112971586,10242011,333 EDGEWOOD AVE SE,604,Downtown,M,33.7544,-84.3881
AGG ASSAULT,112970624,10242011,1957 MYRTLE DR SW,410,Campbellton Road,R,33.70164,-84.45538
LARCENY-NON VEHICLE,112971750,10242011,1185 COLLIER RD NW,204,,C,33.81136,-84.4253
LARCENY-FROM VEHICLE,112960724,10232011,1417 WESSYNGTON RD NE,213,Morningside/Lenox Park,F,33.79335,-84.3553
LARCENY-NON VEHICLE,112961241,10232011,260 E PACES FERRY RD NE,206,Buckhead Village,B,33.8393,-84.37899
AUTO THEFT,112952392,10222011,3798 ADAMSVILLE DR SW,407,Adamsville,H,33.7616,-84.51199
AUTO THEFT,112951161,10222011,2730 ARGYLE DR NW,113,Lincoln Homes,G,33.79933,-84.47731
LARCENY-FROM VEHICLE,112950111,10222011,1321 GLENWOOD AVE SE,612,East Atlanta,W,33.73991,-84.3443
LARCENY-FROM VEHICLE,112942824,10212011,2058 PALIFOX DR NE,608,Lake Claire,N,33.76698,-84.31986
BURGLARY-RESIDENCE,112940967,10212011,276 JOSEPH E LOWERY BLVD NW,105,Washington Park,K,33.76236,-84.41773
AUTO THEFT,112941970,10212011,490 GLENN ST SW,303,Mechanicsville,V,33.73805,-84.40262
LARCENY-NON VEHICLE,112931050,10202011,3378 GREENBRIAR PKWY SW,413,,P,33.68387,-84.50204
LARCENY-NON VEHICLE,112938015,10202011,9700 SPINE RD,703,,,33.64081,-84.43591
LARCENY-NON VEHICLE,112932196,10202011,717 KENNOLIA DR SW,404,Westwood Terrace,I,33.73541,-84.44956
BURGLARY-RESIDENCE,112921577,10192011,107 WHITAKER CIR NW,105,West Lake,J,33.75877,-84.4451
LARCENY-FROM VEHICLE,112922254,10192011,1386 PEACHTREE ST NE,502,Midtown,E,33.79277,-84.38667
LARCENY-FROM VEHICLE,112920625,10192011,205 12TH ST NE,503,Midtown,E,33.7842,-84.38071
LARCENY-FROM VEHICLE,112910961,10182011,950 GARIBALDI ST SW,302,Pittsburgh,V,33.72889,-84.3991
LARCENY-NON VEHICLE,112911501,10182011,2900 CLEARWATER RD SW,414,Ben Hill Forest,P,33.67658,-84.50307
LARCENY-NON VEHICLE,112912407,10182011,98 FORSYTH ST NW,508,Downtown,M,33.75741,-84.38886
LARCENY-FROM VEHICLE,112902555,10172011,241 FORSYTH ST SW,512,Downtown,M,33.74827,-84.39732
LARCENY-FROM VEHICLE,112900839,10172011,180 JACKSON ST NE`,604,Sweet Auburn,M,33.75932,-84.37442
BURGLARY-RESIDENCE,112901587,10172011,650 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.7065,-84.36373
ROBBERY-PEDESTRIAN,112890301,10162011,595 RALPH D ABERNATHY BLVD SW,303,Pittsburgh,V,33.73796,-84.40707
LARCENY-FROM VEHICLE,112891186,10162011,1144 LOOKOUT AVE NW,109,Almond Park,G,33.78614,-84.4654
LARCENY-FROM VEHICLE,112892087,10162011,931 MONROE DRIVE NE,506,Midtown,E,33.77973,-84.3676
LARCENY-FROM VEHICLE,112882364,10152011,356 BOULEVARD NE,603,Old Fourth Ward,M,33.76421,-84.37206
AUTO THEFT,112880752,10152011,2572 LENOX RD NE,210,Pine Hills,B,33.82467,-84.35248
LARCENY-FROM VEHICLE,112881593,10152011,2807 DEERWOOD LN SW,414,Ben Hill,P,33.67037,-84.51621
BURGLARY-RESIDENCE,112871163,10142011,2341 LEILA LN SE,308,Leila Valley,Z,33.69008,-84.35529
LARCENY-NON VEHICLE,112872590,10142011,244 PETERS ST SW,507,Castleberry Hill,M,33.74754,-84.40146
LARCENY-FROM VEHICLE,112860666,10132011,1300 ESTES DR SW,306,Sylvan Hills,X,33.69817,-84.42652
LARCENY-NON VEHICLE,112501606,10132011,1217 JOSEPH E BOONE BLVD NW,106,Bankhead,K,33.76361,-84.42787
BURGLARY-RESIDENCE,112862183,10132011,2047 BRIAR TRAIL CT SW,412,Briar Glen,P,33.69719,-84.50255
BURGLARY-NONRES,112850645,10122011,2341 MARIETTA BLVD NW,203,Bolton,D,33.81923,-84.45204
LARCENY-NON VEHICLE,112851374,10122011,60 WALTON ST NW,508,Downtown,M,33.75615,-84.39066
LARCENY-NON VEHICLE,112852038,10122011,747 HOLMES ST NW,207,Berkeley Park,D,33.79949,-84.41275
BURGLARY-RESIDENCE,112852634,10122011,901 BOLTON RD NW,114,Bankhead/Bolton,H,33.77948,-84.49901
LARCENY-FROM VEHICLE,112841991,10112011,35 WALL ST SE,511,Downtown,M,33.75268,-84.38914
BURGLARY-RESIDENCE,112840594,10112011,794 MAYNARD TER SE,612,East Atlanta,W,33.73244,-84.33537
LARCENY-FROM VEHICLE,112830012,10102011,159 FORSYTH ST SW,512,Downtown,M,33.7502,-84.39556
LARCENY-NON VEHICLE,112830920,10102011,3850 JONESBORO RD SE,313,South River Gardens,Z,33.64956,-84.36592
LARCENY-FROM VEHICLE,112831488,10102011,238 SAMPSON ST NE,604,Old Fourth Ward,M,33.76062,-84.36573
BURGLARY-RESIDENCE,112832037,10102011,187 MOURY AVE SW,305,The Villages at Carver,Y,33.71449,-84.39138
AUTO THEFT,112821274,10092011,2341 PEACHTREE RD NE,211,Peachtree Hills,B,33.81874,-84.38862
BURGLARY-RESIDENCE,112822069,10092011,1065 BERNE ST SE,607,Ormewood Park,W,33.73597,-84.35258
LARCENY-FROM VEHICLE,112820882,10092011,174 CHESTER AVE SE,606,Reynoldstown,N,33.74997,-84.35841
AGG ASSAULT,112812034,10082011,950 NEW TOWN CIR SE,308,Thomasville Heights,Z,33.70781,-84.36049
AUTO THEFT,112811288,10082011,380 THOMASVILLE BLVD S.E.,308,Thomasville Heights,Z,33.70615,-84.35743
AGG ASSAULT,112811022,10082011,464 COURTLAND ST NE,509,Downtown,M,33.76746,-84.38408
ROBBERY-RESIDENCE,112800906,10072011,3390 FAIRBURN RD SW,414,Ben Hill,P,33.6639,-84.52377
BURGLARY-RESIDENCE,112801696,10072011,756 JONES AVE NW,103,English Avenue,L,33.76408,-84.41207
LARCENY-NON VEHICLE,112802471,10072011,50 ALABAMA ST SW,511,Downtown,M,33.75194,-84.38964
ROBBERY-PEDESTRIAN,112791762,10062011,3164 CUSHMAN CIR SW,406,,I,33.74898,-84.49168
LARCENY-NON VEHICLE,112792602,10062011,895 RALPH D ABERNATHY BLVD SW,401,West End,T,33.7398,-84.41751
BURGLARY-RESIDENCE,112791120,10062011,3273 FAIRBURN RD SW,414,Ben Hill,P,33.66604,-84.51789
RAPE,112781387,10052011,3510 SOMERSET TRL SW,414,Huntington,P,33.65992,-84.52848
BURGLARY-RESIDENCE,112781198,10052011,77 LESLIE ST SE,609,Edgewood,O,33.75125,-84.34377
LARCENY-NON VEHICLE,112782571,10052011,1431 BLUEFIELD DR SW,403,Oakland City,S,33.72531,-84.43473
LARCENY-NON VEHICLE,112771309,10042011,866 MURPHY AVE SW,301,Adair Park,V,33.73255,-84.41239
LARCENY-NON VEHICLE,112772179,10042011,1890 DONALD LEE HOLLOWELL PKWY NW @APS THE BEST MS,107,Grove Park,J,33.77462,-84.44885
BURGLARY-RESIDENCE,112770784,10042011,876 DRUMMOND ST SW,101,Atlanta University Center,T,33.75298,-84.41676
BURGLARY-RESIDENCE,112761069,10032011,963 MARTIN ST SE,304,Peoplestown,V,33.72818,-84.38352
ROBBERY-PEDESTRIAN,112761803,10032011,250 PIEDMONT AVE NE,509,Downtown,M,33.76223,-84.3821
ROBBERY-RESIDENCE,112762583,10032011,973 EDGEWOOD AVE NE,602,Inman Park,N,33.75638,-84.35605
ROBBERY-PEDESTRIAN,112750359,10022011,1981 JOSEPH E BOONE BLVD NW,107,Grove Park,J,33.76486,-84.45174
AUTO THEFT,112751427,10022011,1280 CAROLINE ST NE,609,Edgewood,O,33.75957,-84.34602
BURGLARY-RESIDENCE,112742025,10012011,3074 WATERS RD SW,312,Glenrose Heights,Z,33.67069,-84.39683
AGG ASSAULT,112740637,10012011,1937 PIEDMONT CIR NE,212,Piedmont Heights,F,33.81039,-84.36748
LARCENY-FROM VEHICLE,123050538,10312012,157 LITTLE ST SE,304,Summerhill,V,33.7329,-84.38265
ROBBERY-RESIDENCE,123051609,10312012,532 CLEVELAND AVE SW,311,Hammond Park,X,33.68116,-84.4059
ROBBERY-PEDESTRIAN,123052587,10312012,2029 JONES RD NW,112,Collier Heights,I,33.7749,-84.49483
BURGLARY-RESIDENCE,123040071,10302012,1856 WELLS DR SW,409,Southwest,R,33.70488,-84.46865
BURGLARY-RESIDENCE,123041349,10302012,1654 ALVARADO TER SW,404,Westview,T,33.73462,-84.44195
LARCENY-FROM VEHICLE,123042181,10302012,135 W WIEUCA RD NW @CHASTAIN PARK,202,Chastain Park,A,33.87589,-84.39202
AUTO THEFT,123030496,10292012,2025 PEACHTREE RD NE,207,,E,33.80958,-84.39294
LARCENY-FROM VEHICLE,123031423,10292012,1991 HOWELL MILL RD NW,205,Channing Valley,C,33.80944,-84.41286
LARCENY-FROM VEHICLE,123032579,10292012,1190 N HIGHLAND AVE NE,601,Virginia Highland,F,33.78709,-84.35544
LARCENY-FROM VEHICLE,123021761,10282012,730 PONCE DE LEON PL NE,601,Virginia Highland,F,33.77442,-84.36379
LARCENY-FROM VEHICLE,123020551,10282012,20 4TH ST NW,505,Midtown,E,33.77501,-84.38801
AGG ASSAULT,123010260,10272012,1450 BEECHER ST SW,402,Oakland City,S,33.73313,-84.43537
AGG ASSAULT,123011676,10272012,476 CHAPPELL RD NW,107,Grove Park,J,33.76828,-84.43342
BURGLARY-RESIDENCE,123012654,10272012,3046 MIDDLETON RD NW,111,,I,33.7529,-84.48932
LARCENY-FROM VEHICLE,123000754,10262012,255 MURRAY HILL AVE NE,610,Kirkwood,O,33.7602,-84.31592
BURGLARY-RESIDENCE,123001740,10262012,1126 WEDGEWOOD DR NW,113,Carey Park,G,33.78583,-84.47603
LARCENY-NON VEHICLE,123002667,10262012,2841 GREENBRIAR PKWY SW,411,Greenbriar,R,33.68677,-84.49773
LARCENY-FROM VEHICLE,122991171,10252012,3500 PEACHTREE RD NE ,208,North Buckhead,B,33.85252,-84.36116
LARCENY-FROM VEHICLE,122991866,10252012,1553 ALDER CT SE,610,Kirkwood,O,33.74923,-84.3368
AUTO THEFT,122992573,10252012,940 SPRING STREET NW,504,Midtown,E,33.78014,-84.38903
BURGLARY-RESIDENCE,122981116,10242012,499 NORTHSIDE CIR NW,207,Loring Heights,E,33.79742,-84.40671
BURGLARY-RESIDENCE,122982107,10242012,721 HILL ST SE,605,Grant Park,W,33.73481,-84.37864
BURGLARY-RESIDENCE,122972630,10232012,212 FARRINGTON AVE SE,304,Peoplestown,V,33.72707,-84.38084
LARCENY-NON VEHICLE,122971040,10232012,515 FULTON ST SW,303,Mechanicsville,V,33.741,-84.40447
AUTO THEFT,122971832,10232012,1020 PIEDMONT AVE NE,503,Midtown,E,33.78251,-84.38034
LARCENY-NON VEHICLE,122960823,10222012,401 MCGILL PARK AVE NE,604,Old Fourth Ward,M,33.76309,-84.37656
BURGLARY-RESIDENCE,122961399,10222012,2855 PEACHTREE RD NE,206,Garden Hills,B,33.83277,-84.384
BURGLARY-RESIDENCE,122962350,10222012,477 LINDBERGH PL NE,211,Lindbergh/Morosgo,B,33.8192,-84.37135
AGG ASSAULT,122950701,10212012,757 ALFRED RD NW,114,Carroll Heights,H,33.77503,-84.51094
LARCENY-NON VEHICLE,122951620,10212012,1801 HOWELL MILL RD NW,204,Berkeley Park,D,33.80388,-84.41278
BURGLARY-RESIDENCE,122940212,10202012,185 MONTAG CIR NE,602,Inman Park,N,33.76013,-84.36218
LARCENY-NON VEHICLE,122941526,10202012,1656 RANDEE ST NW,113,Bolton Hills,G,33.80005,-84.48535
LARCENY-NON VEHICLE,122930839,10192012,2296 FORREST PARK RD SE ,308,Leila Valley,Z,33.69129,-84.36014
BURGLARY-RESIDENCE,122931867,10192012,1460 NORTHWEST DR NW,113,Monroe Heights,G,33.79533,-84.48477
ROBBERY-PEDESTRIAN,122933000,10192012,115 W. PEACHTREE PL NW,508,Downtown,M,33.7644,-84.39083
LARCENY-FROM VEHICLE,122921924,10182012,475 FAIRBURN RD SW,407,Fairburn Mays,H,33.74202,-84.51083
LARCENY-NON VEHICLE,122920694,10182012,1040 OAKLAND DR SW,402,Oakland City,S,33.72671,-84.42698
LARCENY-NON VEHICLE,122912749,10172012,127 VANIRA AVE SE,304,Peoplestown,V,33.72922,-84.38377
LARCENY-NON VEHICLE,122911187,10172012,3300 PEACHTREE RD NE,208,North Buckhead,B,33.84514,-84.37031
LARCENY-FROM VEHICLE,122912210,10172012,500 10TH ST NE,502,,E,33.78186,-84.373
BURGLARY-RESIDENCE,122902511,10162012,1046 GRANT TER SE,304,Peoplestown,V,33.72567,-84.37953
LARCENY-NON VEHICLE,122900915,10162012,532 CLEVELAND AVE SW;,311,Hammond Park,X,33.68011,-84.40674
LARCENY-NON VEHICLE,122901831,10162012,971 SIMS AVE NW,110,Grove Park,J,33.78125,-84.45369
LARCENY-FROM VEHICLE,122891440,10152012,1680 RALPH D ABERNATHY BLVD SW @WESTVIEW CEMETARY,404,,I,33.74788,-84.4425
LARCENY-FROM VEHICLE,122891098,10152012,3760 PRINCETON LAKES PKWY SW,414,Princeton Lakes,P,33.65753,-84.50991
ROBBERY-PEDESTRIAN,122892237,10152012,511 HUTCHINS RD SE,312,South River Gardens,Z,33.67225,-84.37156
AGG ASSAULT,122880620,10142012,765 MCDANIEL ST SW,302,Pittsburgh,V,33.73396,-84.40177
